## [BeGaze]
Participant	Sample Rate	BeGaze Version	Recorded On	Converted From	Calibration Area [px]	Stimulus Dimension [mm]	System ID	iViewX Version
44bw-img (1)	60	3.7.42	21.07.2017 13:25:25	C:\Users\ap2mitarbeiter\Desktop\PupilsMemory\eyeTracker\iViewXSDK_Matlab_PupilsMemory_Data_VP44bw-img_2017_07_21-14_07_33.idf	1920x1200	518x324	EXP-4022-1	4.4.0.0
## [Data]
RecordingTime [ms],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Content
8136555.2430,Eye,Fixation,Fixation,18,18,3.3721,3.3891,1002.0207,694.9570,1018.9037,697.0004,-
8136633.3670,Eye,Fixation,Fixation,18,18,3.3780,3.3851,1003.1160,691.0570,1021.7135,691.7973,-
8136711.4920,Eye,Saccade,Saccade,18,18,3.3752,3.3794,1003.8645,692.6061,1021.5410,693.0159,-
8136789.6160,Eye,Fixation,Fixation,19,19,3.3684,3.3752,1320.3221,952.2619,1317.9231,930.3437,-
8136867.7410,Eye,Fixation,Fixation,19,19,3.3528,3.3610,1303.3453,945.7032,1316.4278,932.4187,-
8136945.8660,Eye,Fixation,Fixation,19,19,3.3345,3.3620,1302.0757,947.2936,1313.5969,936.1887,-
8137023.9900,Eye,Saccade,Saccade,19,19,3.3215,3.3512,1305.5812,948.2915,1309.8736,936.1379,-
8137102.1150,Eye,Fixation,Fixation,20,20,3.3271,3.3555,1002.6316,687.5793,1026.2077,688.7047,-
8137180.2390,Eye,Fixation,Fixation,20,20,3.3337,3.3526,1000.9245,688.4916,1022.7496,685.8057,-
8137258.3640,Eye,Fixation,Fixation,20,20,3.3387,3.3548,994.7572,689.3440,1026.2585,685.2347,-
8137336.4880,Eye,Fixation,Fixation,20,20,3.3407,3.3628,993.5535,689.4536,1025.4620,683.9498,-
8137414.6130,Eye,Fixation,Fixation,20,20,3.3461,3.3668,994.6689,688.5442,1029.4506,681.9516,-
8137492.7380,Eye,Fixation,Fixation,20,20,3.3483,3.3729,992.7292,688.1597,1029.6037,680.8650,-
8137570.8620,Eye,Fixation,Fixation,20,20,3.3582,3.3779,991.8985,687.2324,1031.8968,676.3737,-
8137648.9870,Eye,Fixation,Fixation,20,20,3.3605,3.3781,994.0473,685.7562,1031.0368,681.1681,-
8137727.1110,Eye,Fixation,Fixation,20,20,3.3552,3.3868,998.4056,686.6573,1032.2234,676.1958,-
8137805.2360,Eye,Fixation,Fixation,20,20,3.3543,3.3806,998.9669,687.0178,1032.9193,677.6652,-
8137883.3600,Eye,Fixation,Fixation,20,20,3.3509,3.3789,998.2609,687.3186,1031.5293,677.9805,-
8137961.4850,Eye,Fixation,Fixation,20,20,3.3486,3.3711,998.7978,686.9078,1028.5047,680.4652,-
8138039.6100,Eye,Saccade,Saccade,20,20,3.3488,3.3671,999.7086,686.5629,1029.4791,685.7328,-
8138117.7340,Eye,Fixation,Fixation,21,21,3.3479,3.3675,965.8438,617.4837,974.8504,627.5816,-
8138195.8590,Eye,Fixation,Fixation,21,21,3.3501,3.3698,962.4363,611.3989,953.2396,648.4616,-
8138273.9830,Eye,Fixation,Fixation,21,21,0.0000,3.3712,0.0000,0.0000,955.2709,643.3377,-
8138352.1080,Eye,Fixation,Fixation,21,21,3.3389,3.3692,957.2255,612.3331,986.0432,621.1323,-
8138430.2320,Eye,Fixation,Fixation,21,21,3.3444,3.3702,981.2945,616.8167,972.5554,639.4272,-
8138508.3570,Eye,Blink,Blink,1,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
8138586.4820,Eye,Blink,Blink,1,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
8138664.6060,Eye,Blink,Blink,1,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
8138742.7310,Eye,Blink,Saccade,1,21,3.3079,3.3582,1481.2061,1152.2837,1500.1177,1131.2336,-
8138820.8550,Eye,Saccade,Saccade,21,21,3.2990,3.3627,1484.7402,1143.4557,1480.9458,1133.2064,-
8138898.9800,Eye,Fixation,Fixation,22,22,3.2996,3.3688,1383.9525,1206.6592,1370.7767,1165.0056,-
8138977.1040,Eye,Fixation,Fixation,22,22,3.3004,3.3865,1387.1500,1191.9167,1385.9545,1190.4798,-
8139055.2290,Eye,Fixation,Saccade,22,22,3.2928,3.3911,1379.6192,1205.0143,1359.2456,1206.1961,-
8139133.3540,Eye,Fixation,Fixation,22,23,3.2872,3.3763,1372.0174,1211.0756,1353.8683,1231.9085,-
8139211.4780,Eye,Fixation,Fixation,22,23,3.2749,3.3726,1367.8531,1219.8840,1346.0321,1241.6067,-
8139289.6030,Eye,Fixation,Fixation,22,23,3.2663,3.3703,1370.6307,1220.3565,1363.3438,1230.7975,-
8139367.7270,Eye,Saccade,Saccade,22,23,3.2578,3.3733,1366.8854,1222.2365,1336.0526,1194.6600,-
8139445.8520,Eye,Saccade,Saccade,22,23,3.2763,3.3844,904.9501,662.2485,951.7577,672.8790,-
8139523.9770,Eye,Saccade,Saccade,22,23,3.2927,3.3930,902.5332,664.8537,951.8229,673.6858,-
8139602.1010,Eye,Fixation,Fixation,23,24,3.3123,3.4013,908.0511,593.9971,952.4745,607.3882,-
8139680.2260,Eye,Fixation,Fixation,23,24,3.3305,3.4033,911.2973,583.8467,952.2828,586.1388,-
8139758.3500,Eye,Fixation,Fixation,23,24,3.3390,3.4090,912.2135,582.6149,952.1681,590.9133,-
8139836.4750,Eye,Fixation,Fixation,23,24,3.3449,3.4084,916.6592,585.5934,962.2665,592.7723,-
8139914.5990,Eye,Fixation,Fixation,23,24,3.3495,3.4057,915.5366,584.4834,964.1333,593.4079,-
8139992.7240,Eye,Fixation,Fixation,23,24,3.3505,3.3889,914.0416,588.8691,957.5288,591.7340,-
8140070.8490,Eye,Fixation,Blink,23,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
8140148.9730,Eye,Fixation,Blink,23,2,3.3448,0.0000,906.6399,590.2448,0.0000,0.0000,-
8140227.0980,Eye,Fixation,Fixation,23,25,3.3494,3.3802,915.0812,590.8588,955.0925,592.4646,-
8140305.2220,Eye,Fixation,Fixation,23,25,3.3562,3.3636,915.0851,587.0313,955.4837,599.5196,-
8140383.3470,Eye,Fixation,Fixation,23,25,3.3631,3.3629,915.4906,587.5526,958.2426,603.9325,-
8140461.4710,Eye,Fixation,Fixation,23,25,3.3675,3.3607,915.7288,586.6289,956.6113,607.3944,-
8140539.5960,Eye,Fixation,Fixation,23,25,3.3726,3.3619,915.3405,585.9915,958.4016,606.4309,-
8140617.7210,Eye,Fixation,Fixation,23,25,3.3764,3.3469,916.4707,587.0369,958.0794,609.3830,-
8140695.8450,Eye,Fixation,Fixation,23,25,3.3746,3.3377,916.1865,586.6196,968.1173,616.5549,-
8140773.9700,Eye,Fixation,Fixation,23,25,3.3725,3.3347,910.4063,583.8696,961.0450,612.3107,-
8140852.0940,Eye,Fixation,Fixation,23,25,3.3705,3.3186,909.7678,585.5682,955.5750,617.3722,-
8140930.2190,Eye,Fixation,Fixation,23,25,3.3634,3.3226,909.8758,583.8049,959.3967,616.3804,-
8141008.3430,Eye,Fixation,Fixation,23,25,3.3596,3.3236,910.9111,583.0413,964.1886,615.0152,-
8141086.4680,Eye,Fixation,Fixation,23,25,3.3560,3.3207,911.3340,583.2338,966.8119,614.5928,-
8141164.5930,Eye,Fixation,Fixation,23,25,3.3533,3.3312,911.0902,583.0478,964.3750,601.9114,-
8141242.7170,Eye,Fixation,Fixation,23,25,3.3555,3.3330,918.2936,582.9827,971.9236,609.7317,-
8141320.8420,Eye,Fixation,Fixation,23,25,3.3533,3.3384,921.9691,584.0633,983.0821,607.4838,-
8141398.9660,Eye,Fixation,Fixation,23,25,3.3567,3.3420,920.9398,583.8342,975.0309,602.8428,-
8141477.0910,Eye,Blink,Blink,2,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
8141555.2150,Eye,Blink,Blink,2,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
8141633.3400,Eye,Fixation,Fixation,24,26,3.3540,3.3445,914.7576,582.2720,961.3846,602.3976,-
8141711.4650,Eye,Fixation,Fixation,24,26,3.3633,3.3480,913.0225,581.0015,956.2570,594.5411,-
8141789.5890,Eye,Fixation,Fixation,24,26,3.3694,3.3528,918.9267,582.8550,964.3803,592.7961,-
8141867.7140,Eye,Fixation,Fixation,24,26,3.3722,3.3570,917.4268,582.0169,961.5618,590.1203,-
8141945.8380,Eye,Fixation,Fixation,24,26,3.3743,3.3647,918.2652,580.7712,960.4443,590.3137,-
8142023.9630,Eye,Fixation,Fixation,24,26,3.3743,3.3686,916.8224,581.2168,955.5777,589.5122,-
8142102.0880,Eye,Fixation,Fixation,24,26,3.3779,3.3601,916.0514,580.2390,953.7060,589.7344,-
8142180.2120,Eye,Fixation,Fixation,24,26,3.3692,3.3510,926.5377,581.1380,966.0074,602.9990,-
8142258.3370,Eye,Fixation,Fixation,24,26,3.3648,3.3480,925.3470,582.7665,971.8053,621.3618,-
8142336.4610,Eye,Fixation,Fixation,24,26,3.3634,3.3437,914.1598,583.1081,952.8220,614.6369,-
8142414.5860,Eye,Fixation,Fixation,24,26,3.3588,3.3352,918.4305,582.4976,951.4566,620.1603,-
8142492.7100,Eye,Fixation,Fixation,24,26,3.3589,3.3311,913.6660,582.8028,961.6136,607.8197,-
8142570.8350,Eye,Fixation,Fixation,24,26,3.3477,3.3303,919.7644,583.3869,966.7659,612.3563,-
8142648.9600,Eye,Fixation,Fixation,24,26,3.3440,3.3198,918.4380,583.1211,970.6564,615.2989,-
8142727.0840,Eye,Fixation,Fixation,24,26,3.3439,3.3271,918.5615,583.1677,966.8155,603.6588,-
8142805.2090,Eye,Fixation,Fixation,24,26,3.3428,3.3186,908.8865,578.5397,951.1706,597.2943,-
8142883.3330,Eye,Fixation,Fixation,24,26,3.3457,3.3178,908.3866,576.0472,942.2876,600.3636,-
8142961.4580,Eye,Fixation,Fixation,24,26,3.3492,3.3201,907.6480,578.5058,951.2097,598.7115,-
8143039.5820,Eye,Fixation,Fixation,24,26,3.3467,3.3222,904.8005,574.3033,941.9526,601.7654,-
8143117.7070,Eye,Fixation,Fixation,24,26,3.3462,3.3233,911.3757,567.8872,956.6438,600.3578,-
8143195.8320,Eye,Fixation,Fixation,24,26,3.3502,3.3231,915.5743,569.3672,950.0860,600.5709,-
8143273.9560,Eye,Fixation,Fixation,24,26,3.3559,3.3210,918.8615,566.2660,951.5635,606.0395,-
8143352.0810,Eye,Fixation,Fixation,24,26,3.3563,3.3196,909.5707,566.8797,932.7120,603.7769,-
8143430.2050,Eye,Fixation,Fixation,24,26,3.3536,3.3175,906.0114,567.0311,924.9122,596.5012,-
8143508.3300,Eye,Fixation,Fixation,24,26,3.3532,3.3230,900.4262,567.2468,920.5604,594.3826,-
8143586.4540,Eye,Fixation,Fixation,24,26,3.3546,3.3244,896.8642,566.6478,917.1698,596.4581,-
8143664.5790,Eye,Fixation,Fixation,24,26,3.3568,3.3197,920.9764,567.3707,948.0248,601.8002,-
8143742.7040,Eye,Fixation,Fixation,24,26,3.3567,3.3200,921.7869,567.7154,948.7730,604.8407,-
8143820.8280,Eye,Fixation,Fixation,24,26,3.3571,3.3182,919.4300,567.0359,938.8512,607.4490,-
8143898.9530,Eye,Saccade,Saccade,23,24,3.3614,3.3159,921.3078,568.9921,957.3605,603.5444,-
8143977.0770,Eye,Fixation,Fixation,25,27,3.3620,3.3191,851.9217,567.9330,897.0538,598.2055,-
8144055.2020,Eye,Fixation,Fixation,25,27,3.3605,3.3281,835.0091,567.9434,855.9006,591.7059,-
8144133.3270,Eye,Fixation,Fixation,25,27,3.3666,3.3371,831.7112,567.1765,871.1774,590.3580,-
8070032.9050,Information,Separator,Separator,1,1,-,-,-,-,-,-,192_neg.jpg
8070040.9050,Information,User Event,User Event,2,2,-,-,-,-,-,-,trial:91
8070098.8430,Information,User Event,User Event,3,3,-,-,-,-,-,-,stimulusAge:192_type:neg
8073236.9540,Information,User Event,User Event,4,4,-,-,-,-,-,-,ageResponse_given
8073244.9790,Information,User Event,User Event,5,5,-,-,-,-,-,-,responseValue:1_signalDetection:1
8073316.9070,Information,User Event,User Event,6,6,-,-,-,-,-,-,stimulusRating:192_type:neg
8074567.1210,Information,User Event,User Event,7,7,-,-,-,-,-,-,ratingResponse_given
8074575.0780,Information,User Event,User Event,8,8,-,-,-,-,-,-,responseValue:4_memoryScore:4
8074585.0940,Information,User Event,User Event,9,9,-,-,-,-,-,-,fixationCross:begin
8079163.1890,Information,User Event,User Event,10,10,-,-,-,-,-,-,fixationCross:end
8144211.4510,Eye,Saccade,Saccade,1,1,3.3712,3.3362,829.0596,565.5083,857.0393,585.8970,-
8144289.5760,Eye,Fixation,Fixation,1,1,3.3699,3.3339,916.5505,565.1827,922.6597,586.4931,-
8144367.7000,Eye,Fixation,Fixation,1,1,3.3602,3.3300,919.5280,566.2635,928.9937,586.4424,-
8144445.8250,Eye,Saccade,Saccade,2,2,3.3545,3.3333,920.3647,566.3882,935.7330,586.6159,-
8144523.9490,Eye,Fixation,Fixation,2,2,3.3529,3.3242,746.6862,454.7217,777.4964,445.7365,-
8144602.0740,Eye,Fixation,Fixation,2,2,3.3508,3.3145,741.1406,448.7071,772.8729,446.5064,-
8144680.1990,Eye,Saccade,Saccade,3,3,3.3511,3.2982,740.9231,444.0207,774.2136,447.4540,-
8144758.3230,Eye,Fixation,Fixation,3,3,3.3555,3.3011,917.0998,642.2307,931.7836,670.1094,-
8144836.4480,Eye,Fixation,Fixation,3,3,3.3521,3.2937,925.6285,647.2763,936.0758,669.0019,-
8144914.5720,Eye,Fixation,Fixation,3,3,3.3543,3.2989,924.7558,651.1506,941.4484,678.4128,-
8144992.6970,Eye,Fixation,Fixation,3,3,3.3546,3.2953,926.0388,650.7489,949.2026,671.3719,-
8145070.8210,Eye,Fixation,Fixation,3,3,3.3559,3.3046,925.8660,648.3619,952.1353,675.2489,-
8145148.9460,Eye,Fixation,Fixation,3,3,3.3537,3.3020,928.3594,650.9295,947.9604,678.8389,-
8145227.0710,Eye,Fixation,Fixation,3,3,3.3462,3.3069,931.3691,653.4849,951.7908,668.8152,-
8145305.1950,Eye,Fixation,Fixation,3,3,3.3385,3.3030,931.8547,658.2446,953.9227,677.5255,-
8145383.3200,Eye,Fixation,Fixation,3,3,3.3388,3.3071,932.5733,657.0212,953.6356,669.7223,-
8145461.4440,Eye,Saccade,Saccade,4,4,3.3436,3.3141,934.0054,656.8388,952.3785,675.7412,-
8145539.5690,Eye,Fixation,Fixation,4,4,3.3454,3.3123,729.8487,449.9888,761.6237,443.6752,-
8145617.6930,Eye,Fixation,Fixation,4,4,3.3492,3.3219,729.5702,450.8130,758.3966,430.2960,-
8145695.8180,Eye,Fixation,Fixation,4,4,3.3516,3.3220,727.6508,449.1435,759.9903,426.1091,-
8145773.9430,Eye,Fixation,Fixation,4,4,3.3639,3.3283,726.9579,445.1626,761.0187,427.4438,-
8145852.0670,Eye,Saccade,Saccade,5,5,3.3726,3.3256,725.7320,444.5669,763.9675,427.2609,-
8145930.1920,Eye,Saccade,Saccade,5,5,3.3855,3.3426,1066.5271,537.2228,1061.5816,526.0193,-
8146008.3160,Eye,Saccade,Fixation,5,5,3.3865,3.3500,1130.7241,546.7073,1181.9806,552.4153,-
8146086.4410,Eye,Fixation,Fixation,5,5,3.3871,3.3594,1141.6497,474.4617,1189.2183,520.9759,-
8146164.5650,Eye,Fixation,Fixation,5,5,3.3836,3.3648,1148.0500,486.0241,1194.9817,517.6544,-
8146242.6900,Eye,Fixation,Fixation,5,5,3.3888,3.3777,1149.8586,491.7876,1198.2055,512.6492,-
8146320.8150,Eye,Fixation,Fixation,5,5,3.4026,3.3845,1151.3948,486.7384,1198.0669,510.9142,-
8146398.9390,Eye,Fixation,Fixation,5,5,3.4050,3.3955,1152.6124,493.2973,1199.7031,512.7894,-
8146477.0640,Eye,Saccade,Saccade,6,6,3.4079,3.3973,1151.5520,492.4849,1200.3876,515.6241,-
8146555.1880,Eye,Fixation,Fixation,6,6,3.4133,3.3999,933.5195,648.3440,991.7413,659.9247,-
8146633.3130,Eye,Fixation,Fixation,6,6,3.4128,3.3957,930.9018,650.6044,971.0069,668.6352,-
8146711.4380,Eye,Fixation,Fixation,6,6,3.4157,3.3932,931.3539,650.4555,962.8101,673.6939,-
8146789.5620,Eye,Fixation,Fixation,6,6,3.4122,3.3907,929.4581,653.1893,961.4764,673.5829,-
8146867.6870,Eye,Fixation,Fixation,6,6,3.4159,3.3904,928.8149,654.3553,955.4323,677.9984,-
8146945.8110,Eye,Fixation,Fixation,6,6,3.4187,3.3906,930.5233,654.6297,956.1374,683.2005,-
8147023.9360,Eye,Fixation,Fixation,6,6,3.4212,3.3912,926.2941,657.4943,957.7932,683.4507,-
8147102.0600,Eye,Fixation,Fixation,6,6,3.4234,3.3930,929.7306,660.9577,963.6239,685.5520,-
8147180.1850,Eye,Saccade,Saccade,7,7,3.4223,3.3993,925.6712,662.2242,966.4651,685.5175,-
8147258.3100,Eye,Saccade,Fixation,7,7,3.4138,3.4012,700.4540,851.3000,705.3317,888.1861,-
8147336.4340,Eye,Saccade,Fixation,7,7,3.4107,3.3890,661.1065,915.1054,649.8800,911.5946,-
8147414.5590,Eye,Saccade,Saccade,7,8,3.4070,3.3886,661.7494,903.3855,657.9336,929.4917,-
8147492.6830,Eye,Saccade,Saccade,7,8,3.3908,3.3775,641.0798,961.0175,621.8416,956.0528,-
8147570.8080,Eye,Saccade,Saccade,7,8,3.3788,3.3623,642.9431,969.0928,593.5088,1020.3106,-
8147648.9320,Eye,Fixation,Fixation,7,8,3.3733,3.3763,921.3444,668.4223,956.2656,680.7672,-
8147727.0570,Eye,Fixation,Fixation,7,8,3.3708,3.3845,918.7373,669.9657,946.5872,668.5565,-
8147805.1820,Eye,Fixation,Fixation,7,8,3.3732,3.3934,919.7319,670.2186,966.8033,665.8016,-
8147883.3060,Eye,Fixation,Fixation,7,8,3.3711,3.4009,915.5434,667.4840,952.1101,661.8002,-
8147961.4310,Eye,Saccade,Saccade,8,9,3.3648,3.4029,911.7838,665.9283,950.8348,659.5706,-
8148039.5550,Eye,Saccade,Saccade,8,9,3.3575,3.4008,1040.7343,769.1409,1061.7595,782.6806,-
8148117.6800,Eye,Fixation,Fixation,8,9,3.3474,3.3956,1175.2177,939.4331,1199.8648,939.5818,-
8148195.8040,Eye,Fixation,Fixation,8,9,3.3358,3.3874,1173.1103,948.4380,1204.5820,949.7616,-
8148273.9290,Eye,Saccade,Saccade,9,10,3.3379,3.3730,1180.8953,950.8981,1196.5350,955.4685,-
8148352.0540,Eye,Fixation,Fixation,9,10,3.3330,3.3685,1415.1636,958.9086,1427.2990,962.2315,-
8148430.1780,Eye,Fixation,Fixation,9,10,3.3290,3.3616,1418.7072,967.8746,1427.8543,964.2353,-
8148508.3030,Eye,Saccade,Saccade,10,11,3.3181,3.3480,1419.3739,966.0880,1429.7513,966.2071,-
8148586.4270,Eye,Fixation,Fixation,10,11,3.3090,3.3520,1590.1123,975.6932,1591.8340,979.8020,-
8148664.5520,Eye,Fixation,Fixation,10,11,3.2977,3.3588,1590.4754,974.2291,1595.7374,973.7644,-
8148742.6760,Eye,Fixation,Fixation,10,11,3.2977,3.3695,1588.6135,977.9677,1600.2146,973.1727,-
8148820.8010,Eye,Saccade,Saccade,11,12,3.2894,3.3818,1583.6837,974.4209,1607.2479,983.3785,-
8148898.9260,Eye,Saccade,Fixation,11,12,3.3119,3.3952,1075.4306,635.4817,1097.0377,649.1190,-
8148977.0500,Eye,Fixation,Fixation,11,12,3.3252,3.4025,985.9665,611.6424,1069.9952,627.8016,-
8149055.1750,Eye,Fixation,Saccade,11,13,3.3451,3.4155,982.2458,602.0347,1065.5461,618.8466,-
8149133.2990,Eye,Fixation,Fixation,11,13,3.3678,3.4336,986.4645,595.7171,1052.0662,596.9135,-
8149211.4240,Eye,Fixation,Fixation,11,13,3.3796,3.4421,987.7822,592.0001,1044.9726,609.8972,-
8149289.5490,Eye,Saccade,Saccade,12,14,3.3997,3.4492,992.2676,595.8744,1055.0876,606.0428,-
8149367.6730,Eye,Fixation,Fixation,12,14,3.4085,3.4600,929.8066,592.6586,958.5803,597.6694,-
8149445.7980,Eye,Fixation,Fixation,12,14,3.4079,3.4593,926.3808,591.3295,956.3704,589.2804,-
8149523.9220,Eye,Fixation,Fixation,12,14,3.4129,3.4541,921.2692,588.8689,959.9277,599.2530,-
8149602.0470,Eye,Fixation,Fixation,12,14,3.4186,3.4536,918.4373,590.5954,986.1452,599.1257,-
8149680.1710,Eye,Fixation,Saccade,12,15,3.4260,3.4564,918.6670,588.5639,991.4387,594.6028,-
8149758.2960,Eye,Fixation,Fixation,12,15,3.4268,3.4518,909.2878,587.0360,916.5886,593.9942,-
8149836.4210,Eye,Fixation,Fixation,12,15,3.4280,3.4491,896.8548,586.8670,910.0286,589.3390,-
8149914.5450,Eye,Fixation,Fixation,12,15,3.4392,3.4436,886.7618,585.1393,906.9806,586.2777,-
8149992.6700,Eye,Fixation,Fixation,12,15,3.4425,3.4377,907.0032,584.2383,935.8824,584.1910,-
8150070.7940,Eye,Fixation,Fixation,12,15,3.4497,3.4401,913.4033,583.8595,944.0071,580.6248,-
8150148.9190,Eye,Blink,Blink,1,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
8150227.0430,Eye,Blink,Blink,1,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
8150305.1680,Eye,Fixation,Fixation,13,16,3.4385,3.4240,896.6194,589.9346,893.7833,595.2032,-
8150383.2930,Eye,Fixation,Fixation,13,16,3.4498,3.4445,891.8064,588.1412,913.2959,583.3687,-
8150461.4170,Eye,Fixation,Fixation,13,16,3.4585,3.4475,890.9239,589.1116,920.9927,584.7893,-
8150539.5420,Eye,Fixation,Fixation,13,16,3.4656,3.4516,893.0771,587.8341,912.1917,590.2602,-
8150617.6660,Eye,Fixation,Fixation,13,16,3.4684,3.4546,896.1750,590.5738,937.8612,593.8672,-
8150695.7910,Eye,Fixation,Fixation,13,16,3.4730,3.4512,900.2822,590.4634,941.8623,592.0898,-
8150773.9150,Eye,Fixation,Fixation,13,16,3.4664,3.4446,900.5155,591.9874,940.5809,599.9488,-
8150852.0400,Eye,Saccade,Saccade,13,16,3.4576,3.4372,903.7438,591.9148,934.5961,607.3634,-
8150930.1650,Eye,Saccade,Saccade,13,16,3.4419,3.4146,1134.1018,694.8786,1138.8984,734.5332,-
8151008.2890,Eye,Fixation,Fixation,14,17,3.4177,3.3990,1420.2505,966.6825,1392.0506,966.3720,-
8151086.4140,Eye,Fixation,Fixation,14,17,3.3951,3.3856,1423.7211,965.3623,1392.3531,965.3151,-
8151164.5380,Eye,Fixation,Fixation,14,17,3.3742,3.3671,1419.6380,969.8305,1393.3400,964.9828,-
8151242.6630,Eye,-,-,-,-,3.3725,3.3611,1096.8507,762.3960,1041.7454,790.5992,-
8151320.7870,Eye,Blink,Blink,2,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
8151398.9120,Eye,Blink,Blink,2,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
8151477.0370,Eye,Fixation,Fixation,15,18,3.3744,3.3559,904.5318,596.9402,929.3754,615.9627,-
8151555.1610,Eye,Fixation,Fixation,15,18,3.3754,3.3385,898.0807,600.4457,935.1322,621.7542,-
8151633.2860,Eye,Fixation,Fixation,15,18,3.3724,3.3418,913.3871,597.8862,938.4348,617.5338,-
8151711.4100,Eye,Fixation,Fixation,15,18,3.3748,3.3325,909.6565,599.1033,939.2376,618.0781,-
8151789.5350,Eye,Fixation,Fixation,15,18,3.3780,3.3356,917.7903,597.6095,951.2738,618.8626,-
8151867.6600,Eye,Fixation,Fixation,15,18,3.3696,3.3318,912.5383,596.1826,943.7674,613.5707,-
8151945.7840,Eye,Fixation,Fixation,15,18,3.3622,3.3217,916.9318,596.8938,945.9048,611.6984,-
8152023.9090,Eye,Fixation,Fixation,15,18,3.3561,3.3125,921.6546,598.1503,965.0948,616.8250,-
8152102.0330,Eye,Fixation,Fixation,15,18,3.3532,3.3130,925.5326,599.0561,979.8799,618.5374,-
8152180.1580,Eye,Fixation,Fixation,15,18,3.3523,3.3134,923.2845,600.1218,969.5178,616.5905,-
8152258.2820,Eye,Fixation,Fixation,15,18,3.3527,3.3072,924.1556,599.9439,977.2083,614.7355,-
8152336.4070,Eye,Fixation,Fixation,15,18,3.3535,3.3176,925.0822,597.4657,968.3139,613.1011,-
8152414.5320,Eye,Fixation,Fixation,15,18,3.3524,3.3222,921.4767,597.8230,960.1799,612.8098,-
8152492.6560,Eye,Fixation,Fixation,15,18,3.3587,3.3240,919.2663,598.8929,960.7838,612.8532,-
8152570.7810,Eye,Fixation,Fixation,15,18,3.3592,3.3135,915.6418,597.1209,962.0156,614.3339,-
8152648.9050,Eye,Fixation,Fixation,15,18,3.3647,3.3120,914.3556,597.9869,960.8159,615.4027,-
8152727.0300,Eye,Fixation,Fixation,15,18,3.3740,3.3235,908.7215,597.1544,953.9253,614.5790,-
8152805.1540,Eye,Saccade,Saccade,14,17,3.3791,3.3262,907.1007,596.2006,957.1582,616.9739,-
8152883.2790,Eye,Fixation,Fixation,16,19,3.3831,3.3199,633.0704,935.1858,646.1306,998.1563,-
8152961.4040,Eye,Fixation,Fixation,16,19,3.3828,3.3175,627.4283,950.6136,644.8873,998.4208,-
8153039.5280,Eye,Fixation,Fixation,16,19,3.3850,3.3163,627.8462,958.3185,648.7158,1000.5447,-
8153117.6530,Eye,Saccade,Saccade,15,18,3.3740,3.3226,639.0291,987.3366,652.8572,1005.6261,-
8153195.7770,Eye,Saccade,Saccade,15,18,3.3675,3.3320,857.7491,725.9927,852.2591,733.7150,-
8153273.9020,Eye,Fixation,Fixation,17,20,3.3662,3.3308,897.7882,605.2730,943.8667,621.5946,-
8153352.0260,Eye,Fixation,Fixation,17,20,3.3649,3.3281,897.1000,606.3897,938.7835,625.1067,-
8153430.1510,Eye,Fixation,Fixation,17,20,3.3629,3.3254,897.0238,608.8962,938.2945,626.2441,-
8153508.2760,Eye,Fixation,Fixation,17,20,3.3639,3.3185,902.3571,596.4895,940.1447,613.8082,-
8153586.4000,Eye,Fixation,Fixation,17,20,3.3680,3.3209,903.1349,591.0288,945.2126,616.0209,-
8153664.5250,Eye,Fixation,Fixation,17,20,3.3716,3.3204,903.1880,594.9357,943.7874,620.4436,-
8153742.6490,Eye,Fixation,Fixation,17,20,3.3719,3.3174,906.6867,595.3164,943.9495,621.3262,-
8153820.7740,Eye,Fixation,Fixation,17,20,3.3764,3.3105,907.3295,593.4907,949.2386,622.5604,-
8153898.8990,Eye,Fixation,Fixation,17,20,3.3831,3.3122,908.1223,590.1482,945.8646,620.2390,-
8153977.0230,Eye,Fixation,Fixation,17,20,3.3851,3.3107,911.6315,588.1334,945.9803,618.6652,-
8154055.1480,Eye,Fixation,Fixation,17,20,3.3882,3.3237,911.0401,589.5515,948.4156,618.8622,-
8154133.2720,Eye,Fixation,Fixation,17,20,3.3910,3.3269,909.8786,586.2112,919.4167,620.6180,-
8079171.1210,Information,Separator,Separator,1,1,-,-,-,-,-,-,026_neu.jpg
8079179.2380,Information,User Event,User Event,2,2,-,-,-,-,-,-,trial:92
8079239.1330,Information,User Event,User Event,3,3,-,-,-,-,-,-,stimulusAge:026_type:neu
8081717.2680,Information,User Event,User Event,4,4,-,-,-,-,-,-,ageResponse_given
8081725.2770,Information,User Event,User Event,5,5,-,-,-,-,-,-,responseValue:1_signalDetection:1
