## [BeGaze]
Participant	Sample Rate	BeGaze Version	Recorded On	Converted From	Calibration Area [px]	Stimulus Dimension [mm]	System ID	iViewX Version
43wb-aud	60	3.7.42	20.07.2017 12:03:08	C:\Users\ap2mitarbeiter\Desktop\PupilsMemory\eyeTracker\iViewXSDK_Matlab_PupilsMemory_Data_VP43wb-aud_2017_07_20-12_17_04.idf	1920x1200	518x324	EXP-4022-1	4.4.0.0
## [Data]
RecordingTime [ms],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Content
554295.1440,Eye,Fixation,Fixation,177,148,2.9246,3.0082,943.8503,628.9622,952.6369,598.5826,-
554328.5290,Eye,Fixation,Fixation,177,148,2.9252,3.0058,941.9857,629.7266,952.8684,598.8127,-
554361.9140,Eye,Fixation,Fixation,177,148,2.9234,3.0081,939.6011,629.2993,948.6018,598.8629,-
554395.2990,Eye,Fixation,Fixation,177,148,2.9300,3.0084,938.5494,630.2259,948.7273,599.5196,-
554428.6840,Eye,Fixation,Fixation,177,148,2.9283,3.0049,938.3483,630.7272,947.9656,599.7254,-
554462.0690,Eye,Fixation,Fixation,177,148,2.9284,3.0082,937.2980,630.1793,948.9764,599.9399,-
554495.4550,Eye,Fixation,Fixation,177,148,2.9218,3.0120,937.5498,630.0651,948.2080,599.2358,-
554528.8400,Eye,Fixation,Fixation,177,148,2.9254,3.0145,938.1379,629.8971,948.7458,598.8974,-
554562.2250,Eye,Fixation,Fixation,177,148,2.9299,3.0180,938.3844,629.5003,947.6687,597.4650,-
554595.6110,Eye,Fixation,Fixation,177,148,2.9330,3.0218,938.5687,629.3782,948.0204,597.4125,-
554628.9960,Eye,Fixation,Fixation,177,148,2.9313,3.0262,939.5112,628.2950,947.0919,597.4149,-
554662.3810,Eye,Fixation,Fixation,177,148,2.9287,3.0293,939.4884,626.9458,947.1726,597.1795,-
554695.7670,Eye,Fixation,Fixation,177,148,2.9397,3.0353,939.5303,625.7814,946.2344,595.6961,-
554729.1520,Eye,Fixation,Fixation,177,148,2.9445,3.0448,940.2348,625.4483,945.4599,593.3924,-
554762.5370,Eye,Fixation,Fixation,177,148,2.9484,3.0473,940.4633,624.3382,944.5894,593.0342,-
554795.9230,Eye,Fixation,Fixation,177,148,2.9513,3.0531,940.3784,624.0211,945.0178,592.7281,-
554829.3080,Eye,Fixation,Fixation,177,148,2.9492,3.0547,943.0122,624.4502,947.6510,591.7155,-
554862.6930,Eye,Fixation,Fixation,177,148,2.9522,3.0542,946.1901,624.5211,954.9358,591.1363,-
554896.0780,Eye,Fixation,Fixation,177,148,2.9521,3.0557,947.1212,624.5361,958.1078,590.2313,-
554929.4640,Eye,Fixation,Fixation,177,148,2.9500,3.0631,951.8320,625.4763,960.5526,590.6893,-
554962.8490,Eye,Fixation,Fixation,177,148,2.9541,3.0637,951.3429,624.8385,960.9626,589.6730,-
554996.2340,Eye,Fixation,Fixation,177,148,2.9607,3.0602,952.7734,625.5964,962.3875,588.6491,-
555029.6200,Eye,Fixation,Fixation,177,148,2.9617,3.0593,955.9233,624.2071,962.2568,588.4670,-
555063.0050,Eye,Fixation,Fixation,177,148,2.9696,3.0583,954.8803,622.8245,966.3451,587.8447,-
555096.3900,Eye,Fixation,Fixation,177,148,2.9770,3.0560,956.1617,621.9346,967.8447,588.6998,-
555129.7760,Eye,Fixation,Fixation,177,148,2.9745,3.0553,953.8414,621.8772,966.2063,588.2186,-
555163.1610,Eye,Fixation,Fixation,177,148,2.9683,3.0510,953.8604,622.4255,967.0484,587.8719,-
555196.5460,Eye,Fixation,Fixation,177,148,2.9711,3.0514,947.3264,621.6410,963.7291,587.6862,-
555229.9320,Eye,Fixation,Fixation,177,148,2.9681,3.0542,947.5387,622.2089,960.4348,587.5367,-
555263.3170,Eye,Fixation,Fixation,177,148,2.9661,3.0588,943.4457,620.6511,957.5920,588.2946,-
555296.7020,Eye,Fixation,Fixation,177,148,2.9694,3.0555,943.6928,620.8480,956.9375,587.6921,-
555330.0880,Eye,Fixation,Fixation,177,148,2.9726,3.0497,941.9746,620.0090,957.2340,589.0805,-
555363.4730,Eye,Fixation,Fixation,177,148,2.9718,3.0496,940.6538,619.9050,955.1449,589.2304,-
555396.8580,Eye,Fixation,Fixation,177,148,2.9692,3.0527,939.3301,620.5141,955.3239,588.3674,-
555430.2430,Eye,Fixation,Fixation,177,148,2.9684,3.0506,937.7211,619.4833,952.9628,588.6714,-
555463.6290,Eye,Fixation,Fixation,177,148,2.9604,3.0507,937.2944,621.9017,952.4195,588.4378,-
555497.0140,Eye,Fixation,Fixation,177,148,2.9624,3.0501,937.9029,622.1576,952.0627,588.6615,-
555530.3990,Eye,Fixation,Fixation,177,148,2.9665,3.0477,938.0773,621.6164,951.2681,589.2493,-
555563.7850,Eye,Fixation,Fixation,177,148,2.9711,3.0463,939.3785,622.1597,951.4796,589.1396,-
555597.1700,Eye,Fixation,Fixation,177,148,2.9629,3.0430,939.0343,622.2418,952.5634,590.1212,-
555630.5550,Eye,Fixation,Fixation,177,148,2.9596,3.0406,939.3315,623.0513,954.8133,590.3192,-
555663.9410,Eye,Fixation,Fixation,177,148,2.9584,3.0452,940.3525,621.7768,954.0184,590.8760,-
555697.3260,Eye,Fixation,Fixation,177,148,2.9580,3.0461,940.2988,623.0176,952.9830,591.1213,-
555730.7110,Eye,Fixation,Fixation,177,148,2.9585,3.0430,939.5287,623.8308,953.8926,591.7323,-
555764.0970,Eye,Fixation,Fixation,177,148,2.9587,3.0497,939.1625,624.1723,953.7761,592.2021,-
555797.4820,Eye,Fixation,Fixation,177,148,2.9664,3.0597,939.2315,625.1725,954.2468,591.7857,-
555830.8670,Eye,Fixation,Fixation,177,148,2.9693,3.0654,939.7882,624.1415,954.2472,592.7550,-
555864.2530,Eye,Fixation,Fixation,177,148,2.9722,3.0729,939.6214,622.8661,954.4863,592.5088,-
555897.6380,Eye,Fixation,Fixation,177,148,2.9713,3.0712,939.4722,622.5980,955.6475,592.1821,-
555931.0230,Eye,Fixation,Fixation,177,148,2.9653,3.0758,939.0260,621.6257,956.0787,592.2865,-
555931.0450,Information,User Event,User Event,316,316,-,-,-,-,-,-,fixationCross:begin
555964.4090,Eye,Fixation,Fixation,177,148,2.9652,3.0756,939.4884,621.1886,955.4862,591.9823,-
555997.7940,Eye,Fixation,Fixation,177,148,2.9643,3.0745,941.1871,620.8347,955.3699,592.1974,-
556031.1790,Eye,Fixation,Fixation,177,148,2.9626,3.0754,939.8591,622.3600,955.6161,592.6930,-
556064.5640,Eye,Fixation,Fixation,177,148,2.9576,3.0672,939.9160,621.0958,956.3487,593.1450,-
556097.9500,Eye,Fixation,Fixation,177,148,2.9553,3.0626,941.0819,621.0760,955.5680,593.2188,-
556131.3350,Eye,Fixation,Fixation,177,148,2.9469,3.0557,940.0325,621.0946,955.4030,592.1743,-
556164.7200,Eye,Fixation,Fixation,177,148,2.9533,3.0536,941.7211,621.0554,955.5595,593.2754,-
556198.1050,Eye,Fixation,Fixation,177,148,2.9472,3.0515,945.4439,620.8352,961.1143,593.2665,-
556231.4900,Eye,Fixation,Fixation,177,148,2.9496,3.0560,950.2764,622.7952,965.8764,593.2997,-
556264.8750,Eye,Fixation,Fixation,177,148,2.9497,3.0530,948.9962,622.3771,965.8477,592.4454,-
556298.2600,Eye,Fixation,Fixation,177,148,2.9648,3.0525,954.5618,621.6619,971.4135,591.4747,-
556331.6450,Eye,Blink,Blink,96,94,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
556365.0300,Eye,Blink,Blink,96,94,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
556398.4150,Eye,Blink,Blink,96,94,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
556431.8000,Eye,Blink,Blink,96,94,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
556465.1850,Eye,Blink,Blink,96,94,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
556498.5700,Eye,Fixation,Fixation,178,149,2.9702,3.0581,942.2554,623.7455,965.6474,591.6058,-
556531.9550,Eye,Fixation,Fixation,178,149,2.9692,3.0740,945.0342,614.4255,961.6271,588.6814,-
556565.3400,Eye,Fixation,Fixation,178,149,2.9790,3.0799,949.9117,612.2003,959.4032,589.2567,-
556598.7250,Eye,Fixation,Fixation,178,149,2.9762,3.0799,953.1191,612.6723,961.2762,589.1210,-
556632.1100,Eye,Fixation,Fixation,178,149,2.9740,3.0685,951.5987,612.9125,962.9190,589.9007,-
556665.4950,Eye,Fixation,Fixation,178,149,2.9719,3.0663,952.1085,612.5783,964.8245,590.8225,-
556698.8800,Eye,Fixation,Fixation,178,149,2.9683,3.0674,954.5535,610.3583,964.6615,591.1960,-
556732.2650,Eye,Fixation,Fixation,178,149,2.9788,3.0680,951.3917,608.0120,966.0764,591.7656,-
556765.6500,Eye,Fixation,Fixation,178,149,2.9805,3.0657,951.3183,607.8739,963.5895,590.8999,-
556799.0350,Eye,Fixation,Fixation,178,149,2.9724,3.0601,950.4360,607.4160,965.4598,592.5065,-
556832.4200,Eye,Fixation,Fixation,178,149,2.9711,3.0543,948.4285,607.4351,962.4449,591.9182,-
556865.8050,Eye,Fixation,Fixation,178,149,2.9629,3.0361,950.3267,607.1769,965.1718,593.3016,-
556899.1900,Eye,Fixation,Fixation,178,149,2.9521,3.0280,951.0758,608.0776,964.6388,593.4548,-
556932.5750,Eye,Fixation,Fixation,178,149,2.9467,3.0189,951.8599,608.9507,964.0401,593.8873,-
556965.9600,Eye,Fixation,Fixation,178,149,2.9403,3.0031,951.7134,609.9186,967.2104,594.9707,-
556999.3450,Eye,Fixation,Fixation,178,149,2.9316,3.0007,953.3205,610.6482,966.0327,593.7340,-
557032.7300,Eye,Fixation,Fixation,178,149,2.9245,2.9871,954.0476,610.4620,966.3041,595.4669,-
557066.1150,Eye,Fixation,Fixation,178,149,2.9171,2.9733,950.7011,610.8961,963.3471,596.5474,-
557099.5000,Eye,Fixation,Fixation,178,149,2.9047,2.9586,951.9647,609.7855,962.4648,597.5464,-
557132.8850,Eye,Fixation,Fixation,178,149,2.8954,2.9411,951.8353,608.8968,959.7978,598.5955,-
557166.2700,Eye,Fixation,Fixation,178,149,2.8817,2.9315,950.8203,608.2293,957.3411,597.8493,-
557199.6550,Eye,Fixation,Fixation,178,149,2.8729,2.9234,951.1005,608.5748,954.6050,598.8041,-
557233.0400,Eye,Fixation,Fixation,178,149,2.8680,2.9187,949.1112,609.3884,957.3426,598.8983,-
557266.4250,Eye,Fixation,Fixation,178,149,2.8586,2.9130,948.7379,610.3830,956.9289,599.3447,-
557299.8100,Eye,Fixation,Fixation,178,149,2.8567,2.9097,948.3432,611.6207,956.2857,599.7173,-
557333.1950,Eye,Fixation,Fixation,178,149,2.8543,2.9127,946.8873,611.3155,955.2822,599.0846,-
557366.5800,Eye,Fixation,Fixation,178,149,2.8452,2.9135,945.1502,611.2360,954.6674,600.0044,-
557399.9650,Eye,Fixation,Fixation,178,149,2.8500,2.9127,944.6869,610.9667,951.9591,599.8642,-
557433.3500,Eye,Fixation,Fixation,178,149,2.8402,2.9102,945.4914,611.6553,954.2085,600.1643,-
557466.7350,Eye,Fixation,Fixation,178,149,2.8286,2.9020,944.3974,612.7076,954.9115,598.8545,-
557500.1200,Eye,Fixation,Fixation,178,149,2.8279,2.8940,943.8083,613.5624,956.8799,597.4963,-
557533.5050,Eye,Fixation,Fixation,178,149,2.8239,2.8934,944.4274,613.9410,954.5081,598.8688,-
557566.8900,Eye,Fixation,Fixation,178,149,2.8248,2.8941,943.7843,614.1695,956.5952,597.6247,-
557600.2750,Eye,Fixation,Fixation,178,149,2.8217,2.8920,945.4180,613.1215,958.5322,597.6757,-
557633.6600,Eye,Fixation,Fixation,178,149,2.8240,2.8854,947.3312,612.0713,959.5382,596.3936,-
557667.0450,Eye,Fixation,Fixation,178,149,2.8215,2.8871,949.1080,611.4872,959.5583,597.1383,-
557700.4300,Eye,Fixation,Fixation,178,149,2.8166,2.8840,948.6305,610.6529,961.3796,596.6931,-
557733.8150,Eye,Fixation,Fixation,178,149,2.8114,2.8829,951.8099,611.7745,961.8089,595.8559,-
557767.2000,Eye,Fixation,Fixation,178,149,2.8062,2.8868,951.5040,611.3442,961.6034,596.1529,-
557800.5850,Eye,Fixation,Fixation,178,149,2.8058,2.8840,951.2920,611.8145,957.4229,595.3997,-
557833.9650,Eye,Fixation,Fixation,178,149,2.8016,2.8829,950.8639,611.6428,959.2142,594.5770,-
557867.3450,Eye,Fixation,Fixation,178,149,2.8028,2.8758,952.1678,611.9888,957.3755,596.5051,-
557900.7250,Eye,Fixation,Fixation,178,149,2.8092,2.8685,953.0228,612.3035,960.0484,596.9007,-
557934.1060,Eye,Fixation,Fixation,178,149,2.8143,2.8674,952.4658,611.9009,960.5631,597.3553,-
557967.4860,Eye,Fixation,Fixation,178,149,2.8158,2.8668,950.5573,613.2488,960.3317,599.9123,-
558000.8660,Eye,Fixation,Fixation,178,149,2.8049,2.8674,950.2943,614.5901,958.2887,599.8266,-
558034.2460,Eye,Fixation,Fixation,178,149,2.8028,2.8674,947.2249,613.8111,958.5528,600.6956,-
558067.6260,Eye,Fixation,Fixation,178,149,2.8076,2.8800,948.3145,614.5234,957.8436,599.5132,-
558101.0060,Eye,Fixation,Fixation,178,149,2.8076,2.8827,945.7240,614.8420,955.6611,599.7802,-
558134.3860,Eye,Fixation,Fixation,178,149,2.8077,2.8795,946.0975,614.9655,956.9147,599.0466,-
558167.7660,Eye,Fixation,Fixation,178,149,2.8133,2.8821,945.8306,613.8332,958.0407,600.1419,-
558201.1470,Eye,Fixation,Fixation,178,149,2.8149,2.8879,946.2221,612.9941,958.2106,600.2684,-
558234.5270,Eye,Fixation,Fixation,178,149,2.8270,2.8888,947.3048,611.0619,959.3430,599.1245,-
558267.9070,Eye,Fixation,Fixation,178,149,2.8322,2.8863,947.4366,612.4503,959.8713,598.3435,-
558301.2870,Eye,Fixation,Fixation,178,149,2.8437,2.8886,951.2328,612.6153,961.6368,597.6630,-
558334.6670,Eye,Fixation,Fixation,178,149,2.8431,2.8989,952.5050,613.5372,962.0482,594.9358,-
558368.0470,Eye,Fixation,Fixation,178,149,2.8552,2.9046,954.5213,612.7040,964.1212,593.1119,-
558401.4270,Eye,Fixation,Fixation,178,149,2.8630,2.9168,956.6871,612.0619,965.1373,591.9839,-
558434.8070,Eye,Fixation,Fixation,178,149,2.8588,2.9173,954.7327,611.7889,966.1683,591.6806,-
558468.1880,Eye,Fixation,Fixation,178,149,2.8611,2.9188,956.6230,610.8156,967.4876,591.2830,-
558501.5680,Eye,Fixation,Fixation,178,149,2.8592,2.9190,958.0992,611.7827,968.5560,591.9770,-
558534.9480,Eye,Fixation,Fixation,178,149,2.8620,2.9243,958.0822,611.4721,969.6394,590.3857,-
558568.3280,Eye,Fixation,Fixation,178,149,2.8609,2.9294,958.7372,612.4040,969.6722,590.5438,-
558601.7080,Eye,Fixation,Fixation,178,149,2.8648,2.9356,957.6170,614.0316,967.5435,589.9570,-
558635.0880,Eye,Fixation,Fixation,178,149,2.8686,2.9337,953.1254,612.6036,962.8727,590.0371,-
558668.4680,Eye,Fixation,Fixation,178,149,2.8602,2.9236,949.8821,612.6249,958.0684,590.4237,-
558701.8480,Eye,Fixation,Fixation,178,149,2.8595,2.9260,949.4878,612.6138,957.8853,590.9227,-
558735.2290,Eye,Fixation,Fixation,178,149,2.8636,2.9242,946.3540,610.5116,957.4151,591.8319,-
558768.6090,Eye,Fixation,Fixation,178,149,2.8533,2.9206,943.1583,611.7229,953.9427,592.0708,-
558801.9890,Eye,Fixation,Fixation,178,149,2.8563,2.9220,943.0388,611.9879,952.4428,592.6671,-
558835.3690,Eye,Fixation,Fixation,178,149,2.8533,2.9206,942.9250,612.2294,950.8341,593.2233,-
558868.7490,Eye,Fixation,Fixation,178,149,2.8602,2.9257,940.8002,610.8320,949.2574,592.7318,-
558902.1290,Eye,Fixation,Fixation,178,149,2.8659,2.9302,939.1335,610.4361,947.7588,591.5908,-
558935.5090,Eye,Fixation,Fixation,178,149,2.8721,2.9197,937.6930,609.9901,946.9406,590.7938,-
558968.8890,Eye,Fixation,Fixation,178,149,2.8801,2.9277,937.4469,609.0171,946.6891,590.0736,-
559002.2700,Eye,Fixation,Fixation,178,149,2.8773,2.9291,937.0532,608.4757,947.2524,590.2725,-
559035.6500,Eye,Fixation,Fixation,178,149,2.8873,2.9259,938.4863,608.5511,946.9130,590.5465,-
559069.0300,Eye,Fixation,Fixation,178,149,2.8849,2.9160,938.0995,608.3124,946.7538,591.2388,-
559102.4100,Eye,Fixation,Fixation,178,149,2.8922,2.9152,939.0231,608.6747,945.7590,591.1346,-
559135.7900,Eye,Fixation,Fixation,178,149,2.8951,2.9184,939.5494,607.4744,945.2665,591.1462,-
559169.1700,Eye,Fixation,Fixation,178,149,2.8989,2.9198,939.3751,606.9147,944.3528,589.9398,-
559202.5500,Eye,Fixation,Fixation,178,149,2.8984,2.9211,938.4931,606.5255,943.9415,589.6478,-
559235.9300,Eye,Fixation,Fixation,178,149,2.8899,2.9210,937.8669,607.8315,943.6357,589.4321,-
559269.3110,Eye,Fixation,Fixation,178,149,2.8971,2.9239,938.5827,607.8856,945.1661,589.2031,-
559302.6910,Eye,Fixation,Fixation,178,149,2.9020,2.9194,938.0388,607.6419,944.1823,589.2113,-
559336.0710,Eye,Fixation,Fixation,178,149,2.9010,2.9226,939.9912,607.7846,947.7537,590.5277,-
559369.4510,Eye,Fixation,Fixation,178,149,2.8986,2.9286,940.1481,608.5736,946.9517,589.3481,-
559402.8310,Eye,Fixation,Fixation,178,149,2.9010,2.9287,941.3355,609.1902,950.1373,588.6760,-
559436.2110,Eye,Fixation,Fixation,178,149,2.8951,2.9313,943.1179,610.5723,953.6823,589.1936,-
559469.5910,Eye,Fixation,Fixation,178,149,2.9034,2.9384,944.5174,610.4352,953.7625,587.8798,-
559502.9830,Eye,Fixation,Fixation,178,149,2.9087,2.9369,945.7676,611.2574,955.7739,587.9954,-
559536.3740,Eye,Fixation,Fixation,178,149,2.9130,2.9396,946.5168,611.6457,958.9350,587.6293,-
559569.7660,Eye,Fixation,Fixation,178,149,2.9138,2.9361,948.2207,611.6105,960.4231,589.2692,-
559603.1570,Eye,Fixation,Fixation,178,149,2.9208,2.9418,951.1041,610.2665,961.6742,588.4146,-
559636.5480,Eye,Fixation,Fixation,178,149,2.9171,2.9438,949.6772,611.9610,963.2675,589.2187,-
559669.9400,Eye,Fixation,Fixation,178,149,2.9188,2.9446,951.5192,613.0556,964.0767,588.7572,-
559703.3310,Eye,Fixation,Fixation,178,149,2.9188,2.9450,951.2997,613.6423,964.6146,588.4406,-
559736.7220,Eye,Fixation,Fixation,178,149,2.9158,2.9462,952.9146,613.7323,965.4413,588.1995,-
559770.1140,Eye,Fixation,Fixation,178,149,2.9090,2.9506,952.0330,614.2387,965.6320,588.5930,-
559803.5050,Eye,Fixation,Fixation,178,149,2.9112,2.9615,951.5817,614.8396,965.3992,586.9933,-
559836.8970,Eye,Fixation,Fixation,178,149,2.9050,2.9618,951.2359,616.3191,965.3882,588.1012,-
559870.2880,Eye,Fixation,Fixation,178,149,2.9073,2.9595,950.5508,616.1575,965.0010,588.0984,-
559903.6790,Eye,Fixation,Fixation,178,149,2.9102,2.9557,951.2466,617.2127,964.5496,587.5956,-
559937.0710,Eye,Fixation,Fixation,178,149,2.9101,2.9610,949.8492,616.8231,964.4437,587.1362,-
559970.4620,Eye,Fixation,Fixation,178,149,2.9147,2.9617,949.3015,617.1040,963.0588,587.0647,-
560003.8540,Eye,Fixation,Fixation,178,149,2.9122,2.9751,950.0376,616.3548,961.2447,585.4914,-
560037.2450,Eye,Fixation,Fixation,178,149,2.9033,2.9750,950.5407,616.1483,959.8759,585.8612,-
560070.6360,Eye,Fixation,Fixation,178,149,2.8998,2.9738,950.5372,615.3452,960.8709,585.8632,-
560104.0280,Eye,Fixation,Fixation,178,149,2.9018,2.9778,951.0444,615.3983,960.6689,585.4661,-
560137.4190,Eye,Fixation,Fixation,178,149,2.9072,2.9803,951.5018,614.2554,960.1551,584.2771,-
560170.8110,Eye,Fixation,Fixation,178,149,2.9018,2.9745,951.5973,613.4287,959.8627,585.5879,-
560204.2020,Eye,Fixation,Fixation,178,149,2.9072,2.9681,951.6571,612.2084,960.2937,585.2679,-
560237.5930,Eye,Fixation,Fixation,178,149,2.9100,2.9717,948.7432,611.4998,959.1925,584.2167,-
560270.9850,Eye,Fixation,Fixation,178,149,2.9175,2.9720,945.7234,610.0897,956.2155,584.6237,-
560304.3760,Eye,Fixation,Fixation,178,149,2.9208,2.9720,945.5465,609.2485,954.2613,584.6436,-
560337.7670,Eye,Fixation,Fixation,178,149,2.9216,2.9779,940.7560,609.4064,952.3018,584.5385,-
560371.1590,Eye,Fixation,Fixation,178,149,2.9177,2.9744,941.2509,610.2063,955.7261,585.5231,-
560404.5500,Eye,Fixation,Fixation,178,149,2.9196,2.9759,940.1720,609.0926,955.1709,585.2537,-
560437.9420,Eye,Fixation,Fixation,178,149,2.9143,2.9796,939.2805,609.2065,954.7742,585.4480,-
560471.3330,Eye,Fixation,Fixation,178,149,2.9143,2.9792,937.2844,608.5964,952.4364,585.6180,-
560504.7240,Eye,Fixation,Fixation,178,149,2.9127,2.9812,936.2455,608.8044,951.8418,586.7191,-
560538.1160,Eye,Fixation,Fixation,178,149,2.9210,2.9940,935.1530,609.4999,950.5289,586.5058,-
560571.5070,Eye,Fixation,Fixation,178,149,2.9292,3.0030,934.6851,610.2264,947.5335,586.9648,-
560604.8990,Eye,Fixation,Fixation,178,149,2.9307,3.0060,934.9164,610.8784,948.5411,587.4126,-
560638.2900,Eye,Fixation,Fixation,178,149,2.9398,2.9997,935.1350,611.8718,948.3190,587.5629,-
560671.6810,Eye,Fixation,Fixation,178,149,2.9424,3.0001,934.9795,613.3051,946.7159,588.7092,-
560705.0730,Eye,Fixation,Fixation,178,149,2.9449,2.9986,935.0657,613.7205,950.0671,588.4311,-
560738.4640,Eye,Fixation,Fixation,178,149,2.9458,2.9959,937.4258,614.8521,949.2068,588.1634,-
560771.8560,Eye,Fixation,Fixation,178,149,2.9389,2.9958,939.6167,617.0597,949.2349,589.2544,-
560805.2470,Eye,Fixation,Fixation,178,149,2.9378,2.9917,939.9754,617.5459,949.6169,589.9070,-
560838.6380,Eye,Fixation,Fixation,178,149,2.9347,2.9979,941.6536,619.7565,952.4897,590.2736,-
560872.0300,Eye,Fixation,Fixation,178,149,2.9379,3.0059,942.1116,619.7364,952.8535,591.5412,-
560905.4210,Eye,Fixation,Fixation,178,149,2.9352,2.9988,943.3447,620.9977,955.0895,592.7454,-
560938.8130,Eye,Fixation,Fixation,178,149,2.9301,3.0029,944.3849,623.2819,957.8579,592.7706,-
560972.2040,Eye,Fixation,Fixation,178,149,2.9266,2.9924,944.0766,624.4918,955.1264,593.5135,-
561005.5950,Eye,Fixation,Fixation,178,149,2.9327,2.9893,945.2438,624.8191,959.3649,594.9325,-
561038.9870,Eye,Fixation,Fixation,178,149,2.9305,2.9851,946.3425,626.8175,961.8902,594.2779,-
561059.1790,Information,User Event,User Event,317,317,-,-,-,-,-,-,fixationCross:end
561067.1340,Information,User Event,User Event,318,318,-,-,-,-,-,-,058_neg.wav
561072.3780,Eye,Fixation,Fixation,178,149,2.9334,2.9901,947.1114,626.6639,962.2201,594.5986,-
561075.2730,Information,User Event,User Event,319,319,-,-,-,-,-,-,trial:64
561105.7690,Eye,Fixation,Fixation,178,149,2.9340,2.9876,946.5420,627.7069,961.0700,595.4080,-
561139.1610,Eye,Fixation,Fixation,178,149,2.9244,2.9877,946.7322,628.1433,961.2500,596.0759,-
561139.2860,Information,User Event,User Event,320,320,-,-,-,-,-,-,stimulus:058_type:neg
561172.5440,Eye,Fixation,Fixation,178,149,2.9198,2.9824,947.4921,627.5096,961.6474,595.7685,-
561205.9270,Eye,Fixation,Fixation,178,149,2.9147,2.9768,947.5860,626.7543,959.9400,596.9369,-
561239.3100,Eye,Fixation,Fixation,178,149,2.9110,2.9847,947.2524,628.0380,959.8059,595.9470,-
561272.6930,Eye,Fixation,Fixation,178,149,2.9100,2.9786,947.1140,627.8277,959.3779,595.9977,-
561306.0760,Eye,Fixation,Fixation,178,149,2.9022,2.9875,947.9189,626.3750,958.1044,596.0351,-
561339.4600,Eye,Fixation,Fixation,178,149,2.8994,2.9885,949.1877,625.2592,961.0262,595.5544,-
561372.8430,Eye,Fixation,Fixation,178,149,2.9058,2.9851,949.4941,625.5589,959.3832,594.5465,-
561406.2260,Eye,Fixation,Fixation,178,149,2.8988,2.9854,949.5394,624.9832,959.9808,594.7832,-
561439.6090,Eye,Fixation,Fixation,178,149,2.8914,2.9850,950.1601,625.6515,960.2095,595.0770,-
561472.9920,Eye,Fixation,Fixation,178,149,2.8952,2.9856,949.7924,624.6599,959.3673,595.3426,-
561506.3750,Eye,Fixation,Fixation,178,149,2.9012,2.9869,948.9316,624.2157,959.6621,594.5274,-
561539.7580,Eye,Fixation,Fixation,178,149,2.9046,2.9854,948.3250,625.2644,959.5827,595.1015,-
561573.1410,Eye,Fixation,Fixation,178,149,2.9049,2.9942,949.2818,624.9720,960.1701,594.3683,-
561606.5250,Eye,Fixation,Fixation,178,149,2.9150,2.9971,948.9497,624.6231,961.7353,594.9242,-
561639.9080,Eye,Fixation,Fixation,178,149,2.9215,2.9951,949.7767,624.9910,961.0024,595.0204,-
561673.2910,Eye,Fixation,Fixation,178,149,2.9246,3.0030,949.3691,625.1660,960.7107,594.3149,-
561706.6740,Eye,Fixation,Fixation,178,149,2.9241,3.0035,948.8114,625.9853,961.0383,594.6768,-
561740.0570,Eye,Fixation,Fixation,178,149,2.9203,3.0029,949.1315,626.4849,960.2913,595.7962,-
561773.4400,Eye,Fixation,Fixation,178,149,2.9210,3.0020,949.6750,627.0415,958.9188,595.9760,-
561806.8230,Eye,Fixation,Fixation,178,149,2.9256,3.0028,950.2803,626.6278,957.9212,596.6031,-
561840.2060,Eye,Fixation,Fixation,178,149,2.9255,2.9946,951.0391,627.9973,959.1257,596.4884,-
561873.5900,Eye,Fixation,Fixation,178,149,2.9244,2.9941,951.8813,628.5063,959.7597,597.1910,-
561906.9730,Eye,Fixation,Fixation,178,149,2.9275,2.9948,951.7574,628.7009,958.6406,597.3063,-
561940.3560,Eye,Fixation,Fixation,178,149,2.9293,2.9940,951.4530,628.4137,959.3924,597.6988,-
561973.7390,Eye,Fixation,Fixation,178,149,2.9243,2.9909,951.9628,629.4275,959.3856,597.3861,-
562007.1220,Eye,Fixation,Fixation,178,149,2.9231,2.9882,951.9069,629.2780,959.0407,598.1892,-
562040.5050,Eye,Fixation,Fixation,178,149,2.9282,2.9901,951.4040,630.1268,960.7387,599.1502,-
562073.8880,Eye,Fixation,Fixation,178,149,2.9273,2.9886,951.5068,629.8567,959.1756,598.3519,-
562107.2710,Eye,Fixation,Fixation,178,149,2.9199,2.9865,951.1146,630.0702,961.1497,598.9181,-
562140.6540,Eye,Fixation,Fixation,178,149,2.9115,2.9884,950.9447,629.7549,960.2417,598.7354,-
562174.0380,Eye,Fixation,Fixation,178,149,2.9056,2.9877,951.9906,630.8749,961.4985,598.1445,-
562207.4210,Eye,Fixation,Fixation,178,149,2.8994,2.9858,950.4533,629.1132,960.1214,598.1065,-
562240.8040,Eye,Fixation,Fixation,178,149,2.8904,2.9883,950.7759,629.4053,960.1983,597.6359,-
562274.1870,Eye,Fixation,Fixation,178,149,2.8904,2.9859,950.5125,629.5926,962.3240,597.7503,-
