## [BeGaze]
Participant	Sample Rate	BeGaze Version	Recorded On	Converted From	Calibration Area [px]	Stimulus Dimension [mm]	System ID	iViewX Version
42bw-aud	60	3.7.42	19.07.2017 12:38:58	C:\Users\ap2mitarbeiter\Desktop\PupilsMemory\eyeTracker\iViewXSDK_Matlab_PupilsMemory_Data_VP42bw-aud_2017_07_19-12_52_29.idf	1920x1200	518x324	EXP-4022-1	4.4.0.0
## [Data]
RecordingTime [ms],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Content
1989754.2940,Eye,Fixation,Fixation,49,54,3.5680,3.8741,974.6285,629.4192,992.9245,593.6206,-
1989787.6780,Eye,Fixation,Fixation,49,54,3.5701,3.8738,976.9580,632.9436,993.8929,590.1536,-
1989821.0630,Eye,Fixation,Fixation,49,54,3.5661,3.8738,977.5632,627.8909,993.8755,593.3666,-
1989854.4480,Eye,Fixation,Fixation,49,54,3.5653,3.8694,976.8210,632.0955,994.9478,597.6355,-
1989887.8330,Eye,Fixation,Fixation,49,54,3.5633,3.8613,978.7614,632.9960,997.3148,600.3472,-
1989921.2170,Eye,Fixation,Fixation,49,54,3.5628,3.8505,976.8526,635.9577,1000.0023,601.8692,-
1989954.6020,Eye,Fixation,Fixation,49,54,3.5658,3.8424,975.1979,634.7872,1002.4660,605.7938,-
1989987.9870,Eye,Fixation,Fixation,49,54,3.5709,3.8311,973.0972,635.5281,1003.9942,608.5593,-
1990021.3710,Eye,Fixation,Fixation,49,54,3.5770,3.8229,973.0520,633.0578,1006.0479,609.2037,-
1990054.7560,Eye,Fixation,Fixation,49,54,3.5799,3.8148,970.6072,632.2225,1009.5402,610.9652,-
1990088.1410,Eye,Fixation,Fixation,49,54,3.5803,3.8130,969.2705,630.2267,1007.3786,613.4682,-
1990121.5260,Eye,Fixation,Fixation,49,54,3.5770,3.8064,967.0766,628.8560,1006.9464,615.6503,-
1990154.9100,Eye,Fixation,Fixation,49,54,3.5805,3.7930,965.5186,625.1056,1008.2610,618.1204,-
1990188.2950,Eye,Fixation,Fixation,49,54,3.5748,3.7816,966.1871,626.6118,1005.5164,618.9073,-
1990221.6800,Eye,Fixation,Fixation,49,54,3.5696,3.7732,966.7427,625.7238,1005.5528,619.5564,-
1990255.0650,Eye,Fixation,Fixation,49,54,3.5639,3.7687,963.4620,624.1468,1003.6664,619.4913,-
1990288.4490,Eye,Fixation,Fixation,49,54,3.5570,3.7639,966.1862,620.2658,1000.6737,618.3872,-
1990321.8340,Eye,Fixation,Fixation,49,54,3.5536,3.7573,971.4811,617.6242,997.7475,615.3674,-
1990355.2190,Eye,Fixation,Fixation,49,54,3.5458,3.7613,969.1869,618.4562,992.0998,613.4973,-
1990388.6030,Eye,Fixation,Fixation,49,54,3.5386,3.7656,972.6957,621.9215,989.2395,609.4117,-
1990421.9880,Eye,Fixation,Fixation,49,54,3.5331,3.7702,971.2529,623.6525,988.8608,602.9047,-
1990455.3730,Eye,Fixation,Fixation,49,54,3.5221,3.7689,972.4636,626.9992,987.2946,599.2021,-
1990488.7580,Eye,Fixation,Fixation,49,54,3.5062,3.7763,976.2904,630.6138,984.5981,597.0156,-
1990522.1420,Eye,Fixation,Fixation,49,54,3.5017,3.7775,978.4427,631.5068,988.6170,595.1330,-
1990555.5270,Eye,Fixation,Fixation,49,54,3.4919,3.7786,979.1130,632.7569,993.0226,589.0116,-
1990588.9120,Eye,Fixation,Fixation,49,54,3.4804,3.7779,979.6629,634.2369,997.5996,583.6526,-
1990622.2960,Eye,Fixation,Fixation,49,54,3.4643,3.7772,982.7039,636.4000,999.5556,585.1244,-
1990655.6810,Eye,Fixation,Fixation,49,54,3.4488,3.7911,981.3783,637.2413,1004.6697,584.3892,-
1990689.0660,Eye,Fixation,Fixation,49,54,3.4412,3.7993,977.9846,637.9347,988.2834,576.8198,-
1990722.4510,Eye,Fixation,Fixation,49,54,3.4381,3.7979,975.8035,639.0948,994.4004,570.5206,-
1990755.8350,Eye,Fixation,Fixation,49,54,3.4343,3.7964,973.1754,636.6777,996.5354,568.3795,-
1990789.2200,Eye,Fixation,Fixation,49,54,3.4319,3.8013,978.2760,635.5900,1011.7403,565.3411,-
1990822.6050,Eye,Fixation,Fixation,49,54,3.4373,3.8019,977.4048,634.6295,1020.8315,564.2286,-
1990855.9890,Eye,Fixation,Fixation,49,54,3.4414,3.8027,974.6046,629.7495,1013.0634,558.8135,-
1990889.3740,Eye,Fixation,-,49,-,3.4445,3.8069,970.8609,629.0026,1015.6456,558.0210,-
1990922.7590,Eye,Fixation,-,49,-,3.4420,3.7907,972.9842,629.1356,1008.8864,627.4128,-
1990956.1440,Eye,Blink,Blink,39,40,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
1990989.5280,Eye,Blink,Blink,39,40,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
1991022.9130,Eye,Blink,Blink,39,40,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
1991056.2980,Eye,Blink,Blink,39,40,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
1991089.6820,Eye,Fixation,Fixation,50,55,3.4402,3.7745,975.9454,616.6942,993.2183,578.4729,-
1991123.0670,Eye,Fixation,Fixation,50,55,3.4509,3.7817,972.8530,621.1386,987.0099,558.8046,-
1991156.4520,Eye,Fixation,Fixation,50,55,3.4631,3.7936,977.7662,620.8771,986.4268,574.0599,-
1991189.8370,Eye,Fixation,Fixation,50,55,3.4739,3.7984,981.3693,624.1172,987.4657,569.9477,-
1991223.2210,Eye,Fixation,Fixation,50,55,3.4877,3.8058,978.4004,619.9017,986.1229,563.8381,-
1991256.6060,Eye,Fixation,Fixation,50,55,3.5038,3.8089,976.4773,618.7196,985.5322,571.3251,-
1991289.9890,Eye,Fixation,Fixation,50,55,3.5157,3.8162,977.5406,616.2655,984.0671,586.4060,-
1991323.3720,Eye,Fixation,Fixation,50,55,3.5273,3.8255,978.3211,615.2008,984.9568,606.8355,-
1991356.7550,Eye,Fixation,Fixation,50,55,3.5374,3.8292,985.8749,608.3764,980.3781,608.5122,-
1991390.1380,Eye,Fixation,Fixation,50,55,3.5422,3.8439,988.2692,608.5016,981.4929,611.0440,-
1991423.5210,Eye,Fixation,Fixation,50,55,3.5468,3.8479,991.7807,614.0373,990.1702,606.6892,-
1991456.9040,Eye,Fixation,Fixation,50,55,3.5454,3.8549,990.4708,618.4066,1018.5007,609.5255,-
1991490.2870,Eye,Fixation,-,50,-,3.5413,0.0000,982.2400,623.3655,0.0000,0.0000,-
1991523.6700,Eye,Fixation,Fixation,50,56,3.5406,3.8654,981.3427,628.1881,1024.0499,611.6509,-
1991557.0530,Eye,Fixation,Fixation,50,56,3.5296,3.8582,973.9175,623.0872,999.3687,619.3163,-
1991590.4360,Eye,Fixation,Fixation,50,56,3.5236,3.8457,973.4086,620.8341,986.5612,615.0741,-
1991623.8190,Eye,Fixation,Fixation,50,56,3.5162,3.8417,971.9531,621.3807,969.5226,616.2617,-
1991657.2020,Eye,Fixation,Fixation,50,56,3.5155,3.8373,966.7613,617.9519,970.0483,616.4203,-
1991690.5850,Eye,Fixation,Fixation,50,56,3.5153,3.8309,961.4394,619.8797,974.6158,616.1651,-
1991723.9680,Eye,Fixation,Fixation,50,56,3.5163,3.8268,964.3088,619.8121,972.3398,615.0498,-
1991757.3510,Eye,Fixation,Fixation,50,56,3.5163,3.8200,966.7472,619.1841,971.1383,613.3682,-
1991790.7340,Eye,Fixation,Fixation,50,56,3.5198,3.8186,961.1216,618.2052,969.6364,611.0515,-
1991824.1170,Eye,Fixation,Fixation,50,56,3.5212,3.8159,965.0081,616.2614,969.8916,608.7576,-
1991857.5000,Eye,Fixation,Fixation,50,56,3.5242,3.8080,969.1141,612.1897,972.3346,608.7437,-
1991890.8830,Eye,Fixation,Fixation,50,56,3.5254,3.8048,978.0127,611.7929,972.8208,605.6117,-
1991924.2660,Eye,Fixation,Fixation,50,56,3.5274,3.8030,979.5184,609.1394,972.8705,602.9269,-
1991957.6490,Eye,Fixation,Fixation,50,56,3.5301,3.8041,982.8169,607.5967,972.2155,600.2275,-
1991991.0320,Eye,Fixation,Fixation,50,56,3.5337,3.8010,981.2253,607.0137,974.2160,596.4469,-
1992024.4150,Eye,Fixation,Fixation,50,56,3.5379,3.8036,980.3483,606.4485,975.4199,592.4887,-
1992057.7980,Eye,Fixation,Fixation,50,56,3.5385,3.8063,982.8557,608.6291,975.6579,592.9749,-
1992091.1810,Eye,Fixation,Fixation,50,56,3.5378,3.8122,984.4148,610.3986,974.5886,590.5545,-
1992124.5640,Eye,Fixation,Fixation,50,56,3.5383,3.8150,976.1699,607.0747,975.5186,587.1266,-
1992157.9470,Eye,Fixation,Fixation,50,56,3.5395,3.8135,983.3488,613.8083,976.0002,586.0160,-
1992191.3300,Eye,Fixation,Fixation,50,56,3.5402,3.8164,983.1825,619.6489,974.7210,585.0820,-
1992224.7130,Eye,Fixation,Fixation,50,56,3.5404,3.8185,981.3851,627.9307,973.9277,583.1638,-
1992258.0960,Eye,Fixation,Fixation,50,56,3.5425,3.8239,980.8241,627.9160,973.4107,583.7780,-
1992291.4790,Eye,Fixation,Fixation,50,56,3.5426,3.8301,980.1708,631.7786,971.9400,583.9544,-
1992324.8620,Eye,Fixation,Fixation,50,56,3.5403,3.8375,976.8314,638.0370,973.4650,584.6240,-
1992358.2450,Eye,Fixation,Fixation,50,56,3.5462,3.8410,977.2700,641.0458,971.5734,586.2947,-
1992391.6280,Eye,Fixation,Fixation,50,56,3.5417,3.8487,978.3592,647.2912,973.5931,586.3464,-
1992425.0110,Eye,Fixation,Fixation,50,56,3.5359,3.8504,974.4749,641.8643,977.9079,587.0598,-
1992458.3940,Eye,Blink,Blink,40,41,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
1992491.7770,Eye,Blink,Blink,40,41,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
1992525.1610,Eye,Blink,Blink,40,41,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
1992558.5440,Eye,Blink,Blink,40,41,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
1992591.9270,Eye,Fixation,Saccade,51,16,3.5371,3.8503,974.2843,630.7804,973.0160,659.6436,-
1992625.3100,Eye,Fixation,Fixation,51,57,3.5343,3.8559,974.2561,640.9993,978.4834,585.2406,-
1992658.6930,Eye,Fixation,Fixation,51,57,3.5290,3.8628,976.0902,643.3034,978.4377,589.1739,-
1992692.0760,Eye,Fixation,Fixation,51,57,3.5222,3.8679,974.1143,640.1666,981.9534,591.4582,-
1992725.4590,Eye,Fixation,Fixation,51,57,3.5151,3.8700,973.0808,638.1880,981.4275,593.4194,-
1992758.8420,Eye,Fixation,Fixation,51,57,3.5165,3.8686,971.1041,635.9127,982.2762,593.0453,-
1992792.2250,Eye,Fixation,Fixation,51,57,3.5202,3.8687,971.2697,633.7496,981.6719,592.8982,-
1992825.6080,Eye,Fixation,Fixation,51,57,3.5225,3.8709,971.6973,630.3423,980.3149,595.0135,-
1992858.9910,Eye,Fixation,Fixation,51,57,3.5285,3.8741,975.3379,626.0091,980.2118,594.7034,-
1992864.7340,Information,User Event,User Event,37,37,-,-,-,-,-,-,fixationCross:end
1992870.7090,Information,User Event,User Event,38,38,-,-,-,-,-,-,199_neu.wav
1992874.7140,Information,User Event,User Event,39,39,-,-,-,-,-,-,trial:8
1992892.3740,Eye,Fixation,Fixation,51,57,3.5298,3.8727,975.4744,622.3671,980.2271,594.5223,-
1992925.7570,Eye,Fixation,Fixation,51,57,3.5234,3.8665,976.1368,630.9790,978.0760,583.7181,-
1992930.6780,Information,User Event,User Event,40,40,-,-,-,-,-,-,stimulus:199_type:neu
1992959.1410,Eye,Fixation,Fixation,51,57,3.5150,3.8564,977.4023,636.8612,980.1214,573.6680,-
1992992.5250,Eye,Fixation,Fixation,51,57,3.5036,3.8461,977.9351,638.5140,978.0856,574.6002,-
1993025.9100,Eye,Fixation,Fixation,51,57,3.4865,3.8257,979.4108,639.8853,979.1138,595.2029,-
1993059.2940,Eye,Fixation,Fixation,51,57,3.4663,3.8154,977.6896,640.1609,978.4556,597.5435,-
1993092.6780,Eye,Fixation,Fixation,51,57,3.4512,3.8009,977.2570,641.4516,978.6235,599.4713,-
1993126.0630,Eye,Fixation,Fixation,51,57,3.4397,3.7828,977.9118,638.1064,978.8232,607.0305,-
1993159.4470,Eye,Fixation,Fixation,51,57,3.4291,3.7708,975.5091,640.5784,977.9629,610.9543,-
1993192.8320,Eye,Fixation,Fixation,51,57,3.4219,3.7513,975.6606,642.1842,978.4890,621.0070,-
1993226.2160,Eye,Fixation,Fixation,51,57,3.4114,3.7355,973.7000,643.6706,978.0332,624.4183,-
1993259.6000,Eye,Fixation,Fixation,51,57,3.3984,3.7218,973.5442,645.2554,979.4198,615.8476,-
1993292.9850,Eye,Fixation,Fixation,51,57,3.3848,3.7060,970.1758,643.0049,978.9041,616.9406,-
1993326.3690,Eye,Fixation,Fixation,51,57,3.3766,3.6855,968.9763,640.2154,979.1728,618.1209,-
1993359.7530,Eye,Fixation,Fixation,51,57,3.3671,3.6627,966.8239,639.5691,978.2209,618.5290,-
1993393.1380,Eye,Fixation,Fixation,51,57,3.3613,3.6393,964.8249,636.9391,979.0359,619.5355,-
1993426.5220,Eye,Fixation,Fixation,51,57,3.3540,3.6083,964.1727,635.5021,979.0760,618.4401,-
1993459.9060,Eye,Fixation,Fixation,51,57,3.3452,3.5844,965.4050,634.6845,979.4109,624.0103,-
1993493.2910,Eye,Fixation,Fixation,51,57,3.3409,3.5642,966.3414,632.9854,978.4365,628.1502,-
1993526.6750,Eye,Fixation,Fixation,51,57,3.3345,3.5437,967.5190,633.2492,978.9211,624.5621,-
1993560.0600,Eye,Fixation,Fixation,51,57,3.3258,3.5145,964.3908,632.2939,976.7789,630.9909,-
1993593.4440,Eye,Fixation,Saccade,51,17,3.3186,3.4803,965.0440,633.1132,976.7068,634.4128,-
1993626.8280,Eye,Fixation,Fixation,51,58,3.3108,3.4473,966.1770,632.3832,975.4755,635.9518,-
1993660.2130,Eye,Fixation,Fixation,51,58,3.3050,3.4154,968.0265,632.8834,975.5332,636.6613,-
1993693.5970,Eye,Fixation,Fixation,51,58,3.2945,3.3895,970.6491,634.5608,974.1234,638.0454,-
1993726.9810,Eye,Fixation,Fixation,51,58,3.2870,3.3625,971.0994,636.3381,974.9140,638.6505,-
1993760.3660,Eye,Fixation,Fixation,51,58,3.2713,3.3464,971.9379,640.3549,973.6184,642.5591,-
1993793.7500,Eye,Fixation,Fixation,51,58,3.2613,3.3331,972.6906,645.5266,973.4098,643.1658,-
1993827.1350,Eye,Fixation,Fixation,51,58,3.2497,3.3135,971.7566,644.8050,972.6239,643.5532,-
1993860.5190,Eye,Fixation,Fixation,51,58,3.2410,3.2992,970.6826,651.3498,971.9273,643.2120,-
1993893.9030,Eye,Fixation,Fixation,51,58,3.2342,3.2900,968.8973,653.5842,969.2150,644.5781,-
1993927.2880,Eye,Fixation,Fixation,51,58,3.2267,3.2788,970.1102,655.5052,968.3224,643.8166,-
1993960.6720,Eye,Fixation,Fixation,51,58,3.2195,3.2752,970.3685,656.1342,966.5808,641.9982,-
1993994.0560,Eye,Fixation,Fixation,51,58,3.2100,3.2691,970.5317,658.6785,970.6329,642.2296,-
1994027.4410,Eye,Fixation,Fixation,51,58,3.2054,3.2668,968.8020,659.8136,966.4431,644.8004,-
1994060.8250,Eye,Fixation,Fixation,51,58,3.1995,3.2670,967.3694,661.0165,966.3701,647.0913,-
1994094.2090,Eye,Fixation,Fixation,51,58,3.1953,3.2745,964.0811,661.2342,963.0935,646.9665,-
1994127.5940,Eye,Fixation,Fixation,51,58,3.1888,3.2842,963.6465,661.2202,964.0214,648.3685,-
1994160.9780,Eye,Fixation,Fixation,51,58,3.1892,3.2663,961.4611,660.8029,966.3000,648.1465,-
1994194.3630,Eye,Blink,Blink,41,42,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
1994227.7470,Eye,Blink,Blink,41,42,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
1994261.1310,Eye,Blink,Blink,41,42,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
1994294.5160,Eye,Blink,Blink,41,42,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
1994327.9000,Eye,Fixation,Blink,52,42,3.2009,0.0000,961.9299,625.2076,0.0000,0.0000,-
1994361.2840,Eye,Fixation,Fixation,52,59,3.2020,3.2784,971.4792,656.7072,963.4134,645.1967,-
1994394.6690,Eye,Fixation,Fixation,52,59,3.2037,3.2893,963.4439,655.8469,965.1283,644.4576,-
1994428.0530,Eye,Fixation,Fixation,52,59,3.2082,3.3067,963.8541,650.4757,968.4790,641.3564,-
1994461.4370,Eye,Fixation,Fixation,52,59,3.2165,3.3248,971.7478,645.5670,965.1360,630.6185,-
1994494.8220,Eye,Fixation,Fixation,52,59,3.2225,3.3579,969.4039,652.0218,966.6841,624.6172,-
1994528.2060,Eye,Fixation,Fixation,52,59,3.2295,3.3934,964.5589,642.4344,966.8487,629.6566,-
1994561.5910,Eye,Fixation,Fixation,52,59,3.2392,3.4195,964.9577,635.8997,968.5022,623.6406,-
1994594.9750,Eye,Fixation,Fixation,52,59,3.2523,3.4526,963.0784,630.4349,968.6349,610.8291,-
1994628.3650,Eye,Fixation,Fixation,52,59,3.2684,3.4812,969.7882,630.5714,968.8565,606.0500,-
1994661.7560,Eye,Fixation,Fixation,52,59,3.2761,3.5041,967.2602,623.3149,968.4305,603.8651,-
1994695.1470,Eye,Fixation,Fixation,52,59,3.2900,3.5242,967.1902,623.2186,967.9440,602.9330,-
1994728.5370,Eye,Fixation,Fixation,52,59,3.2989,3.5389,965.5750,622.4164,968.4056,603.1200,-
1994761.9280,Eye,Fixation,Fixation,52,59,3.3050,3.5452,972.3620,624.8969,969.7695,605.4325,-
1994795.3180,Eye,Fixation,Fixation,52,59,3.3071,3.5459,971.9685,628.3307,969.6043,603.1172,-
1994828.7090,Eye,Fixation,Fixation,52,59,3.3118,3.5439,973.6240,626.4874,973.4217,603.2197,-
1994862.1000,Eye,Fixation,Fixation,52,59,3.3135,3.5520,973.1279,623.9372,975.9695,601.2500,-
1994895.4900,Eye,Fixation,Fixation,52,59,3.3160,3.5574,969.6367,622.8483,981.2571,600.9159,-
1994928.8810,Eye,Fixation,Fixation,52,59,3.3147,3.5592,968.1344,622.9806,985.9009,603.3543,-
1994948.8620,Information,User Event,User Event,41,41,-,-,-,-,-,-,fixationCross:begin
1994962.2710,Eye,Fixation,Fixation,52,59,3.3231,3.5644,967.7427,623.8145,981.3719,603.6045,-
1994995.6620,Eye,Fixation,Fixation,52,59,3.3291,3.5660,963.4892,621.7808,981.6157,603.2005,-
1995029.0530,Eye,Fixation,Fixation,52,59,3.3294,3.5691,967.5721,620.3155,980.2708,604.4332,-
1995062.4430,Eye,Fixation,Fixation,52,59,3.3357,3.5717,970.2669,621.5391,981.4662,605.0337,-
1995095.8340,Eye,Fixation,Fixation,52,59,3.3378,3.5752,970.5910,622.4474,983.3182,604.1269,-
1995129.2240,Eye,Fixation,Fixation,52,59,3.3472,3.5778,970.3700,620.5035,985.2350,603.3848,-
1995162.6150,Eye,Fixation,Fixation,52,59,3.3576,3.5817,971.6755,619.9269,985.8356,602.9151,-
1995196.0060,Eye,Fixation,Fixation,52,59,3.3675,3.5840,972.8348,617.8939,984.8199,600.8967,-
1995229.3960,Eye,Fixation,Fixation,52,59,3.3674,3.5856,970.9025,616.6048,985.1776,600.6055,-
1995262.7870,Eye,Fixation,Fixation,52,59,3.3732,3.5965,974.4768,615.4383,984.3754,600.4471,-
1995296.1770,Eye,Fixation,Fixation,52,59,3.3761,3.6026,977.0201,616.4803,982.9827,599.7638,-
1995329.5680,Eye,Fixation,Fixation,52,59,3.3777,3.6014,979.9541,616.5132,984.4567,598.7369,-
1995362.9590,Eye,Fixation,Fixation,52,59,3.3741,3.6032,982.7361,617.6771,985.7175,599.7894,-
1995396.3490,Eye,Fixation,Fixation,52,59,3.3756,3.6028,984.0000,623.2345,986.6803,600.8387,-
1995429.7400,Eye,Fixation,Fixation,52,59,3.3720,3.5992,986.7842,621.8482,987.8686,601.6587,-
1995463.1300,Eye,Fixation,Fixation,52,59,3.3697,3.5989,989.3423,623.4296,989.2753,603.3604,-
1995496.5210,Eye,Fixation,Fixation,52,59,3.3646,3.5982,989.9381,624.4850,989.2249,604.2029,-
1995529.9120,Eye,Fixation,Fixation,52,59,3.3527,3.5983,994.2249,621.5935,990.4568,605.9462,-
1995563.3020,Eye,Fixation,Fixation,52,59,3.3411,3.6011,996.5127,622.7042,990.7990,607.4037,-
1995596.6930,Eye,Fixation,Fixation,52,59,3.3306,3.5990,995.2475,624.0092,991.5754,608.6234,-
1995630.0830,Eye,Fixation,Fixation,52,59,3.3182,3.5954,997.7688,625.2458,991.4939,610.3184,-
1995663.4740,Eye,Fixation,Fixation,52,59,3.3097,3.5943,997.2106,629.8520,992.8213,610.8948,-
1995696.8650,Eye,Fixation,Fixation,52,59,3.2996,3.5945,997.7670,632.1896,993.2106,611.3219,-
1995730.2550,Eye,Blink,Blink,42,43,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
1995763.6460,Eye,Blink,Blink,42,43,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
1995797.0360,Eye,Blink,Blink,42,43,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
1995830.4270,Eye,Blink,Blink,42,43,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
1995863.8180,Eye,Fixation,Blink,53,43,3.3071,0.0000,995.1576,630.1064,0.0000,0.0000,-
1995897.2080,Eye,Fixation,Fixation,53,60,3.2990,3.6038,994.7724,636.6791,991.6204,609.4430,-
1995930.5990,Eye,Fixation,Fixation,53,60,3.2888,3.6001,993.9677,637.6146,992.5786,610.4104,-
1995963.9890,Eye,Fixation,Fixation,53,60,3.2865,3.5975,994.0826,642.5890,992.5171,610.7063,-
1995997.3800,Eye,Fixation,Fixation,53,60,3.2852,3.5925,994.5528,648.4914,992.1875,612.6410,-
1996030.7710,Eye,Fixation,Fixation,53,60,3.2857,3.5895,992.6959,642.3543,992.8538,612.2941,-
1996064.1610,Eye,Fixation,Fixation,53,60,3.2841,3.5929,990.7437,643.8230,994.0386,614.6057,-
1996097.5520,Eye,Fixation,Fixation,53,60,3.2882,3.5967,989.2735,645.1284,993.6018,610.1267,-
1996130.9420,Eye,Fixation,Fixation,53,60,3.2932,3.6064,982.4175,642.3968,985.1248,608.5692,-
1996164.3330,Eye,Fixation,Fixation,53,60,3.3000,3.6161,979.4709,637.6603,986.4025,608.4911,-
1996197.7240,Eye,Fixation,Fixation,53,60,3.3077,3.6226,979.1757,633.7302,982.7727,608.6414,-
1996231.1140,Eye,Fixation,Fixation,53,60,3.3130,3.6285,981.0103,631.0496,983.7008,607.7521,-
1996264.5050,Eye,Fixation,Fixation,53,60,3.3172,3.6357,981.4712,631.1631,982.5470,608.7778,-
1996297.8880,Eye,Fixation,Fixation,53,60,3.3227,3.6334,979.5900,629.4523,984.1479,608.5192,-
1996331.2720,Eye,Fixation,Fixation,53,60,3.3265,3.6321,976.2849,626.8099,979.5239,605.1259,-
1996364.6560,Eye,Fixation,Fixation,53,60,3.3220,3.6319,973.6852,625.1340,975.3435,604.2039,-
1996398.0390,Eye,Fixation,Fixation,53,60,3.3198,3.6325,976.6517,625.7923,973.7483,603.2973,-
1996431.4230,Eye,Fixation,Fixation,53,60,3.3156,3.6282,973.3105,624.6153,969.3180,600.8701,-
1996464.8060,Eye,Fixation,Fixation,53,60,3.3150,3.6294,972.5603,623.9653,966.7333,601.0743,-
1996498.1900,Eye,Fixation,Fixation,53,60,3.3117,3.6306,974.9942,626.0811,966.0135,601.6457,-
1996531.5730,Eye,Fixation,Fixation,53,60,3.3103,3.6327,974.3222,627.4105,966.0147,601.5347,-
1996564.9570,Eye,Fixation,Fixation,53,60,3.3043,3.6338,975.4377,628.1400,962.2462,602.0246,-
1996598.3400,Eye,Fixation,Fixation,53,60,3.2973,3.6257,973.4458,628.8698,961.2220,602.5239,-
1996631.7240,Eye,Fixation,Fixation,53,60,3.2863,3.6203,970.5483,631.8561,959.4289,604.5222,-
1996665.1080,Eye,Fixation,Fixation,53,60,3.2764,3.6060,967.3468,633.4720,958.7380,604.2291,-
1996698.4910,Eye,Fixation,Fixation,53,60,3.2694,3.6027,971.1349,636.2842,960.9844,607.1841,-
1996731.8750,Eye,Fixation,Fixation,53,60,3.2620,3.5994,970.5621,639.1521,961.3326,606.8387,-
1996765.2580,Eye,Fixation,Fixation,53,60,3.2527,3.5972,968.7661,640.6049,962.4244,609.5224,-
1996798.6420,Eye,Fixation,Fixation,53,60,3.2438,3.5890,967.2961,642.8031,964.3136,611.8134,-
1996832.0250,Eye,Fixation,Fixation,53,60,3.2366,3.5825,966.0797,646.1167,964.3349,612.4075,-
1996865.4090,Eye,Fixation,Fixation,53,60,3.2328,3.5639,964.8748,647.4953,968.6823,611.4158,-
1996898.7920,Eye,Fixation,Fixation,53,60,3.2318,3.5526,965.5982,648.5992,972.8449,609.5954,-
1996932.1760,Eye,Fixation,Fixation,53,60,3.2309,3.5449,963.0003,649.0766,973.0781,609.7114,-
1996965.5590,Eye,Fixation,Fixation,53,60,3.2296,3.5383,961.7007,649.6573,975.1508,608.7703,-
1996998.9430,Eye,Fixation,Fixation,53,60,3.2338,3.5285,961.0610,649.1064,975.5228,611.7148,-
1997032.3270,Eye,Fixation,Fixation,53,60,3.2385,3.5256,963.6439,649.3319,975.7413,610.2994,-
1997065.7100,Eye,Fixation,Fixation,53,60,3.2432,3.5213,962.6904,644.5343,975.4059,611.8978,-
1997099.0940,Eye,Fixation,Fixation,53,60,3.2468,3.5166,962.7422,643.5463,976.0960,609.3079,-
1997132.4770,Eye,Fixation,Fixation,53,60,3.2475,3.5106,961.8478,640.8226,975.9341,609.8795,-
1997165.8610,Eye,Fixation,Fixation,53,60,3.2448,3.5063,963.4005,638.3375,975.0628,607.7057,-
1997199.2440,Eye,Fixation,Fixation,53,60,3.2432,3.5061,964.6031,637.0653,975.7303,608.1202,-
1997232.6280,Eye,Fixation,Fixation,53,60,3.2559,3.5063,964.7326,633.5383,973.8047,609.5089,-
1997266.0110,Eye,Fixation,Fixation,53,60,3.2647,3.5035,965.8547,630.5645,972.7959,610.3183,-
1997299.3950,Eye,Fixation,Fixation,53,60,3.2723,3.5030,967.7357,628.4173,970.3999,611.6626,-
1997332.7790,Eye,Fixation,Fixation,53,60,3.2815,3.5023,968.1873,625.2029,970.0052,611.9801,-
1997366.1620,Eye,Fixation,Fixation,53,60,3.2945,3.5091,969.4023,623.9805,969.1868,610.3890,-
1997399.5460,Eye,Fixation,Fixation,53,60,3.3049,3.5150,970.2459,622.0165,969.7640,609.3413,-
1997432.9290,Eye,Fixation,Fixation,53,60,3.3161,3.5203,972.4617,622.3918,968.5736,607.7921,-
1997466.3130,Eye,Fixation,Fixation,53,60,3.3293,3.5258,973.6204,622.7579,967.0439,608.2525,-
1997499.6960,Eye,Fixation,Fixation,53,60,3.3361,3.5331,975.3555,623.2709,966.9228,608.5668,-
1997533.0800,Eye,Fixation,Fixation,53,60,3.3460,3.5357,977.8288,623.0065,965.7853,607.6236,-
1997566.4630,Eye,Fixation,Fixation,53,60,3.3568,3.5433,976.6800,623.2969,965.0708,604.9211,-
1997599.8470,Eye,Fixation,Fixation,53,60,3.3625,3.5442,981.7418,623.5944,964.6840,604.1728,-
