## [BeGaze]
Participant	Sample Rate	BeGaze Version	Recorded On	Converted From	Calibration Area [px]	Stimulus Dimension [mm]	System ID	iViewX Version
21wb-aud	60	3.7.42	18.07.2017 13:21:27	C:\Users\ap2mitarbeiter\Desktop\PupilsMemory\eyeTracker\iViewXSDK_Matlab_PupilsMemory_Data_VP21wb-aud_2017_07_18-13_35_09.idf	1920x1200	518x324	EXP-4022-1	4.4.0.0
## [Data]
RecordingTime [ms],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Content
471467.2650,Eye,Fixation,Fixation,567,533,3.0100,3.4513,969.5819,596.1512,964.3542,642.3786,-
471505.9930,Eye,Fixation,Fixation,567,533,3.0054,3.4451,962.8795,590.1705,956.6690,642.1323,-
471544.7220,Eye,Fixation,Fixation,567,533,2.9975,3.4398,977.0215,601.7552,956.5666,635.7941,-
471583.4510,Eye,Fixation,Fixation,567,533,2.9964,3.4319,963.6076,583.1450,939.1399,669.3530,-
471622.1790,Eye,Fixation,Fixation,567,533,2.9926,3.4250,977.5355,593.2548,968.1621,650.1038,-
471660.9080,Eye,Fixation,Fixation,567,533,2.9799,3.4330,986.9912,594.8763,965.4623,642.2395,-
471699.6360,Eye,Fixation,Fixation,567,533,2.9748,3.4263,994.4696,616.6741,971.4224,641.8344,-
471738.3650,Eye,Fixation,Fixation,567,533,2.9687,3.4136,980.2615,612.9324,971.9763,642.1396,-
471777.0930,Eye,Fixation,Fixation,567,533,2.9701,3.4029,980.9414,593.3420,972.7888,655.5532,-
471815.8220,Eye,Fixation,Fixation,567,533,2.9649,3.4065,996.9437,588.7519,972.3004,661.4080,-
471854.5510,Eye,Fixation,Fixation,567,533,2.9676,0.0000,1001.3357,603.2176,0.0000,0.0000,-
471893.2790,Eye,Fixation,Fixation,567,533,2.9621,3.3960,982.6683,624.9357,975.2929,644.9003,-
471932.0080,Eye,Fixation,Fixation,567,533,2.9608,3.3896,993.2892,600.4948,977.3622,643.2114,-
471970.7360,Eye,Fixation,Fixation,567,533,2.9532,3.3817,995.7506,613.9777,979.6239,666.0099,-
472009.4650,Eye,Fixation,Fixation,567,533,2.9492,3.3768,984.4114,598.7091,973.3868,665.1231,-
472048.1930,Eye,Fixation,Fixation,567,533,2.9318,3.3736,986.7500,599.0340,977.9749,642.1489,-
472086.9220,Eye,Fixation,Fixation,567,533,2.9301,3.3545,985.4129,613.2142,976.9670,652.1088,-
472125.6500,Eye,Fixation,Fixation,567,533,2.9287,3.3383,981.3935,612.8806,968.1757,666.9797,-
472164.3790,Eye,Fixation,Fixation,567,533,2.9216,3.3247,982.2515,610.2940,965.8597,646.9869,-
472203.1080,Eye,Saccade,Fixation,499,533,2.9106,3.3121,969.8815,610.7824,966.7951,652.9996,-
472241.8360,Eye,Fixation,Fixation,568,533,2.8955,3.3113,1002.2804,615.9527,973.2040,650.6460,-
472280.5650,Eye,Fixation,Fixation,568,533,2.8866,0.0000,992.9642,618.3472,0.0000,0.0000,-
472318.9560,Eye,Fixation,Fixation,568,533,2.8862,3.3008,985.7085,633.8777,979.7908,653.8588,-
472357.3470,Eye,Fixation,Fixation,568,533,2.8773,0.0000,998.5536,627.7780,0.0000,0.0000,-
472395.7370,Eye,Fixation,Fixation,568,533,2.8707,3.2911,1027.4998,618.4247,975.5065,657.2729,-
472434.1280,Eye,Fixation,Fixation,568,533,2.8660,3.2865,1017.0600,620.1494,975.3790,660.7392,-
472472.5190,Eye,Fixation,Fixation,568,533,2.8530,3.2801,1019.7580,626.9865,985.0473,650.2921,-
472510.9100,Eye,Fixation,Fixation,568,533,2.8406,3.2801,1016.2196,618.2308,989.1596,642.9787,-
472549.3010,Eye,Fixation,Fixation,568,533,2.8318,3.2763,1018.2872,616.6954,983.5403,649.1758,-
472587.6920,Eye,Fixation,Fixation,568,533,2.8326,3.2699,1012.6733,619.1573,987.0312,651.4331,-
472626.0830,Eye,Fixation,Fixation,568,533,2.8279,0.0000,1012.0627,618.9509,0.0000,0.0000,-
472664.4740,Eye,Fixation,Fixation,568,533,2.8292,3.2700,1009.4427,629.0060,980.6863,652.3742,-
472702.8650,Eye,Fixation,Fixation,568,533,2.8342,0.0000,1004.9513,626.3812,0.0000,0.0000,-
472724.9570,Information,User Event,User Event,292,292,-,-,-,-,-,-,fixationCross:end
472732.8900,Information,User Event,User Event,293,293,-,-,-,-,-,-,150_neu.wav
472740.9360,Information,User Event,User Event,294,294,-,-,-,-,-,-,trial:59
472741.2560,Eye,Fixation,Fixation,568,533,2.8349,3.2579,999.9122,629.8412,977.1846,651.8764,-
472779.6470,Eye,Fixation,Fixation,568,533,2.8287,3.2401,1008.1813,627.6893,987.5674,649.4697,-
472796.8940,Information,User Event,User Event,295,295,-,-,-,-,-,-,stimulus:150_type:neu
472818.0380,Eye,Fixation,Fixation,568,533,2.8286,3.2274,995.2759,639.1784,965.8980,652.4838,-
472856.4290,Eye,Fixation,Fixation,568,533,2.8241,3.2083,1007.4641,638.7590,982.6900,649.7086,-
472894.8190,Eye,Fixation,Fixation,568,533,2.8233,3.2008,1015.7083,636.1459,977.2682,652.1610,-
472933.2100,Eye,Fixation,Fixation,568,533,2.8101,3.1901,1013.1774,640.6378,974.9510,655.0295,-
472971.6010,Eye,Fixation,Fixation,568,533,2.8035,3.1728,1012.9960,639.5523,971.8234,667.4921,-
473009.9920,Eye,Fixation,Fixation,568,533,2.7899,3.1596,1000.1507,643.5767,972.1502,675.6059,-
473048.3830,Eye,Fixation,Fixation,568,533,2.7817,0.0000,1015.0514,646.2256,0.0000,0.0000,-
473086.7740,Eye,Fixation,Fixation,568,533,2.7785,3.1443,998.0993,643.2826,974.5995,661.6238,-
473125.1650,Eye,Fixation,Fixation,568,533,2.7698,3.1310,994.4437,640.8702,973.4359,663.4569,-
473163.5560,Eye,Fixation,Fixation,568,533,2.7641,3.1160,1006.7540,642.8208,969.8063,657.5217,-
473201.9470,Eye,Fixation,Fixation,568,533,2.7492,3.1037,998.0460,645.0179,974.9675,659.8996,-
473240.3380,Eye,Fixation,Fixation,568,533,2.7396,3.0967,1006.8335,635.3604,973.8435,659.1503,-
473278.7290,Eye,Fixation,Fixation,568,533,2.7168,3.0723,997.9546,642.9514,975.4223,659.7571,-
473317.1200,Eye,Fixation,Fixation,568,533,2.7046,3.0647,996.8192,645.2385,972.8766,666.6026,-
473355.5100,Eye,Fixation,Fixation,568,533,2.6968,3.0555,1001.3390,647.5561,973.0440,665.3003,-
473393.9010,Eye,Fixation,Fixation,568,533,2.6850,3.0513,993.2158,641.6310,973.6256,669.2325,-
473432.2920,Eye,Fixation,Fixation,568,533,2.6790,3.0450,991.8395,635.7449,969.8115,668.2337,-
473470.6830,Eye,Fixation,Fixation,568,533,2.6761,3.0478,990.5701,641.3237,967.6354,666.4135,-
473509.0740,Eye,Fixation,Fixation,568,533,2.6759,3.0320,997.6980,637.5891,977.1588,669.6137,-
473547.4650,Eye,Fixation,Fixation,568,533,2.6734,3.0313,996.7803,643.0928,965.4342,669.6387,-
473585.8560,Eye,Fixation,Blink,568,309,2.6772,0.0000,995.1071,645.2069,0.0000,0.0000,-
473624.2470,Eye,Fixation,Blink,568,309,2.6770,0.0000,996.9417,638.1640,0.0000,0.0000,-
473662.6380,Eye,Fixation,Fixation,568,534,2.6804,3.0228,997.3709,646.1673,978.5012,670.0676,-
473701.0290,Eye,Fixation,Fixation,568,534,2.6790,0.0000,998.1249,644.0501,0.0000,0.0000,-
473739.4200,Eye,Fixation,Fixation,568,534,2.6819,3.0277,999.5544,645.7727,979.0994,673.2168,-
473777.8110,Eye,Fixation,Fixation,568,534,2.6916,3.0222,996.5818,640.5617,983.8585,676.7483,-
473816.2010,Eye,Fixation,Fixation,568,534,2.6954,3.0272,996.8994,639.6453,973.0852,679.5719,-
473854.5920,Eye,Fixation,Fixation,568,534,2.6953,3.0328,999.0585,644.2012,992.5122,676.9702,-
473892.9830,Eye,Fixation,Fixation,568,534,2.6971,3.0278,1003.0002,641.3215,988.1442,676.6033,-
473931.3740,Eye,Fixation,Fixation,568,534,2.6932,3.0335,1003.8917,645.4263,980.4265,675.6485,-
473969.7650,Eye,Fixation,Fixation,568,534,2.7031,3.0317,1012.2084,647.3038,993.1896,670.4068,-
474008.1560,Eye,Fixation,Fixation,568,534,2.6971,0.0000,1008.9665,636.9119,0.0000,0.0000,-
474046.5470,Eye,Fixation,Fixation,568,534,2.6912,3.0221,1021.3112,646.2242,978.5430,674.7256,-
474084.9380,Eye,Fixation,Blink,568,310,2.6991,0.0000,1005.1314,636.3634,0.0000,0.0000,-
474123.3290,Eye,Fixation,Blink,568,310,2.6955,0.0000,1015.1153,636.2972,0.0000,0.0000,-
474161.7200,Eye,Fixation,Fixation,568,535,2.6987,3.0212,1011.1708,630.6345,966.2401,671.6427,-
474200.1110,Eye,Fixation,Fixation,568,535,2.7027,3.0226,1002.8531,630.1536,980.8258,674.0986,-
474238.5010,Eye,Fixation,Fixation,568,535,2.7094,3.0231,994.8435,631.1358,978.7704,672.0291,-
474276.8910,Eye,Fixation,Fixation,568,535,2.7091,3.0153,998.9381,626.6934,979.6884,671.6320,-
474315.2820,Eye,Fixation,Fixation,568,535,2.7010,3.0183,1020.1461,639.9322,971.4313,671.5157,-
474353.6720,Eye,Fixation,Fixation,568,535,2.6980,3.0187,1015.4091,633.4892,966.2559,668.9453,-
474392.0630,Eye,Fixation,Fixation,568,535,2.6958,3.0372,998.6506,629.1131,968.3877,672.8922,-
474430.4530,Eye,Fixation,Fixation,568,535,2.7018,0.0000,1013.0248,638.7664,0.0000,0.0000,-
474468.8430,Eye,Fixation,Fixation,568,535,2.7133,3.0528,1013.4551,634.3274,966.0799,672.4982,-
474507.2340,Eye,Fixation,Fixation,568,535,2.7250,3.0510,1019.3424,638.2597,977.4588,672.4936,-
474545.6240,Eye,Fixation,Fixation,568,535,2.7285,3.0526,1004.4926,638.1835,967.2169,679.8090,-
474584.0150,Eye,Fixation,Fixation,568,535,2.7284,0.0000,1018.2224,634.3873,0.0000,0.0000,-
474622.4050,Eye,Fixation,Fixation,568,535,2.7316,3.0492,1021.4880,637.7259,974.7137,676.7496,-
474660.7950,Eye,Fixation,Fixation,568,535,2.7382,3.0397,1016.8333,637.8196,970.8024,675.7694,-
474699.1860,Eye,Fixation,Fixation,568,535,2.7390,0.0000,1025.8444,643.5061,0.0000,0.0000,-
474737.5760,Eye,Fixation,Fixation,568,535,2.7428,3.0394,1021.3218,642.9760,976.0106,675.7388,-
474775.9660,Eye,Fixation,Fixation,568,535,2.7564,3.0373,1019.4035,639.3146,976.4659,679.1849,-
474811.1050,Information,User Event,User Event,296,296,-,-,-,-,-,-,fixationCross:begin
474814.3570,Eye,Fixation,Fixation,568,535,2.7641,3.0386,1025.3010,644.7753,974.5622,690.8099,-
474852.7470,Eye,Fixation,Fixation,568,535,2.7587,3.0450,1030.5073,642.6947,970.7424,686.2535,-
474891.1380,Eye,Fixation,Fixation,568,535,2.7638,3.0421,1028.3916,640.5820,971.8103,687.3254,-
474929.5280,Eye,Fixation,Fixation,568,535,2.7743,3.0474,1034.5245,633.2095,973.8743,672.7205,-
474967.9180,Eye,Fixation,Fixation,568,535,2.7765,0.0000,1021.3782,637.1183,0.0000,0.0000,-
475006.3090,Eye,Fixation,Fixation,568,535,2.7867,3.0528,998.9314,639.5307,964.7445,673.1060,-
475044.6990,Eye,Fixation,Fixation,568,535,2.7780,0.0000,1013.1028,640.8627,0.0000,0.0000,-
475083.0900,Eye,Fixation,Fixation,568,535,2.7752,3.0641,990.1410,638.9998,958.8981,680.2694,-
475121.4800,Eye,Fixation,Fixation,568,535,2.7744,3.0679,1014.6890,641.0020,955.2809,673.3284,-
475159.8700,Eye,Fixation,Fixation,568,535,2.7808,3.0735,1000.4173,638.4836,952.2577,671.6947,-
475198.2610,Eye,Fixation,Fixation,568,535,2.7792,3.0808,988.9841,638.0111,943.6620,670.2830,-
475236.6510,Eye,Fixation,Fixation,568,535,2.7737,3.0882,1015.2524,635.6985,946.4092,670.6513,-
475275.0410,Eye,Saccade,Fixation,500,535,2.7762,3.0985,1001.1172,635.4837,951.4599,679.2838,-
475313.4320,Eye,Saccade,Fixation,500,535,2.7738,3.1175,1068.2545,642.2759,962.3104,675.2340,-
475351.8220,Eye,Fixation,Fixation,569,535,2.7836,3.1199,1012.1382,637.3459,965.8084,664.2175,-
475390.2130,Eye,Fixation,Fixation,569,535,2.7884,3.1186,1025.3187,638.9592,969.0620,664.2826,-
475428.6030,Eye,Fixation,Fixation,569,535,2.7871,3.1219,1012.1894,638.9414,980.8032,666.8392,-
475466.9930,Eye,Fixation,Fixation,569,535,2.7820,3.1191,1022.1333,631.9101,964.1477,662.8251,-
475505.3840,Eye,Fixation,Fixation,569,535,2.7757,3.1188,1038.4646,626.6369,964.7691,664.6652,-
475543.7740,Eye,Fixation,Fixation,569,535,2.7762,3.1243,1029.9387,631.9650,967.5437,666.4954,-
475582.1650,Eye,Fixation,Fixation,569,535,2.7852,3.1315,1035.6322,633.4399,959.4076,663.7179,-
475620.5550,Eye,Fixation,Fixation,569,535,2.7805,3.1319,1036.7650,627.1716,953.0601,667.8115,-
475658.9450,Eye,Fixation,Fixation,569,535,2.7817,3.1430,1029.6426,635.2656,966.6337,660.5213,-
475697.3360,Eye,Fixation,Fixation,569,535,2.7838,3.1392,1033.0522,624.7541,961.5249,655.6626,-
475735.7260,Eye,Fixation,Fixation,569,535,2.7856,3.1410,1036.3835,619.0365,975.3170,659.7269,-
475774.1170,Eye,Fixation,Fixation,569,535,2.7944,3.1562,1036.8946,626.8882,963.3819,655.6490,-
475812.5070,Eye,Saccade,Fixation,501,535,2.7946,3.1537,1026.6953,627.1247,963.1236,655.6762,-
475850.8970,Eye,Fixation,Fixation,570,535,2.7905,3.1482,968.6972,635.7066,949.3354,645.9037,-
475889.2880,Eye,Fixation,Fixation,570,535,2.7910,3.1451,953.3673,636.6589,952.4418,649.3211,-
475927.6780,Eye,Fixation,Fixation,570,535,2.7932,3.1547,964.1507,629.6691,944.6880,651.0360,-
475966.0680,Eye,Fixation,Fixation,570,535,2.8011,3.1535,985.0568,634.5288,937.3929,643.0179,-
476004.4590,Eye,Fixation,Fixation,570,535,2.8091,3.1523,991.7179,634.1403,940.7955,654.9303,-
476042.8490,Eye,Fixation,Fixation,570,535,2.8112,3.1521,965.4530,641.6367,942.4285,650.8993,-
476081.2400,Eye,Fixation,Fixation,570,535,2.8078,3.1557,968.4333,636.9221,936.6847,647.2414,-
476119.6300,Eye,Fixation,Fixation,570,535,2.7949,3.1613,965.2385,644.3627,939.7720,652.9461,-
476158.3590,Eye,Fixation,Fixation,570,535,2.7925,3.1615,985.1137,645.3791,935.4249,647.5624,-
476197.0880,Eye,Fixation,Fixation,570,535,2.7901,3.1625,972.7948,647.7305,936.2533,647.4050,-
476235.8170,Eye,Fixation,Fixation,570,535,2.7875,3.1625,967.8745,649.8735,942.0228,644.0304,-
476274.5460,Eye,Fixation,Fixation,570,535,2.7776,3.1648,975.5369,652.5152,934.1103,646.9437,-
476313.2740,Eye,Fixation,Fixation,570,535,2.7763,3.1649,972.4093,648.2838,935.9721,645.9528,-
476352.0030,Eye,Fixation,Saccade,570,344,2.7731,3.1757,1008.1941,642.0554,992.8761,647.2204,-
476390.7320,Eye,Fixation,Fixation,570,536,2.7795,3.1724,990.1629,636.9359,996.4744,645.9273,-
476429.4610,Eye,Fixation,Fixation,570,536,2.7787,3.1690,992.6729,651.6214,962.8945,648.4164,-
476468.1900,Eye,Fixation,Fixation,570,536,2.7777,3.1649,999.2587,657.6191,961.6577,647.9245,-
476506.9190,Eye,Fixation,Fixation,570,536,2.7724,3.1667,1006.3945,636.8918,967.3385,647.8089,-
476545.6480,Eye,Saccade,Fixation,502,536,2.7695,3.1559,1003.3843,632.9376,982.3409,646.4820,-
476584.3770,Eye,Fixation,Fixation,571,536,2.7641,3.1621,1029.0586,630.4616,995.5320,648.1271,-
476623.1060,Eye,Fixation,Fixation,571,536,2.7612,3.1543,1026.8651,642.1133,988.3340,647.1487,-
476661.8350,Eye,Fixation,Fixation,571,536,2.7565,3.1606,1026.1796,638.2219,986.8606,646.7574,-
476700.5630,Eye,Fixation,Fixation,571,536,2.7593,3.1506,1013.9035,624.6491,983.9069,647.8987,-
476739.2920,Eye,Fixation,Fixation,571,536,2.7601,3.1508,1012.5753,620.9385,988.3669,647.8890,-
476778.0210,Eye,Fixation,Fixation,571,536,2.7567,3.1522,1026.3617,614.9993,989.5208,648.8431,-
476816.7500,Eye,Fixation,Fixation,571,536,2.7597,3.1440,1020.6286,613.9161,987.0502,651.5774,-
476855.4790,Eye,Fixation,Fixation,571,536,2.7580,3.1365,1038.5536,634.2743,988.8076,646.4171,-
476894.2080,Eye,Fixation,Fixation,571,536,2.7535,3.1219,1030.3040,622.0565,990.2885,644.3850,-
476932.9370,Eye,Fixation,Fixation,571,536,2.7440,3.1117,1029.0313,619.8344,991.1609,640.5802,-
476971.6660,Eye,Fixation,Fixation,571,536,2.7546,3.1069,1042.3771,612.6120,990.1954,646.3025,-
477010.3950,Eye,Fixation,Fixation,571,536,2.7499,3.1049,1019.1156,620.2150,989.5139,640.8216,-
477049.1240,Eye,Fixation,Fixation,571,536,2.7476,3.1032,1017.4871,622.8306,987.3240,644.6739,-
477087.8520,Eye,Fixation,Fixation,571,536,2.7503,3.0965,1019.8700,620.1024,990.9939,649.5024,-
477126.5810,Eye,Fixation,Fixation,571,536,2.7554,3.0946,1006.7584,609.3578,999.8859,648.3744,-
477165.3100,Eye,Fixation,Saccade,571,345,2.7490,3.0921,1007.9461,613.4622,1014.7746,655.7174,-
477204.0390,Eye,Fixation,Fixation,571,537,2.7463,3.0888,1006.7570,619.5389,1028.4781,650.8947,-
477242.7680,Eye,Fixation,Fixation,571,537,2.7444,3.0821,1016.1487,617.0613,1019.6828,655.0302,-
477281.4970,Eye,Fixation,Fixation,571,537,2.7478,3.0586,1009.0131,622.2053,1019.9756,661.8951,-
477320.2260,Eye,Fixation,Fixation,571,537,2.7355,3.0322,1000.8924,630.4858,1013.3818,670.6295,-
477358.9550,Eye,Fixation,Fixation,571,537,2.7321,3.0252,999.1161,611.3475,1023.8807,665.7665,-
477397.6840,Eye,Fixation,Fixation,571,537,2.7199,3.0229,993.4130,625.1818,1006.1332,666.8091,-
477436.4130,Eye,Fixation,Fixation,571,537,2.7079,3.0214,1015.1507,633.0538,1024.6959,667.5393,-
477475.1410,Eye,Fixation,Fixation,571,537,2.6995,3.0139,1021.3046,633.4065,1022.8105,667.3658,-
477513.8700,Eye,Fixation,Fixation,571,537,2.6924,3.0179,1028.5254,641.0275,1024.4618,669.6617,-
477552.5990,Eye,Fixation,Fixation,571,537,2.6737,3.0088,1023.4997,640.5305,1018.8389,668.9674,-
477591.3280,Eye,Fixation,Fixation,571,537,2.6541,2.9984,1013.9721,649.3545,1020.0548,667.6367,-
477630.0570,Eye,Fixation,Fixation,571,537,2.6547,2.9944,1019.3202,649.6921,1020.9518,679.7729,-
477668.7860,Eye,Blink,Blink,161,311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
477707.5150,Eye,Blink,Blink,161,311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
477746.2440,Eye,Blink,Blink,161,311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
477784.9730,Eye,Blink,Blink,161,311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
477823.7010,Eye,Blink,Blink,161,311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
477862.4300,Eye,Fixation,Fixation,572,538,2.6333,2.9847,1014.7801,652.1711,997.3109,668.0562,-
477901.1590,Eye,Fixation,Fixation,572,538,2.6135,2.9843,995.8057,649.8853,977.9737,671.2047,-
477939.8880,Eye,Fixation,Fixation,572,538,2.6043,2.9733,1013.5322,647.8854,992.4964,659.8888,-
477978.6170,Eye,Fixation,Fixation,572,538,2.5991,2.9636,1016.0778,647.8749,988.5013,652.0489,-
478017.3460,Eye,Fixation,Fixation,572,538,2.6059,2.9500,1015.8940,646.5742,989.4245,651.6130,-
478056.0750,Eye,Fixation,Fixation,572,538,2.6060,2.9566,1015.4182,645.9660,993.8572,639.8820,-
478094.4700,Eye,Fixation,Fixation,572,538,2.6049,2.9671,996.5236,644.3754,975.3007,626.2818,-
478132.8650,Eye,Fixation,Fixation,572,538,2.6009,2.9735,1008.3808,617.8878,990.6506,630.3648,-
478171.2590,Eye,Fixation,Fixation,572,538,2.6028,2.9807,1004.3147,631.8173,1009.1188,630.7467,-
478209.6540,Eye,Fixation,Fixation,572,538,2.5980,2.9826,991.7945,629.6425,1000.4692,622.4705,-
478248.0490,Eye,Fixation,Saccade,572,346,2.5929,2.9967,992.4271,636.8853,989.4214,617.1707,-
478286.4440,Eye,Fixation,Fixation,572,539,2.5857,2.9931,992.6781,631.7614,988.3270,594.1551,-
478324.8390,Eye,Fixation,Fixation,572,539,2.5734,2.9977,993.4137,637.6071,988.1499,615.8763,-
478363.2340,Eye,Fixation,Fixation,572,539,2.5625,2.9885,988.5043,628.6199,992.2170,610.9745,-
478401.6290,Eye,Fixation,Fixation,572,539,2.5556,2.9790,990.4212,620.1117,996.7708,608.8116,-
478440.0230,Eye,Fixation,Fixation,572,539,2.5495,2.9732,989.0429,618.7858,996.4641,606.9281,-
478478.4180,Eye,Fixation,Fixation,572,539,2.5433,2.9623,986.1196,624.4543,989.7049,609.7872,-
478516.8130,Eye,Fixation,Fixation,572,539,2.5386,2.9576,982.0338,625.4440,986.7621,613.5168,-
478555.2080,Eye,Fixation,Fixation,572,539,2.5316,2.9507,982.7123,641.2923,979.7968,626.9450,-
478593.6030,Eye,Fixation,Saccade,572,347,2.5348,2.9393,982.0036,632.0163,979.8226,647.1818,-
478631.9980,Eye,Fixation,Fixation,572,540,2.5338,2.9414,981.0418,636.8230,963.4364,670.3953,-
478670.3930,Eye,Fixation,Fixation,572,540,2.5260,2.9423,981.6585,642.8617,956.0999,663.7904,-
478708.7870,Eye,Fixation,Fixation,572,540,2.5243,2.9315,983.4420,633.1469,958.2023,665.9074,-
478733.2280,Information,User Event,User Event,297,297,-,-,-,-,-,-,fixationCross:end
478739.6010,Information,User Event,User Event,298,298,-,-,-,-,-,-,135_neu.wav
478747.1820,Eye,Fixation,Fixation,572,540,2.5290,2.9302,999.3569,642.1267,946.8534,677.6088,-
478747.2300,Information,User Event,User Event,299,299,-,-,-,-,-,-,trial:60
478783.1570,Information,User Event,User Event,300,300,-,-,-,-,-,-,stimulus:135_type:neu
478785.5770,Eye,Fixation,Fixation,572,540,2.5343,2.9293,994.7711,642.3370,956.7526,656.0849,-
478823.9720,Eye,Fixation,Fixation,572,540,2.5411,2.9224,990.2333,641.5324,949.0897,675.5507,-
478862.3670,Eye,Fixation,Fixation,572,540,2.5536,2.9221,992.7126,642.4604,955.7192,659.6160,-
478900.7620,Eye,Fixation,Fixation,572,540,2.5759,2.9181,999.0270,651.0031,952.1241,672.9288,-
478939.1570,Eye,Fixation,Fixation,572,540,2.5861,2.9260,988.4596,648.3378,952.6495,664.8533,-
478977.5510,Eye,Fixation,Fixation,572,540,2.6027,2.9258,993.5948,646.8902,947.1868,668.4399,-
479015.9460,Eye,Fixation,Fixation,572,540,2.6195,2.9380,1003.2514,642.5978,949.6276,666.4619,-
479054.3410,Eye,Fixation,Fixation,572,540,2.6387,2.9354,992.8997,643.9062,949.6387,667.5502,-
479092.7360,Eye,Fixation,Fixation,572,540,2.6439,2.9565,996.7556,641.1642,960.7714,667.8472,-
479131.1310,Eye,Fixation,Fixation,572,540,2.6498,2.9690,991.2847,643.8297,961.4509,662.3166,-
479169.5260,Eye,Fixation,Fixation,572,540,2.6578,2.9836,990.8699,639.3042,962.9246,659.1124,-
479207.9210,Eye,Fixation,Fixation,572,540,2.6732,2.9981,992.6352,647.9050,959.7134,667.5801,-
479246.3150,Eye,Fixation,Fixation,572,540,2.6820,3.0149,987.2966,633.3023,962.0810,666.8408,-
479284.7100,Eye,Fixation,Fixation,572,540,2.6912,3.0285,991.8936,634.9329,962.0069,663.4254,-
479323.1050,Eye,Fixation,Fixation,572,540,2.7016,3.0372,982.7553,633.8290,961.7556,662.7687,-
479361.5000,Eye,Fixation,Fixation,572,540,2.7102,3.0432,983.1167,635.9800,964.8018,646.9438,-
479399.8950,Eye,Fixation,Fixation,572,540,2.7175,3.0518,990.1261,630.8190,973.6648,644.4543,-
479438.2900,Eye,Fixation,Fixation,572,540,2.7305,3.0664,994.5557,625.2013,966.3165,646.0384,-
479476.6850,Eye,Fixation,Fixation,572,540,2.7446,3.0740,1005.9862,623.1425,971.8978,644.4451,-
479515.0790,Eye,Fixation,Fixation,572,540,2.7483,3.0731,1023.4885,626.8127,969.8619,642.0733,-
479553.4740,Eye,Fixation,Fixation,572,540,2.7513,3.0779,1022.9252,622.1305,974.0434,635.8857,-
479591.8690,Eye,Fixation,Fixation,572,540,2.7568,3.0806,1002.3443,625.2089,971.2107,668.5188,-
479630.2640,Eye,Fixation,Fixation,572,540,2.7625,3.0830,989.8855,626.5568,970.0162,668.2340,-
479668.6590,Eye,Fixation,Fixation,572,540,2.7621,3.0859,1022.0165,629.8694,970.1691,666.0955,-
479707.0540,Eye,Fixation,Fixation,572,540,2.7658,3.0875,1017.1347,618.0134,968.4948,658.9219,-
479745.4490,Eye,Fixation,Fixation,572,540,2.7668,3.0847,1009.5912,620.9190,963.4061,647.3721,-
479783.8430,Eye,Fixation,Fixation,572,540,2.7704,3.0928,1001.3310,627.7040,960.2859,637.0039,-
479822.2380,Eye,Fixation,Fixation,572,540,2.7733,3.0989,1007.0495,626.6409,960.4377,634.9064,-
479860.6330,Eye,Fixation,Fixation,572,540,2.7827,3.1093,979.9968,619.8895,956.3963,641.0891,-
479899.0280,Eye,Fixation,Fixation,572,540,2.7857,3.1212,976.4333,612.9130,953.7296,627.0727,-
479937.4230,Eye,Saccade,Fixation,503,540,2.7962,3.1338,978.6281,608.4631,951.3304,626.2040,-
479975.8180,Eye,Fixation,Fixation,573,540,2.8060,3.1429,969.8295,601.6729,950.5150,632.2015,-
480014.5450,Eye,Fixation,Fixation,573,540,2.8107,3.1496,975.0581,603.4938,944.7232,630.0666,-
480053.2720,Eye,Fixation,Fixation,573,540,2.8108,3.1575,971.2640,599.6096,942.0399,632.8118,-
480092.0000,Eye,Fixation,Fixation,573,540,2.8163,3.1684,1017.2320,592.2449,962.9468,631.0526,-
480130.7270,Eye,Fixation,Fixation,573,540,2.8219,3.1724,995.0720,587.7034,948.6381,634.7178,-
480169.4550,Eye,Fixation,Fixation,573,540,2.8268,3.1891,1015.6826,603.4276,973.9696,628.9158,-
480208.1820,Eye,Fixation,Fixation,573,540,2.8302,3.1934,1018.8751,584.2430,947.4687,627.8479,-
480246.9090,Eye,Fixation,Fixation,573,540,2.8319,3.2046,1028.3808,595.8025,957.4606,637.4476,-
480285.6370,Eye,Saccade,Fixation,504,540,2.8270,3.1984,1001.4727,586.8090,957.4112,627.6733,-
480324.3640,Eye,Fixation,Fixation,574,540,2.8242,3.2003,972.6450,573.7037,971.9705,629.5035,-
480363.0920,Eye,Fixation,Fixation,574,540,2.8226,3.1977,963.5370,577.2063,971.1553,633.4015,-
480401.8190,Eye,Fixation,Fixation,574,540,2.8171,3.1998,965.2518,599.2285,984.5180,636.6284,-
480440.5460,Eye,Fixation,Fixation,574,540,2.8023,3.2019,973.0045,615.0955,987.6491,644.6657,-
480479.2740,Eye,Fixation,Fixation,574,540,2.7942,3.1905,987.9575,606.6698,982.5681,652.8738,-
