memory_score,subj_idx,word,emotional,trialnr_enc,pupil_baseline_enc,pupil_dilation_enc,recalled_d1,recalled_d2,trialnr_recog,target_oldnew,recog_oldnew,rt_recog,confidence_recog,rt_confidence_recog,pupil_baseline_recog,pupil_dilation_recog
NaN,10,138,0,NaN,NaN,NaN,NaN,NaN,101,0,1,2891.36072441806,2,433.578694833386,-0.293687485036145,-0.459465376572681
NaN,10,139,0,78,NaN,NaN,NaN,NaN,87,0,1,1280.17755588644,3,749.078811756135,-0.190981580583211,-0.203798749411181
2,10,140,0,NaN,NaN,NaN,0,0,154,1,1,1459.52048491063,2,484.01397171574,0.377278146131789,-1.07944206458385
NaN,10,141,0,69,NaN,NaN,NaN,NaN,32,0,0,1573.40716311876,NaN,NaN,-0.293076185868679,0.0224245879910796
NaN,10,142,0,NaN,NaN,NaN,NaN,NaN,200,0,1,1222.83629425533,2,381.84331315324,0.303805147891597,0.0702238317640021
3,10,143,0,NaN,NaN,NaN,0,0,130,1,1,1123.59464060432,3,384.747618318897,-0.74005572539102,-0.135942047578115
NaN,10,144,0,NaN,NaN,NaN,NaN,NaN,194,0,0,657.845008133336,NaN,NaN,0.704486647570286,-0.773744321965068
NaN,10,145,0,64,NaN,NaN,NaN,NaN,4,0,0,994.8284506427,NaN,NaN,0.490001373791205,-0.35620605860243
NaN,10,146,0,102,NaN,NaN,0,0,2,1,0,1600.64424635462,NaN,NaN,0.433802612250491,-0.154165704476874
3,10,147,0,NaN,NaN,NaN,0,0,95,1,1,1416.84317361592,3,377.46279721091,-1.38325894694393,-0.189745609231018
NaN,10,148,0,NaN,NaN,NaN,0,0,183,1,0,684.867089616318,NaN,NaN,1.76029002419694,-1.03923502813289
NaN,10,149,0,67,NaN,NaN,0,0,141,1,0,728.022759692976,NaN,NaN,0.770106372391039,0.243536011049891
2,10,150,0,23,NaN,NaN,0,0,52,1,1,991.721415096549,2,537.282983062141,0.900807749372949,-0.709923738050414
NaN,10,151,0,NaN,NaN,NaN,NaN,NaN,203,0,0,492.728811868574,NaN,NaN,-1.10941881501282,0.128267739553549
3,10,152,0,NaN,NaN,NaN,0,0,82,1,1,1824.4165647402,3,434.655015771796,-0.259535745480008,-1.03507164816139
NaN,10,153,0,NaN,NaN,NaN,NaN,NaN,112,0,1,9339.00042859273,2,804.770002062469,0.0578383123585205,-0.522491081892778
NaN,10,154,0,NaN,NaN,NaN,0,0,204,1,0,947.566215781762,NaN,NaN,-1.45176161026023,0.956353979376839
2,10,155,0,89,NaN,NaN,0,0,212,1,1,879.557595350889,2,388.996936910871,0.463705568624118,0.125225927259021
NaN,10,156,0,38,NaN,NaN,0,0,108,1,0,870.223686671352,NaN,NaN,-0.208689492647795,-1.07377454036566
NaN,10,157,0,97,NaN,NaN,0,0,3,1,0,1316.41432829042,NaN,NaN,0.479538694073981,-0.273996813950644
2,10,158,0,NaN,NaN,NaN,0,0,25,1,1,1777.16723427966,2,437.794652729565,0.287772865042705,-1.14918346245677
NaN,10,159,0,NaN,NaN,NaN,0,0,13,1,0,1188.76680168847,NaN,NaN,-1.02029374425326,0.305730543471831
NaN,10,160,0,46,NaN,NaN,NaN,NaN,46,0,0,2258.03246958003,NaN,NaN,-0.136786404710871,0.45211317771659
1,10,161,0,56,NaN,NaN,0,0,217,1,1,1456.86189409821,1,383.299262155333,1.81956663267737,0.719479961430118
3,10,162,0,NaN,NaN,NaN,0,0,164,1,1,1049.74657098546,3,391.208366092542,-0.406992957864619,0.131107925320105
NaN,10,163,0,NaN,NaN,NaN,0,0,18,1,0,1777.06715219313,NaN,NaN,-0.609922566482999,0.217858994477705
NaN,10,164,0,NaN,NaN,NaN,NaN,NaN,184,0,0,383.52289586237,NaN,NaN,0.793804297052177,-0.205664805590388
2,10,165,0,115,NaN,NaN,0,0,98,1,1,2966.22967363305,2,477.8120901085,-1.4143306490917,-0.122358658989633
3,10,166,0,NaN,NaN,NaN,0,0,7,1,1,2199.81356503618,3,649.354711123635,0.919953372012074,-0.620400231693263
NaN,10,167,0,19,NaN,NaN,0,0,182,1,0,1215.10784005204,NaN,NaN,4.22170113506088,-0.861938663068855
NaN,10,168,0,NaN,NaN,NaN,NaN,NaN,146,0,1,3076.69399356701,2,333.339107299707,-0.109946511358581,0.509886673842877
1,10,169,0,NaN,NaN,NaN,0,0,221,1,1,500.329918032094,1,394.162712301522,1.00595137534006,-0.408332270539828
NaN,10,170,0,NaN,NaN,NaN,NaN,NaN,35,0,1,1062.62193964056,2,642.535335873276,-1.26317667773558,0.155886740876989
NaN,10,171,0,NaN,NaN,NaN,NaN,NaN,64,0,1,1362.64647831342,3,387.297786870704,1.14510077597422,-0.92412088208328
NaN,10,172,0,45,NaN,NaN,0,0,70,1,0,1188.97390519976,NaN,NaN,-0.701957906298357,0.121332272879445
NaN,10,173,0,32,NaN,NaN,NaN,NaN,127,0,1,1046.62060966029,2,371.447286412149,-1.1730860787082,0.315664257938415
NaN,10,174,0,9,NaN,NaN,0,0,178,1,0,926.841277830135,NaN,NaN,0.50848086126694,0.642422828800117
NaN,10,175,0,NaN,NaN,NaN,NaN,NaN,187,0,0,1087.83742819833,NaN,NaN,1.37637567822214,-0.56565567075647
NaN,10,176,0,5,NaN,NaN,NaN,NaN,107,0,0,977.817703686924,NaN,NaN,0.27190160735544,0.241737756981239
NaN,10,177,0,NaN,NaN,NaN,NaN,NaN,67,0,1,1116.95554142011,2,478.261817946191,0.0969184653244173,-0.612781809287866
NaN,10,178,0,91,NaN,NaN,NaN,NaN,196,0,0,916.960737989712,NaN,NaN,0.127065953149181,0.36218163898087
NaN,10,179,0,NaN,NaN,NaN,NaN,NaN,62,0,1,1982.93472113824,2,782.588347301498,-0.0289987576914653,0.10695414819278
NaN,10,180,0,114,NaN,NaN,NaN,NaN,6,0,1,1144.54807679363,2,440.019875275908,-0.194760456772272,-0.225155480713627
2,10,181,0,NaN,NaN,NaN,0,0,80,1,1,1908.65713256471,2,744.81056738523,-0.37035064377766,-0.943207262041856
NaN,10,182,0,44,NaN,NaN,0,0,125,1,0,747.194894787071,NaN,NaN,-0.887166042820608,0.0829028919458861
3,10,183,0,83,NaN,NaN,0,0,17,1,1,1008.40817837451,3,743.404727691143,-0.836431007421157,0.0218081705588498
4,10,184,0,54,NaN,NaN,0,0,77,1,1,979.910360467102,4,900.197630043522,-0.709243739449411,0.460722828402838
NaN,10,185,0,21,NaN,NaN,NaN,NaN,42,0,0,1403.3923978032,NaN,NaN,0.135728966138117,1.55757376652015
NaN,10,186,0,NaN,NaN,NaN,NaN,NaN,111,0,1,1484.08293853845,4,499.849074930353,-0.757762048138377,0.183769050291779
NaN,10,187,0,100,NaN,NaN,NaN,NaN,228,0,1,634.600943530359,1,288.825353871971,1.54722376950919,-0.218346806953412
NaN,10,188,0,NaN,NaN,NaN,NaN,NaN,89,0,1,1903.94461354686,3,788.925185159314,-0.136619775599083,0.486528104626941
NaN,10,189,0,51,NaN,NaN,NaN,NaN,139,0,0,1046.68797260319,NaN,NaN,-1.13878698163529,0.30718168422049
2,10,190,0,NaN,NaN,NaN,0,0,16,1,1,1103.62922666377,2,498.999339522356,-0.381974332207711,0.32332526525899
1,10,191,0,10,NaN,NaN,0,0,225,1,1,817.895511093866,1,222.25087820425,-0.446854725561007,-0.31362740945315
3,10,192,0,106,NaN,NaN,0,0,11,1,1,1434.66099278223,3,703.445229596952,-1.4726843178139,0.298469738639632
NaN,10,193,0,14,NaN,NaN,NaN,NaN,115,0,1,1119.198406642,4,399.127040415578,0.720624702673743,0.439772752211264
3,10,194,0,NaN,NaN,NaN,0,0,22,1,1,1306.8359593654,3,689.637750963016,-0.563048044114903,-0.0924732033798807
NaN,10,195,0,NaN,NaN,NaN,NaN,NaN,116,0,1,1248.0999640411,2,443.507030285446,-1.08017598538761,1.26614006022985
NaN,10,196,0,NaN,NaN,NaN,NaN,NaN,188,0,0,851.12693391784,NaN,NaN,-0.477565931918333,0.49792667589495
NaN,10,197,0,NaN,NaN,NaN,NaN,NaN,219,0,1,729.3533382026,2,1103.70942064355,1.51062859518041,-1.02684764464951
NaN,10,198,0,8,NaN,NaN,NaN,NaN,88,0,1,1107.47308449459,3,382.183335626678,0.237204658098461,0.0466872340125045
NaN,10,199,0,110,NaN,NaN,NaN,NaN,226,0,1,1179.04011655719,2,849.861687911471,-0.119261304435884,-0.256765679626894
NaN,10,200,0,NaN,NaN,NaN,0,0,109,1,0,833.814336823025,NaN,NaN,-0.306459838771402,-0.0491545656314272
NaN,10,201,0,30,NaN,NaN,0,0,28,1,0,1576.92671649596,NaN,NaN,-0.893754890953988,-0.0993704465208914
NaN,10,202,0,105,NaN,NaN,NaN,NaN,104,0,1,1512.79142091221,3,697.162833233961,-0.00952817323013882,-0.809384672425789
NaN,10,203,0,49,NaN,NaN,NaN,NaN,37,0,0,1127.74483943718,NaN,NaN,-0.24985995662535,-0.763269905769628
NaN,10,204,0,NaN,NaN,NaN,0,0,94,1,0,1276.67468285676,NaN,NaN,-0.392124205142095,-0.668782632115366
3,10,205,0,NaN,NaN,NaN,0,0,151,1,1,1144.11980852242,3,284.480764832324,-0.79326261226196,-0.23989195480777
2,10,206,0,12,NaN,NaN,0,0,134,1,1,1633.26459105406,2,444.044971500489,0.339947992562507,0.121456489731232
NaN,10,207,0,NaN,NaN,NaN,0,0,189,1,0,808.107675494284,NaN,NaN,0.404082077919191,0.619332292376225
NaN,10,208,0,94,NaN,NaN,NaN,NaN,59,0,1,1350.7697772535,3,735.438136599896,-0.122663664170599,0.493292919001501
NaN,10,209,0,17,NaN,NaN,NaN,NaN,41,0,1,1195.95206452988,3,645.162169869423,-2.03050281162273,1.22994007762095
3,10,210,0,87,NaN,NaN,0,0,91,1,1,1088.49181107189,3,428.806832270539,-0.842254919866784,-0.184940490618236
NaN,10,211,0,15,NaN,NaN,NaN,NaN,233,0,1,911.331441397124,1,438.247267550423,0.89698358253814,0.424250497883397
2,10,212,0,NaN,NaN,NaN,0,0,198,1,1,1126.61891596349,2,333.673676582976,0.52662136749358,-0.320840661647435
NaN,10,213,0,NaN,NaN,NaN,NaN,NaN,222,0,1,469.370871814363,1,289.796663353172,-0.127499251833898,0.211738043712054
NaN,10,214,0,NaN,NaN,NaN,0,0,121,1,0,1328.19450311968,NaN,NaN,0.544773064215099,-0.763350625055457
NaN,10,215,0,79,NaN,NaN,0,0,208,1,0,869.307465336306,NaN,NaN,-0.115732723603147,-0.499504185934596
NaN,10,216,0,NaN,NaN,NaN,0,0,148,1,0,808.027599246316,NaN,NaN,-0.543960073913321,-0.208819764009009
NaN,10,217,0,61,NaN,NaN,0,0,39,1,0,1149.84180935585,NaN,NaN,-0.978400065150465,-0.271396849581676
NaN,10,219,0,NaN,NaN,NaN,NaN,NaN,55,0,1,2233.91589447886,1,2953.93593655831,0.247785582878202,0.0289570914860367
NaN,10,220,0,NaN,NaN,NaN,NaN,NaN,136,0,0,1008.95766752274,NaN,NaN,-0.841336881139882,0.770660612024576
NaN,10,221,0,NaN,NaN,NaN,NaN,NaN,9,0,1,1243.14044756582,2,467.642531165779,-1.20692079619913,0.307810322438999
NaN,10,222,0,NaN,NaN,NaN,0,0,113,1,0,899.706672264301,NaN,NaN,-0.614843277701049,0.00799167364556019
NaN,10,223,0,NaN,NaN,NaN,NaN,NaN,97,0,0,1095.4439875527,NaN,NaN,-1.3070191405187,-0.357423687836926
2,10,224,0,48,NaN,NaN,0,0,158,1,1,932.431439760876,2,376.896627715041,0.132027075233304,-0.567532404942613
NaN,10,225,0,118,NaN,NaN,NaN,NaN,166,0,0,998.605952226853,NaN,NaN,-0.925461176729595,0.698000482240726
NaN,10,226,0,75,NaN,NaN,NaN,NaN,85,0,0,1853.69474514505,NaN,NaN,-0.294820636643542,1.55950930288941
NaN,10,227,0,NaN,NaN,NaN,NaN,NaN,170,0,0,809.986460048322,NaN,NaN,-0.0227717128622474,-0.518315145826874
2,10,228,0,NaN,NaN,NaN,0,0,160,1,1,1285.32344317023,2,377.305617010961,-0.529656273037527,0.709287031509727
NaN,10,229,0,NaN,NaN,NaN,NaN,NaN,128,0,0,1164.52725167846,NaN,NaN,-0.681253205483241,-0.537018462213065
1,10,230,0,95,NaN,NaN,0,0,236,1,1,652.605133505404,1,444.258608262317,2.73340775430823,-0.457086890565812
NaN,10,231,0,NaN,NaN,NaN,0,0,143,1,0,952.418345688102,NaN,NaN,-0.967734061881705,0.805038155200445
3,10,232,0,1,NaN,NaN,0,0,74,1,1,980.046133992573,3,694.112895801481,-0.860107650631379,-0.302398026401954
NaN,10,233,0,34,NaN,NaN,NaN,NaN,156,0,1,1512.16687019883,2,591.523742397158,0.660927488494571,-0.297982536310821
NaN,10,234,0,NaN,NaN,NaN,0,0,29,1,0,1277.97863696537,NaN,NaN,-0.356823158576363,-0.327357490244687
NaN,10,235,0,88,NaN,NaN,NaN,NaN,191,0,0,693.233681428865,NaN,NaN,1.05974027296756,-0.217127877202791
NaN,10,236,0,NaN,NaN,NaN,NaN,NaN,65,0,1,2056.53939862304,2,895.77797943889,0.367057718520802,-0.347202337574597
NaN,10,237,0,111,NaN,NaN,NaN,NaN,215,0,1,1103.74549769813,2,328.803977364714,0.800433777136652,1.21249333942678
NaN,10,238,0,29,NaN,NaN,NaN,NaN,99,0,1,3817.00664102368,1,1502.93333538639,0.41469600630646,-1.04027196076519
NaN,10,239,0,84,NaN,NaN,NaN,NaN,58,0,1,1117.16147955963,2,378.035703001274,1.12243104111289,-0.590193443616346
NaN,10,240,0,85,NaN,NaN,NaN,NaN,169,0,0,438.343500326027,NaN,NaN,0.341069661294404,-0.532564120333769
2,11,1,1,30,-0.389237666895464,1.04922988140323,0,0,53,1,1,3392.19943266153,2,537.710879355245,0.0934745936063772,0.659523293925391
1,11,2,1,95,-0.649848299305767,-0.267153870281296,1,0,218,1,1,2592.39876780475,1,382.371270774911,-0.954573646767702,1.07691992212908
NaN,11,3,1,NaN,NaN,NaN,NaN,NaN,70,0,0,1012.51538559973,NaN,NaN,-0.118194170460663,0.0228436996668171
4,11,4,1,4,1.3229359801869,0.778360463975112,1,1,207,1,1,1472.09099485644,4,432.627512419913,-1.67030085336672,2.03196040696124
NaN,11,5,1,NaN,NaN,NaN,NaN,NaN,172,0,0,1993.51406942333,NaN,NaN,-2.58571283588437,1.5405707004065
NaN,11,6,1,34,-1.46257184507741,1.02276460227294,0,0,230,1,0,1483.78838139797,NaN,NaN,-1.26069279031205,0.161094209603562
4,11,7,1,78,-0.0292920669848607,1.16622815466521,1,1,88,1,1,1518.45710621456,4,395.027784701369,0.752937079950339,0.745118933743026
NaN,11,8,1,NaN,NaN,NaN,NaN,NaN,12,0,0,1666.76847164399,NaN,NaN,0.841887303118928,0.418954447011474
NaN,11,9,1,NaN,NaN,NaN,NaN,NaN,63,0,0,1269.36324066196,NaN,NaN,-0.530592082649652,0.828804758020525
NaN,11,10,1,118,-1.45485091551024,0.845353806248561,0,0,162,1,0,4267.61059365526,NaN,NaN,-0.4209111741779,0.463171002178084
NaN,11,11,1,NaN,NaN,NaN,NaN,NaN,212,0,0,1837.4177149085,NaN,NaN,0.152711889008405,0.103776641210001
2,11,12,1,102,-0.332993402880806,-0.528324602404597,0,0,22,1,1,4744.92126839255,2,384.453141966333,-0.480946698224755,0.814403054629895
2,11,13,1,11,0.113193851300787,1.74423347431624,0,0,103,1,1,3229.92028839758,2,539.201241562068,-0.433857239269305,0.345777339291185
NaN,11,14,1,NaN,NaN,NaN,NaN,NaN,227,0,0,4541.22218041311,NaN,NaN,-1.56933355499965,1.52603138899773
NaN,11,15,1,NaN,NaN,NaN,NaN,NaN,219,0,0,1048.24943389622,NaN,NaN,-0.673408258908265,0.987442169527291
4,11,16,1,51,0.130084204652226,0.119457371465173,1,1,221,1,1,953.731727745435,4,394.246355012456,0.554647414792038,0.255783241358186
1,11,17,1,74,-0.395968647322167,0.683678788221487,0,0,169,1,1,2959.24354194176,1,434.75206448511,-0.93831422319227,0.700385212233498
2,11,18,1,25,0.185868282562063,0.419538101967058,0,0,95,1,1,3703.13434784453,2,1678.49942403245,-0.893713252164609,1.86144320837764
NaN,11,19,1,NaN,NaN,NaN,NaN,NaN,202,0,0,957.525960242947,NaN,NaN,-0.813622202172425,0.0653829856944738
4,11,20,1,50,-0.321916146312064,0.0142861923788294,0,0,44,1,1,3178.51958949586,4,539.957329319805,0.916051577808,0.608709692691499
NaN,11,21,1,NaN,NaN,NaN,NaN,NaN,20,0,0,1170.07299483043,NaN,NaN,0.291061998461026,0.188274140972346
2,11,22,1,44,-0.749297375375637,-0.305732516674534,0,0,222,1,1,2950.22202860582,2,599.300755157401,-0.669606393673113,0.753114858325387
4,11,23,1,106,-1.86468969049088,2.07411773486586,1,1,107,1,1,1273.86095234988,4,382.854996354126,2.34204545835974,-0.506113857764575
2,11,24,1,24,-0.123755869620295,0.359832590955576,0,0,142,1,1,2928.0321220208,2,947.747182474814,-1.07294739604698,1.03099863763512
NaN,11,25,1,NaN,NaN,NaN,NaN,NaN,203,0,0,2187.41064162259,NaN,NaN,0.623648197470225,-0.304272746929685
NaN,11,26,1,NaN,NaN,NaN,NaN,NaN,214,0,0,947.502424324739,NaN,NaN,-0.163570938556409,0.458738406140954
NaN,11,27,1,8,0.521378341323098,0.826654711822469,0,0,82,1,0,1713.29389615516,NaN,NaN,-1.11304573554379,1.02986405678458
NaN,11,28,1,NaN,NaN,NaN,NaN,NaN,110,0,0,1061.6274075237,NaN,NaN,-0.162841951433241,0.876048973676997
NaN,11,29,1,NaN,NaN,NaN,NaN,NaN,119,0,0,1173.37634404475,NaN,NaN,-0.664090682189421,0.74237908428848
4,11,30,1,81,-1.16168409589388,0.608045926764205,0,0,84,1,1,999.810036670851,4,388.519720032491,-0.446321085080922,1.80841301254199
NaN,11,31,1,58,-0.555609908268175,0.176064276301069,0,0,6,1,0,1847.25712084219,NaN,NaN,0.904241778729366,0.645347776941233
NaN,11,32,1,47,-0.116216833698377,-0.579467428446746,0,0,41,1,0,1838.48028841112,NaN,NaN,0.92100293206667,-0.240948762071132
NaN,11,33,1,NaN,NaN,NaN,NaN,NaN,49,0,0,3001.66262318498,NaN,NaN,0.0186951428479951,1.23554097372869
4,11,34,1,15,0.276476382615389,0.753213780533828,1,1,60,1,1,1176.7535574138,4,438.909745191722,-0.19325248334813,0.727454560324427
NaN,11,35,1,103,-0.965233536599078,-0.333529969987934,0,0,167,1,0,1499.11928768006,NaN,NaN,-1.46625806030887,0.567250796604987
3,11,36,1,17,-0.400807745587905,0.468145479472048,0,0,115,1,1,2350.05259252785,3,1619.43026846711,-0.537812765382554,1.07686785851805
2,11,37,1,38,0.222013450541747,-0.584989256529901,0,0,109,1,1,7096.0722251466,2,487.730901926625,-0.774073744948635,1.65705692891563
3,11,38,1,99,-0.0459482021059599,0.33800305630703,0,0,192,1,1,1874.62672778247,3,999.131637861865,-0.49610705966639,1.37423627330864
4,11,39,1,41,-0.485235337914135,0.628102677006121,0,0,164,1,1,1209.82221191434,4,486.547764889565,-1.9216347021413,1.91908116695739
4,11,40,1,71,-1.18198291590526,1.32538789623439,1,1,71,1,1,1507.11385914474,4,741.696106613063,-1.002277723489,1.86944960708466
4,11,41,1,91,-0.240825302674225,-1.5956961452533,1,1,3,1,1,1318.91056639847,4,787.735018347348,2.20152025252479,0.741516602396487
NaN,11,42,1,NaN,NaN,NaN,NaN,NaN,10,0,0,1497.22088829571,NaN,NaN,0.444584762288235,0.32873484097286
4,11,43,1,97,-0.578652454052085,0.487615030669975,0,0,75,1,1,3606.92450638567,4,381.725195301215,0.733967197847395,0.597092920719682
NaN,11,44,1,NaN,NaN,NaN,NaN,NaN,237,0,1,4547.51981081426,1,337.256841760336,-1.12833648567316,1.02605080691535
4,11,45,1,66,0.617114200972403,0.117138889370689,1,1,18,1,1,966.729251614424,4,475.969914315328,0.608958889251072,0.230885487313404
NaN,11,46,1,NaN,NaN,NaN,NaN,NaN,114,0,1,4683.69323688012,1,798.672379873324,-0.192444445077879,0.72555333140301
NaN,11,47,1,55,-1.14126314880247,1.23332132246646,0,0,50,1,0,2058.13386204704,NaN,NaN,0.423121661255647,-0.0342370181971549
NaN,11,48,1,NaN,NaN,NaN,NaN,NaN,96,0,0,1024.76880718405,NaN,NaN,-0.462301191763794,0.234865813197019
NaN,11,49,1,NaN,NaN,NaN,NaN,NaN,187,0,0,2444.02469641773,NaN,NaN,-1.95367820663472,0.514580132048547
NaN,11,50,1,NaN,NaN,NaN,NaN,NaN,137,0,0,1247.13451721846,NaN,NaN,1.75364413064477,-0.314380222551018
NaN,11,51,1,NaN,NaN,NaN,NaN,NaN,226,0,0,893.116393567198,NaN,NaN,-1.57334420110756,0.383827843059511
NaN,11,52,1,77,-0.534163977699156,-0.142114406591501,0,0,179,1,0,1227.28248202066,NaN,NaN,0.50889304161944,-0.209632168976651
4,11,53,1,29,-0.037311242318253,0.302220744879871,0,0,77,1,1,2432.10944634939,4,424.555305237163,0.0534464867139973,1.63333302996646
NaN,11,54,1,NaN,NaN,NaN,NaN,NaN,81,0,0,2778.73189615707,NaN,NaN,-1.2604274579312,1.7314983713509
NaN,11,55,1,NaN,NaN,NaN,NaN,NaN,40,0,0,1556.63039562614,NaN,NaN,1.98092393010655,0.0285055482973402
NaN,11,56,1,43,-0.568888989069982,0.574629386675785,0,0,217,1,0,862.018314838224,NaN,NaN,-0.711660696607676,-0.352819757917522
NaN,11,57,1,NaN,NaN,NaN,NaN,NaN,4,0,1,2241.58046400112,3,642.957018827929,1.30465745700548,1.05442754562491
2,11,58,1,48,-0.846252259279603,0.341175904014902,0,0,31,1,1,3368.32572914977,2,1928.36092556422,0.119581798219069,0.969132788382946
4,11,59,1,85,-1.49264999096477,1.31053482697697,1,0,69,1,1,3181.52842642962,4,442.79989208826,-1.03151759115989,1.28945203827447
NaN,11,60,1,NaN,NaN,NaN,NaN,NaN,57,0,0,2187.34327699417,NaN,NaN,-0.289597546978901,0.903623830771595
NaN,11,61,1,NaN,NaN,NaN,NaN,NaN,87,0,0,1174.58056697274,NaN,NaN,0.106455838254808,-0.260619061324616
NaN,11,62,1,NaN,NaN,NaN,NaN,NaN,67,0,0,1194.15993581765,NaN,NaN,-0.376105412004666,-0.158277696775069
NaN,11,63,1,46,-0.226447071155935,0.364920393584971,0,0,143,1,0,1272.17298723326,NaN,NaN,0.131430063470015,0.0785130285244129
3,11,64,1,70,-0.516518541868967,-0.106989478221053,0,0,24,1,1,2513.43042180201,3,954.042567387887,-0.299958222564662,0.945217154887096
4,11,65,1,90,0.0487076735379162,-0.648085389179418,1,0,232,1,1,2338.38535967743,4,434.574670964139,0.651725327535282,1.29107097172451
NaN,11,66,1,67,0.124334941138174,0.313290276682072,0,0,35,1,0,16038.7067531117,NaN,NaN,0.133771419121069,0.589891330592602
4,11,67,1,105,-0.706821638302891,-0.299945819434576,1,1,128,1,1,1047.03943685763,4,321.946465650853,-1.2274983719027,2.04593857147432
NaN,11,68,1,NaN,NaN,NaN,NaN,NaN,175,0,0,1087.2801787923,NaN,NaN,-1.56338368105588,0.230489918919997
NaN,11,69,1,NaN,NaN,NaN,NaN,NaN,225,0,0,3651.86312918968,NaN,NaN,-0.596144730887399,0.194318854633225
4,11,70,1,9,-0.227780068771035,1.32986059108283,1,1,117,1,1,1085.19989491106,4,494.335436713754,-0.716618422410988,0.997565841918058
NaN,11,71,1,NaN,NaN,NaN,NaN,NaN,223,0,0,917.060669546572,NaN,NaN,-0.805754116916813,-0.0965878927280772
NaN,11,72,1,NaN,NaN,NaN,NaN,NaN,16,0,0,1213.71150692221,NaN,NaN,-0.252469508406316,0.976847680662396
NaN,11,73,1,NaN,NaN,NaN,NaN,NaN,26,0,1,1993.89772702125,1,3153.10965167328,-0.813867401714924,1.97711766606605
NaN,11,74,1,NaN,NaN,NaN,NaN,NaN,130,0,1,2863.8416507797,1,439.260362043115,-0.731773057833886,0.928467851445351
NaN,11,75,1,NaN,NaN,NaN,NaN,NaN,25,0,0,1199.72938266187,NaN,NaN,0.5051899124855,0.16476770974631
NaN,11,76,1,NaN,NaN,NaN,NaN,NaN,141,0,0,1997.69324265435,NaN,NaN,0.0487708531941508,0.17404706414039
3,11,77,1,69,0.127303225250247,0.377796636523467,0,0,52,1,1,4222.01713435356,3,1302.32218705351,0.590501441939098,-0.374564497546919
NaN,11,78,1,21,-0.160217395746452,0.181684783305696,0,0,157,1,0,1122.50899237597,NaN,NaN,1.13968319935963,-0.677587877936189
NaN,11,79,1,NaN,NaN,NaN,NaN,NaN,15,0,0,1222.47168520312,NaN,NaN,0.245412535080407,0.243115201905566
3,11,80,1,75,-0.470857874495798,0.61260214605552,0,0,7,1,1,1937.75347946325,3,737.390544508344,0.87372291838988,0.868267067754068
NaN,11,81,1,NaN,NaN,NaN,NaN,NaN,118,0,0,2384.28120177218,NaN,NaN,-0.966998040128166,0.681481979654347
NaN,11,82,1,62,1.14414432950045,-0.0963827213592372,0,0,131,1,0,2813.21905726099,NaN,NaN,-0.707189699783412,0.792177096955026
NaN,11,83,1,NaN,NaN,NaN,NaN,NaN,163,0,0,1192.09055859073,NaN,NaN,-0.214146933347293,-0.694184865283653
NaN,11,84,1,NaN,NaN,NaN,NaN,NaN,149,0,0,1637.12952261267,NaN,NaN,-0.556981358644428,0.571034727115067
3,11,85,1,111,-0.743696249928681,1.30296839582384,0,0,113,1,1,3383.79425174412,3,439.811585326879,-0.770068914774937,0.825862145123274
2,11,86,1,98,-1.08212248441693,1.37630956708285,0,0,56,1,1,2207.26766227881,2,483.29244941965,-0.748650655219159,1.84063448487304
NaN,11,87,1,NaN,NaN,NaN,NaN,NaN,174,0,1,1724.30320113517,3,584.89563133935,-0.796334464684484,1.41002463945982
NaN,11,88,1,NaN,NaN,NaN,NaN,NaN,111,0,0,1342.59212032725,NaN,NaN,0.0261026627138836,0.255711502300489
4,11,89,1,89,-1.13669614896987,1.23464995733241,1,1,147,1,1,804.680751006799,4,329.751139023301,-0.150893662854382,0.606766318005605
NaN,11,90,1,NaN,NaN,NaN,NaN,NaN,186,0,0,2344.31184305458,NaN,NaN,-1.19605952771029,0.6539238788276
NaN,11,91,1,NaN,NaN,NaN,NaN,NaN,124,0,0,1697.71470309979,NaN,NaN,0.557531906445534,0.0430015236319647
NaN,11,92,1,NaN,NaN,NaN,NaN,NaN,171,0,0,1219.21284110931,NaN,NaN,-1.38078590758152,0.45036848510287
NaN,11,93,1,NaN,NaN,NaN,NaN,NaN,8,0,0,4706.63345911271,NaN,NaN,1.11126221820413,0.101874131594163
4,11,94,1,79,0.109148061301579,0.362376999696296,1,1,199,1,1,922.511751117781,4,381.528554743454,-0.018989169027561,2.44107603532408
2,11,95,1,109,-0.738170565834843,0.261135055734204,0,0,14,1,1,2811.47720044146,2,1392.91157301864,-0.255178034298304,1.24279162572339
NaN,11,96,1,107,0.78055609283295,-0.442532872713708,1,0,121,1,0,7036.84139447341,NaN,NaN,-0.500398966539512,1.12768001234588
NaN,11,97,1,NaN,NaN,NaN,NaN,NaN,233,0,0,1069.782697748,NaN,NaN,0.38167142399684,0.154408708562091
NaN,11,99,1,NaN,NaN,NaN,NaN,NaN,160,0,0,3762.93007904405,NaN,NaN,-0.214344260385192,0.667340170293308
NaN,11,100,1,NaN,NaN,NaN,NaN,NaN,54,0,0,1810.08435655394,NaN,NaN,-0.520538666462572,0.937145915214985
4,11,101,1,120,NaN,NaN,1,1,91,1,1,1023.51250078982,4,434.712608060181,1.29882286301597,0.267245168204184
NaN,11,102,1,18,-0.33354706749904,1.27516317400923,0,0,1,1,0,2713.05138349294,NaN,NaN,0.395214983619787,2.28243883710398
