memory_score,subj_idx,image,emotional,trialnr_enc,emotion_score,rt_emotion,pupil_baseline_enc,pupil_dilation_enc,recalled_d1,recalled_d2,target_oldnew,recog_oldnew,rt_recog,confidence_recog,rt_confidence_recog,pupil_baseline_recog,pupil_dilation_recog
4,33,297,1,22,2,2836.45460072319,NaN,NaN,0,0,1,1,966.520661252503,4,173.23134982405,1.4689804574161,0.158535458888378
NaN,33,298,1,27,2,2598.85240211543,NaN,NaN,0,0,1,0,3146.44094961056,NaN,NaN,-0.808993774438581,0.310370326212481
4,33,299,1,46,3,2176.77832119784,NaN,NaN,1,1,1,1,870.390948904515,4,188.99274870455,0.34465933273334,0.643025618866231
4,33,300,1,124,3,2742.22033597084,NaN,NaN,0,0,1,1,5293.0785477904,4,232.786673835335,0.0601564939451586,-1.65745397690507
NaN,34,1,1,144,2,1530.98435974471,1.41611582784252,-0.241462616433348,0,0,1,0,1544.47365338001,NaN,NaN,-1.59435280697078,1.04103202928446
4,34,2,0,107,0,1396.14929172831,-0.139000255844964,0.793328348303122,0,0,1,1,1410.84522182928,4,216.639761111765,-0.705128424673849,0.347215130942865
4,34,3,1,74,3,1416.8301367049,0.236372891309538,0.100582493150467,0,0,1,1,1262.45813747073,4,543.807485350499,0.0243245404332516,1.08097495540918
NaN,34,4,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,2027.16034079663,NaN,NaN,1.01047114397529,0.953134677594666
NaN,34,5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1943.7825321138,NaN,NaN,-0.590443583097517,0.221778154358187
2,34,6,0,95,0,1022.81417512131,-1.00570607733608,-0.017022833298669,0,0,1,1,2459.24135093446,2,198.446991264063,-0.685059627810776,0.670180857729781
NaN,34,7,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,2074.9217339694,NaN,NaN,-1.57224383295498,0.917621683455849
NaN,34,8,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1408.29216573161,NaN,NaN,0.888576156291408,1.074436530193
NaN,34,9,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1393.94950711448,NaN,NaN,0.536126224361287,-1.1500165327236
4,34,10,0,123,0,1098.44006094454,-0.627239115992362,0.423416712837164,1,1,1,1,867.803454344539,4,171.824645993183,-0.510560048374666,0.517905317200462
NaN,34,11,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,2649.80774450487,2,279.31857125941,-0.331610100567977,0.565598858939068
NaN,34,12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1115.08393642316,NaN,NaN,-0.0705149712510146,-0.474489563470574
4,34,13,0,100,0,862.679711140572,-1.407981021317,-0.463094372706403,1,1,1,1,798.003349656483,4,221.712516795378,1.64992401789768,-1.11514045375594
4,34,14,1,4,3,1419.94092323466,1.48030374420275,-0.0745467197806697,1,1,1,1,932.268441553788,4,228.833490600664,1.36928276681756,0.13141130728725
NaN,34,15,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1054.54443333247,NaN,NaN,-0.444867986987001,-1.50665901279121
3,34,16,1,133,0,1623.91441660066,0.84420399421726,0.695051111230756,0,0,1,1,2087.06671163372,3,337.269416590061,-0.498505685379406,0.453356878367364
NaN,34,17,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1406.66731872216,NaN,NaN,-0.90383353016747,-0.0530798972551824
4,34,18,1,63,0,1219.94996789681,-1.52234318284339,1.08043959142653,1,1,1,1,933.335849932064,4,244.380190999891,-0.417838831163423,0.517159660314609
NaN,34,19,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,985.962803533312,NaN,NaN,-0.265286320983513,-0.179558200749147
NaN,34,20,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,2903.6671570716,NaN,NaN,0.761289676457496,0.344044559487566
NaN,34,21,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1138.76930497418,NaN,NaN,-0.859844160018067,1.39991035699918
NaN,34,22,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,2934.80257424608,NaN,NaN,0.256469877554148,0.146422144274033
NaN,34,23,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1023.66464250326,NaN,NaN,-0.573782611386042,-0.721212934996489
2,34,24,0,118,0,865.876774768367,-1.37058722992272,1.12826681250984,0,0,1,1,1947.05820572335,2,185.271169089901,0.108395621494651,0.799970278878089
4,34,25,1,132,2,2163.06224904065,0.593037423758389,0.623735254176684,1,1,1,1,970.662428144351,4,723.488430314774,-1.29541903194425,0.623877932901575
NaN,34,26,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1087.79446091557,NaN,NaN,-0.373158091587083,0.600191051811322
2,34,27,1,37,3,1587.85572123224,-0.278480868235092,0.424606272088936,0,0,1,1,1672.455212361,2,618.184809080958,-1.15159854921266,0.586799323504589
NaN,34,28,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1316.60922707397,NaN,NaN,0.431165204873838,0.950762555691637
NaN,34,29,1,86,0,1964.94533491295,-0.177022662960273,1.28754505242678,1,0,1,0,1185.83758832006,NaN,NaN,-0.830150984427637,2.29843907101333
NaN,34,30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,2520.30718129345,NaN,NaN,-0.81607150090567,0.133852976244264
4,34,31,1,96,2,1847.35574384376,-1.98972294823933,1.39283526421577,1,1,1,1,951.583786318679,4,219.95905477479,-0.602974796996995,1.77964976862838
4,34,32,0,29,0,1592.79179760006,-0.643151540052264,-0.419681521661797,0,0,1,1,1054.73078076875,4,185.16276042692,-1.60158441839079,0.950006194013667
NaN,34,33,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1549.77733876149,NaN,NaN,-1.43935707394891,2.81533517310865
4,34,34,0,78,0,1046.80594383717,0.280029974305863,-1.17403014278189,0,0,1,1,1809.6627334844,4,195.287423974605,0.338732825169046,0.370783030725898
NaN,34,35,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1228.74689196397,NaN,NaN,-0.482320606774009,0.328903956979166
NaN,34,36,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1776.0942153609,NaN,NaN,-0.41645825004033,0.42196176035207
NaN,34,37,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1246.93934107609,NaN,NaN,0.373593163120133,0.446198159025047
NaN,34,38,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1550.27672423239,NaN,NaN,-0.968539920694423,0.890258330807399
3,34,39,1,28,3,1233.41368549018,0.319109770850927,-0.550950995329366,0,0,1,1,2812.8008114827,3,704.002133426457,-0.149028375638098,0.498041488554733
4,34,40,0,64,0,868.005798480681,0.432974477461019,-0.873650557373404,0,0,1,1,1499.83269774202,4,228.875186240202,-0.922836279884121,1.40287916326923
NaN,34,41,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1115.3523921962,NaN,NaN,0.562286343766801,-1.02996674572224
NaN,34,42,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1260.34609294766,NaN,NaN,-0.11030595984551,0.119658922544903
NaN,34,43,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,2044.31296479947,NaN,NaN,0.80212787144523,0.15900231118388
NaN,34,44,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,2058.41282649817,2,273.982812308986,0.387230630505623,0.244804467864248
NaN,34,45,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1213.38012428714,NaN,NaN,-0.106754453783586,0.240456680824849
4,34,46,0,91,0,780.654566337944,-0.707363838611669,-0.989774364225924,0,0,1,1,1236.24216432017,4,296.235775265359,-0.74471919726471,0.952103202802721
NaN,34,47,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,876.85621921446,NaN,NaN,-0.332405324279519,0.558036979803246
NaN,34,48,1,104,0,826.702161147296,0.108336519640606,0.959486899272343,0,0,1,0,1408.37363259698,NaN,NaN,-1.13385945300518,-0.686090622589947
4,34,49,0,47,0,1012.82014395701,-0.283554964914268,-0.458333865874648,0,0,1,1,995.015568403232,4,206.341900290681,-1.32053617219817,1.01416876031912
NaN,34,50,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1276.78860813103,NaN,NaN,-0.283813731375242,-0.58753871124894
NaN,34,51,0,90,0,690.469019259126,0.455822527554395,-1.6198466421396,1,1,1,0,1444.31302894668,NaN,NaN,-1.39247808190803,-0.264415809210848
4,34,52,1,46,0,1831.4833236177,-0.550875408102384,-0.379996618536683,0,0,1,1,2104.18726206717,4,336.18340554176,-0.652167827738924,1.10600837243743
NaN,34,53,0,101,0,936.430914289303,0.960204974360725,-0.181811825750422,0,0,1,0,980.943610709801,NaN,NaN,0.230371146922871,-0.277584956549683
4,34,54,1,68,3,1743.83156492786,-1.84975265177702,1.67610195304988,0,0,1,1,1974.19020000643,4,208.117493074042,-0.684420191512076,1.16449681265589
NaN,34,55,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1286.08866021841,NaN,NaN,-0.903583845628561,-0.198078641423742
NaN,34,56,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1344.37467434645,NaN,NaN,-0.0961598674996967,0.552095979797772
NaN,34,57,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1023.09148782433,NaN,NaN,0.265272812744259,-0.961566902986055
4,34,58,1,139,1,2010.32388129443,0.0199179429884827,-1.01893767030208,1,0,1,1,1044.79920010635,4,205.789914166871,0.02292416339528,-0.0579040403224819
4,34,59,0,70,0,880.651326937368,0.822382810953136,-1.25545197439538,0,0,1,1,1105.58310379338,4,228.28888139793,-0.198558066884554,-0.0646807281317184
NaN,34,60,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1298.9549724507,NaN,NaN,1.03444415826367,-1.54929693933055
NaN,34,61,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,2003.32999971351,2,168.105715659294,-1.63655276448578,1.19046059359268
2,34,62,1,57,3,1168.37582780545,-0.213061138231501,0.810508557721404,0,0,1,1,1916.99853605542,2,417.277255370664,0.50340873644507,-0.633025008310165
NaN,34,63,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,984.706802568326,NaN,NaN,-0.805108519793482,-0.666442269524535
NaN,34,64,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1217.12150611938,NaN,NaN,-0.567412327026367,0.247390291419233
4,34,65,0,55,0,1234.47755588086,0.502005136281813,0.254833471078347,0,0,1,1,1496.65773513971,4,317.431272649173,-1.11649491943517,1.69507821971819
NaN,34,66,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1287.06658333931,NaN,NaN,-0.698539764544347,0.789522993488697
4,34,67,1,38,3,1220.76174237964,2.11690191898315,-0.961198879931809,0,0,1,1,1679.10053513651,4,241.699802832954,-0.392450288209505,1.16766663760511
NaN,34,68,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1358.02037430722,NaN,NaN,0.856323671388675,-0.127000570370359
4,34,69,1,119,2,1909.43323863939,1.34437837286449,-0.723816140426241,1,1,1,1,1214.4167420397,4,219.973808616487,0.348072880778807,1.38745318885296
4,34,70,0,120,0,1392.76010920867,0.0623429478539212,-0.0950062219219991,1,1,1,1,1049.27955696985,4,207.041745567494,-0.646855664056653,0.630946331475788
4,34,71,1,17,0,2371.21745544687,0.306235629827945,-0.388925959960337,1,1,1,1,1152.94036999603,4,178.348409941918,-0.362385313907642,0.0987229623571736
NaN,34,72,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1373.57637604146,NaN,NaN,0.138228666263469,0.176435069246862
NaN,34,73,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1442.24684962683,NaN,NaN,-0.278043189436612,-0.545695253402419
NaN,34,74,0,23,0,869.329783097101,0.143929449708968,-0.508132265359172,0,0,1,0,2546.06835123423,NaN,NaN,0.061726280560832,-0.0299902194512248
4,34,75,1,108,0,1424.93569368798,1.26108076097425,0.383171206892733,1,1,1,1,959.487675944729,4,253.09169309503,-1.50501006663905,2.86112105170838
4,34,76,0,31,0,1276.8136318,0.259786032186514,1.93562443903187,0,0,1,1,1132.68013788638,4,240.635601811391,-0.16667108656522,1.43690026100028
4,34,77,1,15,2,2587.89966161316,0.663300022774286,-0.485667207973947,1,1,1,1,984.983597469864,4,350.092108768877,0.316333102955607,0.457214891793175
NaN,34,78,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1936.92712746088,NaN,NaN,-0.148466893660982,2.68618998485415
NaN,34,79,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,1622.55451213105,2,745.165351971082,0.346043920150562,-0.406556652158549
4,34,80,0,73,0,1165.20442279398,-0.272241077760951,-0.44815766191324,0,0,1,1,1359.09676328492,4,173.221449926132,-0.486971854956059,0.540774768274442
NaN,34,81,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1286.25544277793,NaN,NaN,0.095571013886607,0.85535511585244
NaN,34,82,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,2103.49062414707,NaN,NaN,-0.346241244586358,1.22709150676569
4,34,83,1,115,2,1761.26467050881,-0.153360564021323,0.381128194056468,1,1,1,1,1101.69290060094,4,178.072577247804,-1.01299227558031,1.65871476195991
4,34,84,0,72,0,1926.01672327828,0.0371663207638808,-0.831012872016724,0,0,1,1,1420.5997563904,4,185.107593888006,-0.423206970165426,-0.346875827266082
NaN,34,85,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,2038.95924464996,NaN,NaN,0.477268524780206,1.1167789774696
4,34,86,0,82,0,709.881687111192,-0.116791923144554,-1.54431587334118,0,0,1,1,2650.03001433911,4,1812.88227834807,1.1394912671158,1.80706307362841
NaN,34,87,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1267.9177003979,NaN,NaN,-0.0688493239904952,-0.0226662146301783
NaN,34,88,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1293.65321148362,NaN,NaN,-0.654317860270796,-0.465588273462523
NaN,34,89,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1193.08172462979,NaN,NaN,-0.514015203985819,-0.182986514686927
4,34,90,0,138,0,791.328550842081,0.833298425865757,-0.257974354451332,1,0,1,1,1200.47404082879,4,226.756727003249,-0.50268645495074,1.09190437127677
NaN,34,91,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1941.21343923143,NaN,NaN,-0.464397698224977,0.0277946239195239
NaN,34,92,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1862.99787149119,NaN,NaN,-2.03810526042347,1.52492383725275
NaN,34,93,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1781.37320409405,NaN,NaN,2.19476669279036,-0.501742108060798
NaN,34,94,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1192.64231673378,NaN,NaN,-0.486543814903442,-0.26397722848509
NaN,34,95,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1196.91964790445,NaN,NaN,-0.993678843551581,0.268170945959175
4,34,96,1,60,2,1823.13625490542,-1.32872369393086,0.374254728660175,1,1,1,1,968.774577869226,4,189.730678133401,-0.162660646595451,0.391124004187843
NaN,34,97,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,3006.83981037696,NaN,NaN,1.84784798498683,0.212621955152709
4,34,98,1,128,3,1688.68382100936,1.32779854546034,0.819761132341396,1,1,1,1,1309.49049841911,4,196.86159474486,-0.0757811188475557,1.28283096198779
NaN,34,99,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1976.82376076273,NaN,NaN,-0.983408304028702,1.12792365966286
NaN,34,100,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1474.36051065824,NaN,NaN,-0.551008947684807,0.377346494407295
3,34,101,0,116,0,1088.9976900371,-0.260828377322997,-0.882147285783806,0,0,1,1,2165.35284122619,3,342.923666081333,-0.544419527641609,0.0149787021274621
NaN,34,102,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1965.73496572819,NaN,NaN,-0.576458146356348,0.0200082061520939
4,34,103,0,148,0,1367.5841953368,-1.54318762833087,1.06103270376618,1,0,1,1,976.059154138511,4,219.257605819166,-0.629993430636676,0.627302275516226
4,34,104,0,9,0,2157.97350390449,0.586324872407977,0.323456702983789,1,1,1,1,1111.9920443648,4,299.358137213858,-0.595391984871554,1.28603719909113
NaN,34,105,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1025.87034184853,NaN,NaN,0.282294646789154,-0.129525399931219
4,34,106,0,79,0,1258.87601367003,-0.744835967487704,0.984100813303515,0,0,1,1,1501.21089900495,4,198.309395652814,-0.908957436597245,0.83181737520295
NaN,34,107,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1715.042497372,NaN,NaN,-0.777841136872839,-0.772971485880157
4,34,108,0,109,0,707.000545199662,0.949988889928744,-0.329180217214281,0,0,1,1,1221.92259867279,4,240.49640252133,-1.03636756961572,1.1344067369373
NaN,34,109,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1842.32934284682,NaN,NaN,0.717941330776904,-0.961987559552153
4,34,110,0,84,0,813.657641202553,-0.054455177905626,-1.32692802745075,0,0,1,1,1547.6733126311,4,211.979150790285,-0.514897444648506,0.144588517781787
4,34,111,1,11,0,1266.63421713056,-0.630855882439396,0.234965922106918,0,0,1,1,1720.1146115849,4,171.364390277176,-0.228096838266635,0.338581169372479
4,34,112,0,143,0,642.734691141413,-1.27967762548366,-0.327128610556039,1,1,1,1,1033.27869483246,4,403.622895546278,0.358784313314915,0.720996591721823
NaN,34,113,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1728.83766016457,NaN,NaN,-0.653669320889395,-0.292161017091227
4,34,114,0,103,0,688.794473793678,-1.03532760711305,-0.670699235154662,1,1,1,1,1135.46348221007,4,292.445962343663,-1.01228866083657,1.61636180675822
4,34,115,1,80,3,1944.61857884562,-0.454204029572621,1.28318386004161,1,1,1,1,926.343491139505,4,189.885272736319,-0.495389945191148,0.947506120048649
2,34,116,0,49,0,913.430530372352,2.32316307367342,-1.01627326676414,0,0,1,1,2306.94802659855,2,308.89521297695,-0.0696180391832578,0.507618689081392
NaN,34,117,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,3074.02559845013,2,219.328167671392,-0.667818747595471,0.401556801307387
4,34,118,0,65,0,939.97276557775,-0.914810170331775,0.118774076752337,1,0,1,1,737.700870241497,4,242.624804564912,0.973264082092276,-0.221849999386247
NaN,34,119,1,43,3,1043.23458513909,0.172702799492656,-0.00869951418749107,1,1,1,0,1894.43253506488,NaN,NaN,0.274698463258889,0.737536736924456
4,34,120,0,33,0,1006.22299289671,0.0343448782408417,0.222846542106265,0,0,1,1,1721.22018751043,4,265.547142907963,-0.248408544172089,0.255408154562331
NaN,34,121,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1754.9433002373,NaN,NaN,0.594145755020541,-0.172817933374223
NaN,34,122,0,81,0,765.962121742177,-0.406684494967115,-0.322406253316231,0,0,1,0,1118.86476874497,NaN,NaN,-0.074506173307221,-0.598178265021553
4,34,123,1,39,3,2008.03128390135,1.05823315299613,0.670546543441821,1,1,1,1,1174.64840301409,4,214.313785882496,-0.0819821212027897,0.883606305083066
NaN,34,124,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1336.41241082478,NaN,NaN,0.151139021660391,-0.398318515377785
NaN,34,125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1381.57776931757,NaN,NaN,-1.21664510355699,1.33073780312954
4,34,126,0,112,0,783.995638951637,0.677644870116045,0.233556471635209,0,0,1,1,1751.52489924585,4,198.897945645058,0.452680727925097,-0.411931564881662
NaN,34,127,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1624.30701194489,NaN,NaN,-0.366011420257181,0.557596879306967
4,34,128,0,14,0,1103.19492333269,0.869231593274739,-1.12188577756461,0,0,1,1,1307.04745466301,4,220.030578833303,-0.0272008869343449,-0.203509405587585
NaN,34,129,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1159.21267716385,NaN,NaN,0.353766358412498,-0.154166268737789
NaN,34,130,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1910.60659447567,NaN,NaN,0.127637203705685,-0.718105819442558
4,34,131,1,30,3,1749.03128358073,-0.939018560792079,1.37722562687775,1,1,1,1,1062.33061295961,4,293.895366929974,-0.0291551977171663,1.35384286696602
NaN,34,132,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1174.77445214081,NaN,NaN,0.488361592547503,-0.775309808115639
NaN,34,133,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1375.56718247333,NaN,NaN,-0.401949696532032,-0.384482250332533
NaN,34,134,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,2287.2830799306,NaN,NaN,0.281558011939651,-0.726696576808664
4,34,135,0,122,0,779.116011540282,-0.137528013818388,-0.534334171326664,1,0,1,1,1042.07583335665,4,172.189001737934,-1.25683946253181,1.24797981362922
4,34,136,1,88,0,1938.28410787319,-0.651202280373319,-1.05551891262101,0,0,1,1,1255.07159451354,4,137.315089352342,0.628660319175577,-0.466285932034624
NaN,34,137,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,2062.00217961305,NaN,NaN,-0.307763876299252,-0.548518405737849
NaN,34,138,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1959.55887926812,NaN,NaN,1.33479748090836,-1.68868144490335
NaN,34,139,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1098.86753990122,NaN,NaN,2.14046038768063,-0.631946413451718
NaN,34,140,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1270.1775268838,NaN,NaN,-0.289831623602714,0.243592209381332
NaN,34,141,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1105.02566516288,NaN,NaN,0.381765310786852,-1.08418701832256
4,34,142,0,134,0,1231.0720159935,0.851318075059849,-0.994109207538599,0,0,1,1,1410.16911099314,4,187.426192195744,0.464447801552122,0.0811859195601428
3,34,143,1,62,0,1794.62343794557,-1.48106987274025,-0.107811121627694,0,0,1,1,1923.19033856393,3,366.436478830565,-1.24059139281711,0.100088943783058
4,34,144,0,131,0,890.868267333644,-0.209329870477473,-0.180788168949226,0,0,1,1,908.297938973647,4,171.809250679871,-0.571751523939981,0.463755524341912
4,34,145,1,121,3,1514.98813669241,0.65513361210706,-0.761966492612132,1,0,1,1,1348.81461851228,4,490.859154587724,0.391815750292856,1.00277426490366
NaN,34,146,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,945.64536500593,NaN,NaN,1.30885322555723,-0.861109980453884
4,34,147,1,149,2,1425.57587617193,-2.13475718681182,0.654770553378288,1,0,1,1,1662.15799301153,4,535.262445079525,1.41922557534337,1.663180253967
NaN,34,148,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1484.30139265565,NaN,NaN,-0.205921055020172,-1.29390952905059
NaN,34,149,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,3083.84395941357,NaN,NaN,-0.968074027022513,-0.899600228547523
4,34,150,0,94,0,1170.6963289439,-1.42425617606156,-0.25297468685452,0,0,1,1,1774.23843865427,4,213.907734498207,-0.709225350951156,0.289823056038113
NaN,34,151,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1561.67695362228,NaN,NaN,-1.15580372073426,1.13028948131916
3,34,152,0,93,0,744.705561555293,-1.16999003894844,-0.612940163103839,0,0,1,1,2420.18472440691,3,974.710433296877,3.24341170243772,-0.816419763669757
NaN,34,153,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1127.60417484515,NaN,NaN,0.035379864736591,0.277575032141942
4,34,154,0,21,0,1191.10936210973,-0.522056727936959,-0.500502847205897,1,1,1,1,959.725020356018,4,808.921834039211,-0.51120274689036,0.61601395349579
4,34,155,1,34,0,2467.84972994556,-0.09486688312571,0.805195308611858,0,0,1,1,2547.71436679903,4,202.116207565723,-0.346556291697542,2.59948168696719
NaN,34,156,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,873.469891792411,NaN,NaN,2.89374961078709,-2.14890908484062
2,34,157,1,1,1,1791.41450720772,1.13987155535996,0.488804838607263,1,1,1,1,2161.61113865883,2,282.362673699481,-0.875759926458417,-0.319382020263742
4,34,158,0,8,0,1437.81343262481,0.27333796632704,-0.0114541888056284,1,1,1,1,637.717291908757,4,203.860688987334,0.486561191190495,0.438949237618436
4,34,159,1,124,1,1630.54428239639,0.556956442393473,0.622559815687308,1,1,1,1,955.749501469654,4,175.586234173807,-1.76010185478364,1.32968925594265
4,34,160,0,85,0,994.700349649065,-1.60314356171391,1.88472262745003,1,1,1,1,1022.18669244075,4,226.813497220519,0.221912232718951,0.184937621072234
4,34,161,1,99,0,1382.65895332006,-0.495907661218278,-0.564341760619642,1,0,1,1,877.807521273098,4,248.577017512616,-0.350640000728792,0.708179823147194
NaN,34,162,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1200.30597532741,NaN,NaN,-1.89178878131193,0.649964647372572
4,34,163,1,102,3,1342.43682667602,-0.159954344938361,0.980584528902052,1,1,1,1,829.263533014455,4,174.228239259264,0.142197502066665,0.379204454853991
NaN,34,164,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,2166.76119164413,2,218.903834352204,1.18675939861591,0.384540473037044
4,34,165,0,67,0,830.680850383487,-1.12567165469322,-0.936172398785516,0,0,1,1,2030.8901761432,4,148.348717848421,0.0838706643627674,0.490272279747217
NaN,34,166,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1790.06995234704,NaN,NaN,-1.26609565843467,1.08735161494019
4,34,167,0,89,0,976.063534217246,-0.661866116785642,0.392654797797611,1,1,1,1,1244.88984001255,4,185.864530117669,-0.507128089537439,-0.270850284382511
4,34,168,1,113,0,1057.91933215005,2.55670494502488,-1.46038683436202,0,0,1,1,877.704885852381,4,210.294646942657,0.643299939690533,0.987805001415339
NaN,34,169,0,76,0,785.034812923641,-1.81620395042974,-0.41967187068745,0,0,1,0,1430.6057477329,NaN,NaN,0.251729706869198,-0.193034561320068
4,34,170,1,77,1,1870.39269128945,-2.28091278779486,1.65587130902498,1,1,1,1,1207.71272463253,4,284.432701847436,2.16637121563821,0.574544030645666
4,34,171,0,97,0,754.567771577058,0.0964697859564122,-0.534466006160731,1,1,1,1,917.167884500032,4,213.561339952321,0.483079733138236,-0.236244862682603
NaN,34,172,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,2848.98300475015,3,435.053389555833,0.479659982292502,-0.345687133711269
NaN,34,173,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1471.1220423892,NaN,NaN,-0.916922889607673,-0.666672826896552
4,34,174,1,71,3,1929.33342020615,1.14209787200377,0.503387733973211,1,1,1,1,917.576181033837,4,223.163204324919,-1.33518816716656,1.91957743490718
2,34,175,0,24,0,960.739566919983,1.13006526239523,-1.79980349387344,0,0,1,1,2265.25334901544,2,184.375033570177,-0.480660557706697,0.171087865516732
NaN,34,176,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1665.41378100737,NaN,NaN,0.309345711928128,0.26884994536217
