Wortnummer,pupil_d1_bl_right,pupil_d1_bl_left,pupil_d1_dilation_right,pupil_d1_dilation_left,Emotionalität_des_Wortes,d1_free_recall_remembered,d2_free_recall_remembered,recognition_correct,recognition_response,recognition_signal_detection,RT_recognition,recognition_certainty_old,RT_certainty_rating,memory_score,pupil_d2_bl_right,pupil_d2_bl_left,pupil_d2_dilation_right,pupil_d2_dilation_left,filter_$
173, , , , ,0, , ,0,1,2,1146.994625,4,544.5392798, ,-.758903592441032,-1.04837486925279,-.118598700625399,-.216167124431616,0
174, , , , ,0, , ,0,0,0,1418.878047, , ,0,1.09969074380072,1.23387620595415,-.688108009576384,-.496823378880771,0
175,.0997061196981895,-.289140654855515,1.35568926639784,1.13130279204613,0,1,1,1,1,1,607.0615107,4,197.4312878,4,1.59435494336343,1.19997253690549,-.176492146427893,-.201465875252442,1
176,1.17601905959985,.355565368912934,-.0466513685877614,.746442633460247,0, , ,1,1,1,655.9939324,4,149.4934614,4,1.11482321447351,1.12107614718603,-.612698017936109,-.262174405180252,0
177,-1.21236499988469,-.941391235527218,.307904889400481,.19918538163889,0, , ,1,1,1,669.5090105,4,167.9196145,4,.618477561853031,.858102678427081,.629013373383362,.00931009098835678,0
178, , , , ,0, , ,0,0,0,875.5223832, , ,0,1.18974079299447,1.41666358775579,.611715927325931,.239130459916763,0
179,-.448633175254948,-.514236621034278,-.0270468985568166,-.839820537243716,0, , ,1,1,1,1556.887849,4,240.7075701,4,2.61131831904231,2.87071719481459,-.238780354299231,-.743239642042605,0
180, , , , ,0, , ,0,0,0,991.849302, , ,0,-1.35968249962059,-1.46445523711878,.476845530927037,.796883285736602,0
181,.686892831368539,.0311071035641082,-.33826040582263,-.108321514962257,0, , ,1,0,3,1045.144985, , , ,-.936756205257958,-.496531758593999,.450605193758918,-.246324592937502,0
182, , , , ,0, , ,0,0,0,964.132134, , ,0,-.56683803040125,-.125165934141119,-.256026097942385,-.406833978360047,0
183,-.84631479725491,-.888788590122409,-.143501491678301,.142941753932188,0, , ,1,1,1,1208.582238,4,588.6924481,4,-.411322322679164,-.807292937812223,-.802575113408778,-1.17088599830215,0
184, , , , ,0, , ,0,1,2,676.1350488,4,131.9201392, ,-.0860388623701801,-.538530205076986,-.568733450931829,-.457137684285144,0
185, , , , ,0, , ,0,0,0,1043.479094, , ,0,-.63909828784572,-.0147764063550883,.259701192857717,-.0267497770214362,0
186, , , , ,0, , ,0,0,0,1547.202011, , ,0,2.08148077680447,1.73163669207838,-.775677869635167,-.191814919309077,0
187, , , , ,0, , ,0,1,2,674.3918609,4,139.418894, ,-.826978807978317,-.774090286032314,-.0954987846338828,-.128646245993241,0
188, , , , ,0, , ,0,1,2,1042.516252,4,153.2428388, ,.232884987366205,.476678021081157,-.383138441249507,-.135068614027773,0
189,1.61141400453713,2.05340791730059,-.807311342922944,-1.00147851370912,0, , ,1,1,1,1014.993128,4,134.8962276,4,-.193790611205756,-.0379142389832203,.0182708105044754,.172144111905131,0
190,1.32308939748303,.39771040340525,.0413902959872972,1.07843606984194,0, , ,1,1,1,637.2133685,4,183.0175137,4,-.953910647301908,-.837859291032303,-.146101205254735,-.064579675539626,0
191, , , , ,0, , ,0,1,2,891.9115564,4,115.2105531, ,-.342036053526423,-.258213539502157,1.28569783554212,1.36887795924851,0
192, , , , ,0, , ,0,1,2,1203.202571,4,123.366812, ,-1.19282356559599,-1.32845995702153,-.294329355407679,-.261176763845977,0
193,-.868440025949463,-.658802393922734,.269608262865342,.498668461574471,0, , ,1,0,3,934.6339315, , , ,.252275805660352,.351802770536751,-.0155376856355493,-.0687943919081928,0
194,-.878134464278143,-.868655255083291,.023738877413397,.381160715309389,0, , ,1,1,1,1254.469934,4,643.4689592,4,.0845930667183323,.404463812066459,.771255042353811,.382116518536025,0
195,-1.33814304105963,-1.29248935112669,-.266382286060875,-.281918928525994,0, , ,1,0,3,988.3494555, , , ,.431870975428426,.19480158328085,.166720002903059,.130533687199323,0
196, , , , ,0, , ,0,0,0,1123.081359, , ,0,-.324874430457817,.136882690963883,-.215355851869405,-.485152746686724,0
197, , , , ,0, , ,0,1,2,1070.078505,4,93.06645444, ,-.0342316902279644,.187338469721465,-.76724770350942,-.923557899659392,0
198, , , , ,0, , ,0,0,0,968.5056592, , ,0,.265661235620252,.578839460990579,-.166662886889259,-.435154552231782,0
199,-.682077878269674,-.535604471670052,-.135476498822118,-.348335427064828,0,1,1,1,1,1,682.6376046,4,832.3683005,4,-.389623768582156,-.26805276247455,.157067565248909,-.191559041682699,1
200,.362122048954188,.241830702592609,-.00186407379367637,.0323198889509463,0, , ,1,1,1,1168.172994,4,535.9137874,4,.173409689438922,.481519488045456,.509473182172385,-.104383453054765,0
201, , , , ,0, , ,0,0,0,2227.884956, , ,0,.152956763402709,.0691026566369674,1.01107219983203,.811378743460856,0
202,-.218191262030071,-.293693855510121,.444320114413805,.308441345940566,0,1,1,1,1,1,1092.794152,4,571.9924839,4,-.203227025324917,-.27175081044613,-.233436007093002,.0200216791530897,1
203,-.658504905404864,-.524976245883291,1.18587778950093,.679925120517507,0,1,1,1,1,1,919.0892503,4,99.21395796,4,-.829184797855663,-.584102100669896,.526357651884602,.438426628871137,0
204,.779223912650548,1.08694458341301,.343772209611658,.311138972117108,0, , ,1,1,1,694.3026906,4,648.4124283,4,.579142027932974,1.17958946456564,-.550566424792995,-.91258195609103,0
205,-.30784574992821,-.643684534177908,.795668970590953,.880557034440435,0, , ,1,0,3,1167.407403, , , ,-.62309879393404,-.978956212104884,.517524649603431,1.05976230816392,0
206, , , , ,0, , ,0,0,0,1041.659572, , ,0,-.325970733555391,-.022969166171821,-.54140446319184,-.65464478623029,0
207,-1.02913764789818,-1.16221098000203,1.89054479647797,1.92793821990499,0,1, ,1,1,1,958.4897861,4,348.6341516,4,-.281854963461463,-.0918192911399915,.686787042993125,.453107950305855,1
208,-.438559054874775,-.221855935941669,.508873326650299,.589645935847032,0, , ,1,1,1,649.5972233,4,1361.483066,4,.211896904016297,.435887816774474,-.357552827726106,-.53528767666494,0
209,-.0623770115801661,.29195744842665,.562893168303465,.466275880015105,0, , ,1,0,3,1490.58064, , , ,-.88516926291595,-1.28657575030893,.407550539741748,.556389807452174,0
210, , , , ,0, , ,0,1,2,829.6109526,4,126.8926379, ,-1.23849294467515,-.935272761515202,.299427527059759,.406596732164841,0
211, , , , ,0, , ,0,1,2,954.8055177,4,72.31979272, ,.619521302617272,.497064664988189,.936336167562126,.645239687004562,0
212,-1.68174374211988,-1.59460329326864,.403592776304246,.563544883811995,0, , ,1,1,1,1159.638911,4,93.3778869,4,-.935148613204834,-.515007823198793,-.24524129315955,-.44650576844649,0
213,1.16492067495843,1.09878250051791,.927206407266978,1.43019810149209,0,1,1,1,1,1,807.5140018,4,165.1202505,4,-.703704845073479,-.941190771920658,.328728222899056,.478900651923104,0
214,.40873181759544,.248913039584285,-.00917873105526129,.549025558011813,0, , ,1,1,1,872.7387351,4,750.1661683,4,-1.32415401998949,-1.01034854337991,.95750141394025,1.36393599004491,0
215, , , , ,0,0,0,0,1,2,1621.057048,4,93.28583632, ,-.520649248422445,-.661460337586098,-.432127656488602,-.391305188238851,0
216,-.791860467271513,-1.04396339291402,-.313351597096974,-.0188937844565962,0,0,0,1,1,1,1356.927043,4,124.9175596,4,.557356272155553,.504594250547902,-1.09696379787471,-1.2919441846134,0
217, , , , ,0,0,0,0,0,0,1027.764424, , ,0,-.673498815486379,-.375688475159133,-.213502279472054,-.327410689837741,0
219,1.31534916616547,1.37349978986038,-.648155890419903,-.501461934669427,0, , ,1,1,1,1966.5912,4,141.7060463,4,-.0608373865806634,-.230509183581239,-.737590740717231,-.423637495943346,0
220, , , , ,0, , ,0,0,0,1146.75664, , ,0,-1.03448413762383,-1.20731770480409,.161550827792395,-.0560982181139114,0
221,-.399036134264212,-.155579787633808,.557364007158814,.223724247217298,0,1,1,1,1,1,850.4900773,4,174.7464321,4,-.921259212095463,-.712617968695037,.921004027099864,.832864798083915,0
222,-1.24980258321796,-.638891227634888,.610926909716968,.498425838193124,0,1,1,1,1,1,780.1079455,4,102.5050068,4,-.117893705059337,-.028058843211977,.654614000810232,.339353120264336,0
223,.922856993714183,.709995433191953,-.124916076558265,.0694669690876857,0, , ,1,1,1,854.253567,4,93.0061565,4,.563695301943075,.294385232117791,-.263760061497542,-.266881869158812,0
224,.988620544998638,.997654773464917,-.520031356747906,-.0381129548746885,0, , ,1,1,1,964.3338755,4,163.4466618,4,-.242191086701072,-.180382778071557,-.0158177455971569,.109799610096539,0
225,-.186552191600026,-.151623862177381,-.0835508513016635,.276819746591705,0, , ,1,1,1,794.1525551,4,551.5024092,4,.788405977218698,.623869337034697,-.481953443966968,-.761830119895959,0
226, , , , ,0, , ,0,1,2,957.6860273,4,132.8849063, ,-.215921098017086,-.0704257517588857,.430498657657341,.140206849191743,0
227,1.07596958461392,1.49923500169429,.0707244841201538,-.32222710862974,0, , ,1,1,1,1241.980562,4,201.4491193,4,-.318235060232458,-.436800536805362,.909611160505392,1.18863084768334,0
228,-1.53419632548504,-1.72865790379169,1.33638309439605,1.33484083687273,0,1, ,1,1,1,784.235468,4,133.349008,4,.924464851387276,.831137541569633,-.831848870359748,-.576210402259385,0
229,-.567358762281817,-.288031384532239,-1.27409509829459,-1.61982544241698,0, , ,1,1,1,1021.492155,4,107.4872847,4,1.17758857851511,1.39248530851399,-1.0519378323459,-.90039663952062,0
230, , , , ,0, , ,0,0,0,1141.887582, , ,0,1.19891267124872,1.17307021930944,-.84393487681036,-1.07653460914258,0
231,1.48924288543254,1.24201868648733,-1.09545337243402,-.811101292559132,0, , ,1,0,3,1517.396225, , , ,1.96966538383013,1.58555821001095,.285852654830346,.791276362355363,0
232,-.171832083542805,-.788687564120036,.380194787341429,.749682174834139,0, , ,1,1,1,729.9968273,4,97.47269451,4,-.45837104663821,-.213825050476144,-.0268423282128115,-.0322469048613475,0
233,-1.01353634732319,-1.04756781341978,.219002588250859,.324768546352726,0,1,1,1,1,1,690.9612865,4,135.0005745,4,-.569180070299967,-.502095014367847,.100842103391952,.0143800431309863,0
234, , , , ,0, , ,0,1,2,721.9034322,4,164.4135747, ,.501343148756938,.791485753537249,-1.02715188185238,-1.35642116351512,0
235, , , , ,0, , ,0,0,0,1126.064503, , ,0,.402728017892418,.486548254637549,-.332040834444812,-.618291603512766,0
236, , , , ,0, , ,0,1,2,1101.132266,4,294.344835, ,1.3837452358617,.989086860860085,.531433781432931,.637306170360757,0
237, , , , ,0, , ,0,1,2,1026.492715,4,166.3582827, ,.127670751307437,.221519433584938,-.304317548385735,-.640649849407183,0
238, , , , ,0, , ,0,1,2,1076.311003,4,600.0942117, ,-.211547602770034,.104579139385837,-.0771998377392327,-.4784467896687,0
239, , , , ,0, , ,0,0,0,1461.073777, , ,0,.977207672204467,.996006682486983,.452810547753358,.153084311628963,0
240, , , , ,0, , ,0,0,0,1004.920805, , ,0,-.209927768779639,-.263233169527041,.582441625429417,.87326121634387,0
