Wortnummer,pupil_d1_bl_right,pupil_d1_bl_left,pupil_d1_dilation_right,pupil_d1_dilation_left,Emotionalität_des_Wortes,d1_free_recall_remembered,d2_free_recall_remembered,recognition_correct,recognition_response,recognition_signal_detection,RT_recognition,recognition_certainty_old,RT_certainty_rating,memory_score,pupil_d2_bl_right,pupil_d2_bl_left,pupil_d2_dilation_right,pupil_d2_dilation_left,filter_$
172,-.638411125911585,-.96302223527493,1.33693635704802,1.07106095566805,0, , ,1,1,1,1643.370548,4,574.0815726,4,.356003634327537,.190147593082754,.26477730513574,-.0564336860740851,0
173, , , , ,0, , ,0,1,2,1642.837482,1,1823.664881, ,1.18940720667734,1.37116965377684,.0839395133546601,-.0310347860274258,0
174, , , , ,0, , ,0,1,2,3561.647532,2,926.1672661, ,-.862920083090613,-.708579446140618,-.0914336440459118,-.517805752990337,0
175, , , , ,0, , ,0,0,0,2859.914394, , ,0,.133164864946798,.0432867492262861,-.275127869283563,-.370068091550423,1
176,-.997546475898988,-1.24135289698827,.13508597012559,.292979608657549,0,1,1,1,1,1,1033.833796,4,511.48479,4,-.354427125232989,-.226300788977113,.364539313755533,.241465324894986,0
177,.206823207103362,-.180941671831913,.033169959123854,.224774583205708,0, , ,1,1,1,1603.605134,2,1865.419857,2,.856363495982833,.862406253784508,.54225236840433,.0726624758755003,0
178,-.591878453897129,.104179486582332,.115770912378565,-.0690268373029051,0,1,1,1,1,1,1195.086624,4,862.4937668,4,-.824165877386973,-.749022534821571,.0934427176339494,-.125573802394644,0
179,.693915292882618,.720970378665183,.411562831251304,.484066603702727,0, , ,1,1,1,1330.204136,3,879.911751,3,-.26070158692246,.0204841404082824,.402907148621043,.000902039637310201,0
180, , , , ,0, , ,0,1,2,1436.978694,4,1263.926887, ,-.454793111423989,-.178197477288409,.107970162258188,.57886786312488,0
181,.423110188274086,.340217647538117,.516256366862849,.467020203196263,0, , ,1,1,1,3477.609111,2,509.7059785,2,-.998192485673355,-.810832732490208,-.101702770517816,-.277112715751299,0
182,-.76634059364326,-.499765823192811,.627004502556486,.496811720013973,0, , ,1,1,1,1533.324144,1,6481.366553,1,.913224788508455,.70313990706881,-.606331460197436,-.0642992210401181,0
183, , , , ,0, , ,0,1,2,1158.179972,4,482.2774485, ,1.48706440435481,1.50819251188008,.146647771667503,.423031706251107,0
184, , , , ,0, , ,0,1,2,2114.974673,2,1265.384961, ,1.2699837022181,.970528197528225,-.412042373482467,-.111696589336047,0
185, , , , ,0, , ,0,1,2,1418.93912,4,614.6571429, ,1.37587029115951,1.57724354244921,.54651384745295,.246378573667818,1
186,-.594110071942159,-.516659850271307,-.476033251293157,-.403080629067569,0,1, ,1,1,1,1372.373772,4,892.6357382,4,-.310351207346463,-.865221402774708,.109866443044379,.194165638790073,0
187,.830359757766313,1.10676114462819,-.326441763874871,-.487931195699989,0, , ,1,1,1,1067.218426,4,348.1186217,4,1.87759961328942,1.5317506390485,.0514600145025255,.57482768955949,0
188,.689303173183981,.938439074608131,.303304814813192,.0953556261092042,0, , ,1,1,1,1043.348482,3,568.4786049,3,-1.09680002826698,-.949351077120346,.394608604820712,.21910957024248,0
189,-.968463998995931,-1.03915838137418,.138193438263563,.0101470656427232,0, , ,1,1,1,1625.77263,2,557.7646812,2,-.417519644692437,-.572486452914324,.197058789633773,.118882140029782,0
190,-1.91988752072323,-2.06617203021313,.602477973148096,.508078646630599,0, , ,1,1,1,1612.109844,1,1498.306638,1,-.621223909300023,-.751764277755888,.189218047354532,.265661434644672,0
191, , , , ,0, , ,0,1,2,997.4897191,4,539.9451334, ,-.750222159348783,-.752821781652462,.211538046843189,.349262760049087,0
192,-.980946226223361,-1.08446787600551,.701494298630423,.848932981695816,0, , ,1,1,1,4100.440442,4,722.9811856,4,-.818986822341805,-1.01458653497522,.274205149052011,.359458720572028,0
193, , , , ,0, , ,0,0,0,2168.012188, , ,0,-1.16866016135397,-1.11474112357808,.133315355092297,.138183086828587,0
194, , , , ,0, , ,0,0,0,2431.663107, , ,0,-.486909297503272,-.93895040822878,-.0667164333467385,.486010214767238,0
195,1.33448729146165,.93709818844201,.227335453793956,.823003377782128,0, , ,1,1,1,1574.205057,2,637.3939212,2,-.593118090276193,-.778196066832926,-.42793955235496,-.307505532867529,0
196,-.0613445307246797,-.11091352343093,.100598418333898,.0515879496369265,0, , ,1,1,1,966.1783379,2,1205.789001,2,.902832114366514,1.05789292624472,.373331928015199,-.112563541316444,0
197,1.56562827573415,1.38521872838373,.255575892998693,.400144007990967,0, , ,1,1,1,1185.903581,4,584.4256858,4,-.139149792034982,-.821046493852034,.518050951488652,.18665000838674,0
198, , , , ,0, , ,0,0,0,5762.783778, , ,0,1.92858796729707,1.63140425408098,-.109370220125579,-.0927434371411016,0
199, , , , ,0, , ,0,1,2,1831.618268,3,898.9677428, ,-.174841431894498,-.279866612091264,-.108218295230128,-.151812302883376,0
200,-1.24229858509032,-1.23899218962533,.0625218109476602,.207140526182478,0, , ,1,1,1,1303.210526,4,599.5366033,4,.231499476099358,.137630599085968,.0465333533734456,.218131769138723,0
201, , , , ,0, , ,0,0,0,1195.642141, , ,0,-1.01837188758596,-.740754692575907,-.0768640311175455,.00876818647429123,0
202, , , , ,0, , ,0,0,0,1910.356178, , ,0,-.781003873397919,-.97370707205569,-.130185728306598,.38413495955568,0
203, , , , ,0, , ,0,1,2,1011.49345,3,999.0154686, ,.24202188447597,.998846293718142,-.102376604486561,-.334997673318404,0
204,.356896793825607,.607670186041138,.0286456425789935,.196997744503729,0, , ,1,0,3,1793.744272, , , ,-.0829270646008184,-.790546919779284,-.491201543371452,.155368306935769,1
205,.707351902216304,.786935682169217,.441480801518239,-.00936142155038533,0,1,1,1,1,1,1296.752792,4,367.9084615,4,-.495464447702571,-.605194723416346,-.0348129041813308,-.0409182074843579,0
206,-.918132068156767,-.748212204485037,.268570214396279,.151174533743825,0,1, ,1,1,1,1226.211977,4,533.226319,4,-1.38368365725895,-1.46494933875964,.299399080223273,.557615725254473,0
207, , , , ,0, , ,0,0,0,2652.580212, , ,0,-.970256890314312,-.717091959809439,.382820561089242,.771664343146053,0
208, , , , ,0, , ,0,1,2,4824.212113,1,463.4879897, ,.324773371511991,-.152225424952099,-.085552496249493,.0360274722242615,0
209, , , , ,0, , ,0,0,0,1975.710022, , ,0,.450225166135488,.944126088569547,-.133992382199907,-.368305441633306,0
210, , , , ,0, , ,0,0,0,2869.914676, , ,0,-.167997809299591,-.293542518832893,.0113058320134614,.245366825224331,0
211,-1.54894728212324,-1.69466418008055,.549193184072174,.445700648973588,0, , ,1,1,1,1560.423276,1,791.4468275,1,-1.01430865929063,-.948384525718645,-.206235456830858,-.45267812881785,0
212, , , , ,0, , ,0,1,2,1146.707504,1,3558.085098, ,-.0821558566701617,.0733137925462724,-.354247709951724,.0784150859716371,0
213,-.308122111426093,-.600526519911703,-.152686412248575,-.375981266068401,0, , ,1,0,3,966.6584823, , , ,-1.11466265287152,-.660920105526197,-.0381317012971822,.00810140813766114,0
214, , , , ,0, , ,0,0,0,1331.503765, , ,0,-.775706660722839,-.629718456471356,-.412615815412821,-.592867241492549,0
215,.993475930352663,1.36403245904969,-.552071055143442,-.703028894126419,0, , ,1,1,1,1474.327963,2,1792.674932,2,.761457418321386,.573160054760587,.141044353646647,-.14577804054666,0
216, , , , ,0, , ,0,0,0,3125.637279, , ,0,-1.19123895001462,-1.4870781812855,.0595900627907853,.423847277721846,0
217, , , , ,0, , ,0,1,2,1296.120751,2,2805.603229, ,1.49968305763558,1.01502015280532,-.508350980654248,.0441365937152489,0
219,.24457147353123,-.0231772384934502,-.75099237218932,-.778483545883001,0, , ,1,1,1,2031.233575,4,474.9120268,4,-.811011825231098,-.893966990307072,.124345801070023,.586460227544243,0
220,-.310085957120167,-.271957836667242,.383003901103679,.278809214743154,0, , ,1,1,1,1421.061896,3,914.0308704,3,1.30369787898159,1.19131650342564,-.209437408167874,.109179986984296,0
221, , , , ,0, , ,0,1,2,1388.070357,3,802.7768885, ,-.0814503630405838,.128697297388285,.0552508143441081,.363834501168744,0
222, , , , ,0, , ,0,0,0,2226.779362, , ,0,-1.9984797976153,-1.44050716258868,.136980320698014,-.225798423980146,0
223,-.148776293520661,-.0500666275600104,1.14333940143265,.966846572877423,0, , ,1,1,1,1591.623682,2,512.1650748,2,-.684090076998183,-.464739041565589,.0150377830099193,-.476014618731361,0
224,.836155856637911,.490203333657135,-.0608492216501126,.157136855747227,0, , ,1,1,1,1757.526565,4,428.2296098,4,-.469479689819132,-.306150980616951,.212028624716425,.0920105863013147,0
225, , , , ,0, , ,0,1,2,1255.145088,1,1607.750697, ,-.27088525788313,.222704529370746,.0371576252680139,-.326753313655872,1
226,-.49783145970178,-.819642188423328,.150619493287024,.300242630428485,0,1,1,1,1,1,1235.289817,4,492.3710654,4,-1.03805848336201,-1.2208565841451,.476142150480361,.449438379030338,0
227,-.642894813046779,-.535154635560107,.27232284483808,.384270380549876,0,1, ,1,1,1,1598.337686,4,548.5681677,4,-1.12838478561283,-1.31207962795477,.350528986825037,.263867492968757,0
228,1.75317090394803,1.22488303530913,-.936448448438323,-.452119086600929,0, , ,1,1,1,3364.856321,4,834.2216965,4,1.43176903166642,1.73115654758961,-.192026060019976,-.731571701368154,0
229,-.865371098516879,-.691967990798724,-.177521616098188,-.25542474940652,0,1,1,1,1,1,1098.952861,4,465.1981634,4,.300721786698888,.131670187102843,.175807120835839,-.126706079341639,0
230, , , , ,0, , ,0,1,2,1678.436806,1,1670.806455, ,-.47007497907783,-.630137144085483,-.301457634404657,-.292166118079593,0
231, , , , ,0, , ,0,1,2,1916.527814,2,358.0095324, ,1.36334911783718,1.48414571518145,.0258683429471416,-.217780939761991,0
232, , , , ,0, , ,0,0,0,2366.760541, , ,0,-1.08143961172892,-.231194227737651,-.102533239438346,-.312177370924216,0
233, , , , ,0,0,0,0,0,0,1288.493474, , ,0,.380055141894055,.620496436394881,.288951349969853,-.123464831856471,0
234, , , , ,0,0,0,0,1,2,1870.347031,1,1799.884796, ,-.844607675414338,-.107284296750321,-.168085830242283,-.298963082368478,0
235, , , , ,0,0,0,0,0,0,1639.979522, , ,0,-1.35568940177714,-1.53814107396554,-.196047449177635,.0362937666428267,0
236, , , , ,0,0,0,0,0,0,1499.856443, , ,0,.569580788748681,.630389841159045,-.322584972410706,-.102251028699523,0
237, , , , ,0,0,0,0,0,0,2103.224125, , ,0,1.90216852033171,2.10174979828119,-.028453571610662,.197783670742989,0
238, , , , ,0,0,0,0,1,2,1269.218419,2,681.5322464, ,-1.2498125014223,-1.50993188855078,.330810691242175,.267941615641119,0
239, , , , ,0,0,0,0,0,0,2128.581972, , ,0,-1.24859210830162,-.806244597012409,-.229819097147512,-.380940545774068,0
240, , , , ,0,0,0,0,0,0,1212.409028, , ,0,-.0257869434363053,-.235402261994133,-.50143131964255,-.325257923772446,0
